,Angle,PositionAt110Y,HangTime,HitSpinRate,PositionAt110X,LastTrackedDistance,ExitSpeed,PlayResult,cluster #
120,18.35707464,31.73287769,3.511204834,3429.976043,106.11345049999998,315.932159,99.31557363,1,2
122,14.69837892,20.06038643,2.415332642,3251.410018,98.50381768,222.2296669,90.60948940000002,1,2
123,52.17864806,91.89038839,4.918449097,2623.604687,109.9886884,82.25846282,72.94668586,0,2
125,9.68329109,10.18917391,1.428858032,2359.606219,87.27420074,168.2894094,100.6051243,1,2
126,25.54657354,46.71719854,4.145610962,1211.281588,109.6478388,287.4641296000001,85.91083990000001,0,1
127,32.29496119,58.36168534,4.273070679,1846.522124,108.7319754,258.00299680000006,78.7232166,0,1
134,22.36098367,36.74780818,3.379138794,3325.875772,97.62464696,214.0803254,87.45996042,1,2
135,16.8808154,28.3194283,3.063557129,1153.323518,105.4154677,298.0940821000001,95.24258885,1,1
137,27.60551444,51.38728307,4.401901245,1865.679619,108.57947620000002,322.8686291,88.18584179,0,1
138,16.08415594,27.18258983,3.352861938,2766.433760000001,109.4604756,288.5707464,91.59962083,0,2
139,15.75649555,22.70351168,2.460631714,3487.190061,98.6755017,220.6827253,87.82767449,0,2
140,59.81087684,74.47950043,4.420652466,1187.367845,93.87224999,75.04639119,64.97615344,0,1
143,21.46027952,32.75296834,3.132816162,1146.160729,109.5804466,222.0818676,75.74332036,1,1
146,15.03520305,21.64366208,2.432555542,2339.512556,88.87795802,165.43799109999995,99.64608853,1,2
149,16.80706573,12.7403294,2.064623413,1155.614172,109.8233375,150.37760730000005,62.30981381,1,1
154,33.47399648,67.79410246,5.148358765,1857.993649,108.4517477,314.2488653,91.45558392,0,1
156,39.51963685,58.90706041,3.645344849,3450.159668,91.38951724,121.2664728,67.68366344,0,2
157,29.66259624,47.81066959,3.523344116,2179.928788,89.34483534,139.51843280000003,79.84605977,1,2
158,26.41277474,46.51144042,4.2608428960000015,1202.843787,109.9965531,332.7693396,92.38261373,0,1
159,27.97535977,50.58596931,4.115410767,3117.880616,84.18230426,113.1779341,86.41212383,1,2
160,32.58611174,56.37007495,4.235343628,1224.5682470000004,108.7506839,282.37505710000005,74.78559078,1,1
164,13.10633482,15.73999219,1.875303955,1086.308993,109.6837437,197.4473224,91.64743228,1,1
167,24.04244621,41.22854844,3.955861206,2837.104097,106.0206427,300.3105861,83.95207796,1,2
171,11.03209002,9.364098213,1.7157940669999998,1204.073871,97.39414994,156.5278122,78.2475693,1,1
173,24.71257859,46.92353049,4.612451782,1263.481506,109.9762742,321.76347539999995,92.99406951,0,1
177,10.46687265,11.7698663,1.604960327,2344.225832,83.5436271,148.11893730000003,102.0566322,1,2
182,21.6170238,35.48261102,3.416305542,2263.668722,100.795034,261.0625792,87.31899537,0,2
183,18.66914354,34.01332945,3.518815918,879.1066589,108.4555758,319.1310225000001,98.83050724,1,1
186,53.66851188,111.1649777,5.111422729,2115.017706,88.64924728,72.44170431,80.6188816,1,2
187,68.98645394,70.06392649,5.903973999,1359.946307,106.4312426,33.82549345,77.41351677,0,1
188,24.58407932,45.18331252,4.421817017,1178.6686630000004,109.0145862,359.5458887000001,97.52802141,1,1
189,6.780223419,6.2102016110000005,1.344855347,615.8229392000002,108.3373017,161.77593000000005,98.82873094,1,1
192,10.48220528,12.1849584,1.5697344969999998,1596.59055,97.68920051,191.6733005,103.4738836,1,1
195,22.9602535,24.8490717,2.476398926,1220.158802,109.7325846,198.9122662,72.84973206,1,1
197,32.56205102,68.3000996,5.952531128,2614.861724,86.22271878,91.84960634,100.3194811,1,2
198,9.285413163,15.21489896,2.231694336,3277.7783050000007,102.7486041,242.9279063,103.707349,1,2
199,20.39744581,36.16292656,3.693045044,1994.919224,108.356683,293.3392191000001,91.21347682,0,1
200,7.629461626,5.912185695,1.351934814,2757.518371,106.3254707,149.9026105,89.67188892,1,2
202,22.28842688,41.80358451,4.130767212,1589.775892,91.75428989,171.25923799999995,99.49301123,1,1
208,9.876002488,7.388572963,1.3544061280000002,2681.026449,90.63599369,125.5261123,92.04515894,0,2
209,19.80733124,27.13003264,2.825387573,2905.356883,97.74657972,222.6539315,78.35530199,1,2
211,27.89621786,58.57166359,5.364711304,1513.883608,107.3341592,197.2070477,106.5429558,1,1
212,31.7398153,62.24097147,4.794442749,1372.046161,107.891541,317.7608553,90.41982094,0,1
216,14.66359113,21.11237047,2.698980713,1400.28885,109.4937303,248.3560199,85.76862259,1,1
217,5.629994291,2.072032982,1.075917969,3045.31942,97.17621722,122.1031499,88.29963849,1,2
218,25.80317928,47.30776683,4.433189087,2794.224234,103.8355124,320.6499495,90.51633293,1,2
220,23.34775195,45.27213135,4.459514771,1400.131099,108.6523428,331.104164,98.77827587,0,1
224,28.49601639,58.96454029,5.252908325,1735.328589,108.0401621,382.9927899,100.8507159,1,1
225,18.07033258,31.68195585,3.38227478,919.5040132,109.0117797,297.3743917,93.85376154,0,1
229,20.49509481,37.08050404,3.737018433,2204.978613,96.31174119,219.6419901,104.2674089,1,2
235,15.163940300000002,12.93412432,1.777820435,810.4541022000002,103.3108538,158.04952419999995,74.73484711,0,1
237,20.12354627,38.73288883,4.375342407,955.4647578,104.7782018,373.6696158,102.8806683,1,1
239,23.31780216,25.36650754,2.626028442,3366.083107,88.78328497,186.0248975,65.35006109,1,2
241,38.92528601,74.85947405,4.787157593,3017.972267,104.7366813,113.339895,84.54782905,0,2
242,21.03304654,36.37024415,3.588783569,1903.690926,109.9411857,312.5975208,93.21075084,0,1
243,19.26013433,28.58656337,2.957608032,1472.371646,98.75336373,247.765644,81.97694073,0,1
245,49.75871417,110.4352382,5.813555298,3435.022283,108.7704439,148.0363092,86.44281197,0,2
248,13.03136045,11.583248800000002,1.7370874019999998,1014.926672,109.5045996,176.8046765,85.99999211,1,1
249,12.95995809,20.98435817,2.5450738530000003,711.7311129999998,109.96969579999998,268.9674721,98.50336816,0,1
252,6.087824342,4.991340452,1.181052246,858.1201039999999,109.796876,148.5659104,100.0920578,1,1
256,27.92711249,48.46486659,4.167975464,2511.065766,109.4030545,296.8696002,82.56970562,0,2
257,43.40655787,95.56046118,5.711292114,3187.24758,104.8923392,112.8693241,92.65959091,0,2
260,25.90922342,44.29109355,3.542739868,3287.078677,85.25663316,113.3589088,86.00067812,1,2
261,30.1156643,54.54534336,4.355999146,2178.550043,104.3793036,305.82097989999994,86.77717003,0,2
262,43.46360035,70.68645588,4.321617432,1908.228813,109.8050205,219.9391532,67.89461137,1,1
263,63.28466148,82.96154920000002,4.8108294680000006,1154.273964,85.99793644,54.63046405,69.39322276,0,1
264,13.57547358,17.56404029,2.139165039,1635.599786,109.9421994,205.2356036,85.24783475,1,1
265,11.338688,17.54628496,1.957199097,1830.463086,88.50139877,170.47347280000002,100.1622302,1,1
266,20.49547553,33.24187718,3.15105896,1912.711722,93.4586413,174.8995331,92.8997918,1,1
268,15.95639926,26.52805893,2.824252319,1308.289688,100.8590445,279.4924386,97.58517197,0,1
269,38.85605379999999,75.29123047,4.9788677980000005,2155.022032,105.4196215,112.5263366,85.02068841,0,2
270,7.588766903,5.870604482999999,1.304891968,1661.967783,106.9792717,144.2101553,90.51801542,0,1
271,25.34316331,49.08988855,4.712107544,1512.145367,103.3516104,363.4407178,95.14442549,1,1
273,17.25929366,30.59765743,3.4062982180000003,2726.308134,107.0193871,323.1387885,101.4262841,1,2
276,31.8391639,54.22712486,4.076828003,1479.599821,103.6413034,265.0139916,78.13496381,0,1
282,26.52306779,44.70819108,3.753561401,1434.105833,102.6118433,287.4157639,85.29578204,0,1
284,11.43720477,12.05053862,1.7224603269999998,2003.431943,97.14869376,190.9378686,96.60440659,1,1
285,16.15535445,27.74784172,3.124146118,1209.460305,105.2679237,299.0451617,102.3302806,0,1
288,42.8174781,83.57245737,4.641578979,1455.158651,109.68027,135.78778480000003,74.66772911,0,1
289,11.70714232,19.9326511,2.8054571530000003,969.6324093,109.8630473,283.6502683,101.0918293,0,1
290,13.74253256,21.38653251,2.601943359,2501.09556,106.3914251,249.1547424,91.86827269,1,2
293,24.76265939,42.37169638,3.85331604,1984.485094,100.8640888,266.8395049,78.47032668,0,1
299,48.88389247,92.25657193,4.706603394,2209.636158,101.7487093,101.4012808,71.88504717,0,2
300,15.3160511,28.20951705,3.46757019,2290.490658,109.6391977,316.5304814,101.108704,0,2
301,33.14292981,67.12636582,5.109130249,1925.725861,108.0397878,183.7039666,91.69011383,0,1
304,10.314824,11.31971532,1.822705688,1105.484522,107.8114337,138.876118,83.86298303,0,1
305,22.67896892,33.18121505,3.334458008,2381.435585,108.7240409,234.2954915,73.64278755,1,2
308,21.89398083,40.07865906,3.947153931,927.9591298,109.8949379,317.2225008,94.60329958,0,1
312,30.99049805,65.89992576,4.977075806,1578.9148710000004,109.986458,308.4216708,88.66100502,0,1
314,18.81971807,35.12877361,3.75102356,1371.78759,109.19937620000002,303.1925877,96.54543718,1,1
317,7.833115052,6.640192467,1.44031189,3240.19627,102.5722785,155.9691406,90.20749378,1,2
319,12.81531955,13.35301998,1.720523071,1066.004956,102.279165,194.7950761,100.2757714,1,1
322,19.96865468,34.48112768,3.32026062,1544.003551,98.25399235,256.1901247,88.72297492,0,1
323,27.4764078,51.22260078,4.550403442,2775.052905,106.4627124,320.4229473000001,85.88599773,0,2
325,47.00320035,86.25083329,4.732062378,2384.241818,95.76577876,87.7660862,72.49244888,0,2
327,28.46659419,58.61326325,5.075873413,3305.556558,99.43249379,157.89424530000005,98.02103279,1,2
333,7.468388534,6.267540572000001,1.242090454,824.5023609,104.94495890000002,137.839926,98.3755125,0,1
335,22.80059742,43.26637018,4.415194702,1066.611081,107.2328717,314.1760876,93.81577224,0,1
336,22.31811761,40.64056208,3.92361145,1507.362124,109.6796663,250.49573540000003,80.7605959,0,1
337,30.623513800000005,63.86543078,5.311829223999999,3404.947679,100.6536538,149.6275602,94.54682805,0,2
338,31.32725911,50.42675399,3.900946655,2362.35206,103.1983993,219.9052392,72.12571636,0,2
339,44.00305766,72.72612088,4.462984009,2078.379254,97.97199042,101.079624,68.45272659999999,0,1
340,17.48903348,30.73828548,2.951655884,1305.67942,97.81331715,202.1006401,109.26298359999998,1,1
342,20.02776696,39.11684822,3.933318481,1349.692207,108.0543869,316.6401737,97.58662957,0,1
343,8.183950991,6.6068028760000015,1.208655396,2766.862307,83.53464049,125.2986807,101.0872578,1,2
345,10.51388742,10.43055946,1.724778442,1897.454297,95.53883743,166.6002868,81.86685792,1,1
348,34.77751577,72.1083376,5.2062640380000005,1622.047631,109.3589577,134.92530369999997,89.36359459,1,1
351,27.04931985,55.8056685,5.226016235,2243.474667,106.3524633,174.3625885,101.6778701,1,2
352,26.50824183,42.21091017,3.6005047610000003,1341.503074,108.3059915,244.4214364,76.94779712,0,1
354,25.28551542,48.13733238,4.41730896,1192.489873,103.0964686,301.1644805,89.17889234,0,1
355,26.50755204,46.34951829999999,3.962822876,1623.808253,109.82612179999998,232.1092805,77.08824923,0,1
357,24.6914848,49.10636513,4.718668823,2329.91202,109.5995092,326.6448149,93.40897726,0,2
362,18.16571448,28.6099575,2.8214251710000005,2490.20315,88.52477186,158.98887040000002,98.16638344,1,2
369,69.8495191,67.33365970000001,6.002405396,1009.788934,108.5671637,29.97460736,81.21955236,0,1
372,14.71506369,24.10758555,2.913739624,1378.538275,108.983774,254.3529517,87.69649172,0,1
373,4.827548185,0.245159068,0.826675415,1269.77406,103.9097277,107.9541522,104.068973,0,1
374,16.61773638,31.05773267,3.354259033,665.6407818,109.05006670000002,329.34742860000006,107.9329225,1,1
375,36.31669752,78.89607122,5.1934478760000005,2011.230081,109.4049635,178.08814640000003,92.79556708,0,1
379,38.33157943,82.76803411,5.688677368,1944.394263,109.3734091,202.7009612,93.1498229,0,1
380,37.70202325,80.71572561,5.616781616,660.0297622,99.09696943,105.909827,91.97595025,0,1
381,23.80650386,42.83495266,4.184877319,1235.779563,109.982891,314.3071981,88.08430819,0,1
384,44.03009029,93.43834355,5.49168396,2334.501896,93.18944556,69.60064829,82.7962562,0,2
386,15.80472454,27.79569627,3.16522644,922.2902875,109.9023963,284.1926002,94.7624027,0,1
387,11.88116907,19.64378228,2.666365356,2463.127307,109.7881264,261.8928102,97.88317218,0,2
389,6.708016596,2.788165142,0.979570923,1964.204196,97.69915763,125.8905143,102.7834798,1,1
390,23.6263477,39.98743451,3.356660767,2187.692576000001,89.4359505,172.1132706,89.29635697,1,2
391,33.62939291,66.89822804,5.322214966000001,3058.509621,107.7971261,349.17009039999994,95.61720733,0,2
392,15.23171825,23.76313045,2.566270752,804.5815527000002,107.67930359999998,277.0003224,102.7180794,1,1
395,7.021061726,1.000814739,0.8421154790000001,1695.490041,103.5922063,115.3385187,103.7318865,0,1
399,13.6216445,19.5486325,2.204080811,751.9243988,109.4432676,228.9924419,93.88837517,1,1
404,35.94799106,75.15869594,4.991461792,2174.36235,109.904551,196.2819108,87.45280955,0,2
405,19.20023784,33.96717084,3.796546021,808.6945001,109.76907,335.4882068,97.95728408,0,1
406,17.01201683,24.82657884,2.540298462,1343.558119,87.63763842,155.9304023,85.12297149999998,1,1
407,38.31352614,87.50814062,5.940559692000001,2346.577012,109.9940347,206.3693977,101.7637014,0,2
408,18.05192367,32.5294044,3.737919312,1722.4527829999995,108.0289401,355.5314745,102.9758116,1,1
411,6.281242549,2.020830015,0.937073364,1605.990652,102.1664678,121.7979545,100.1899845,1,1
412,22.09706875,41.40654502,4.147141724,2005.395751,102.2159916,349.7059729,95.85779282,1,1
417,7.742556433,3.288283271,1.073347778,892.5398056,107.0200988,126.5508741,90.71670137,0,1
419,32.81667418,61.62907719,4.762410278,1191.1438859999996,109.36588020000002,301.1245473,84.94529509999998,0,1
420,23.88487921,45.30453856,4.665021362,1591.991265,109.7681473,361.3858767,100.2931615,0,1
431,28.34444158,52.28984702,4.489954224,1486.211022,104.1123363,305.0937509,85.21391286,0,1
433,29.25101803,58.20460027,4.727207642,1738.1223260000004,100.8336447,151.2869046,93.75393478,1,1
434,11.60061446,15.30482262,1.7787188719999998,2449.418766,89.93333134,174.5512308,104.5146663,1,2
435,14.76173563,17.98919883,2.228187256,3129.552861,104.8903344,217.0428149,85.82759595,1,2
437,30.83811693,56.56388657,4.565756226,677.6824237000002,108.4647772,289.772828,86.35470388,0,1
441,21.27915273,38.69866423,4.006392212,1055.188252,109.9711612,308.472706,91.37092809,0,1
443,6.15384868,4.385215262,1.227210083,804.6289531,109.9987041,139.1425054,90.63147158,1,1
446,24.45830815,48.53115607,4.58875061,2055.125904,105.6562827,339.4594249,98.28200523,0,1
451,38.72006343,76.29191667,4.882640991000001,2365.194996,98.97316301,101.5496971,81.25243438,0,2
453,6.1449150989999985,5.757819055,1.296292114,949.5090866,108.1637552,144.9636429,98.69047138,0,1
454,14.83265783,22.86631691,2.904125366,1705.93848,102.4737257,296.6711551,106.5542286,0,1
455,30.8574822,60.31808931,4.801393433,580.7620571,104.2990219,152.2392908,88.80517618,0,1
459,16.4592854,25.15198856,2.837109985,802.9220841,104.528239,243.3689128,86.98879743,0,1
461,39.08212163,79.64313076,5.209284058,2259.398466,98.25861563,95.27464088,85.34773349999998,0,2
462,18.07228456,28.09329276,3.048441162,1567.200624,107.3744236,258.30397830000004,83.06636814,1,1
465,11.79070168,14.32684237,1.844568481,1087.524398,93.74461846,198.6942931,96.97437966,1,1
466,15.1377793,15.1835245,2.029706421,1228.422674,105.2926512,150.6125022,73.87946939,0,1
470,9.337989247000001,7.969671602000001,1.301463013,1935.976797,97.63599835,162.22618369999995,102.1775294,1,1
471,20.56638982,35.93624195,3.692177124,1066.598031,106.0772706,324.1659795,98.74253359,1,1
472,22.90965038,45.70958517,4.854671021000001,2463.683972,88.88978827,120.0429855,110.1976381,1,2
477,26.71598012,54.44678974,4.449879761,934.2552044,101.5833604,180.5813361,92.26741781,0,1
478,6.740470375,0.650948093,1.073917847,893.3693847999998,109.01570990000002,111.7151668,80.89535035,0,1
480,11.67940781,20.81483501,2.953422852,1400.763043,107.1426769,297.2786934,100.84262259999998,1,1
485,16.22674997,25.50261436,3.109431763,1736.625753,107.7865364,269.0723335,90.63698762,0,1
487,23.16183491,45.68357053,4.589620972,1434.723212,107.7630557,344.3120842,96.03778263,0,1
488,6.250841297999999,3.263624129,0.990119019,2781.683279,92.17189798,121.3777351,104.2978542,0,2
489,18.24717663,32.07915981,3.447505493,2388.758876000001,84.51233999,141.2956577,96.473995,1,2
490,18.3807988,31.4877684,3.254141235,1547.099301,108.8402989,282.1220854,90.27602546,0,1
495,17.95307848,31.83629924,3.504150391,1339.970772,106.8633577,338.1310005,102.9031293,1,1
498,30.65892634,64.2198386,5.542893677,3168.385839,98.68867836,141.5717261,102.9081452,1,2
501,28.8167141,60.53599509,5.376675415,1626.009881,109.2040586,199.1451045,101.614439,0,1
502,24.22682153,47.40268148,5.030335083,1371.574366,99.65919673,181.922925,100.9744417,1,1
504,35.4362822,73.08377367,5.52286438,3009.339175,108.0732884,150.6982697,94.12279816,0,2
505,11.2381201,9.220999107999999,1.519419556,729.2341008,108.6615711,160.0658909,87.00108945,1,1
507,34.60274608,76.66795882,5.250054321,4257.394956,109.9430517,198.4941803,99.11373418,1,0
510,11.42359935,15.11830748,1.930908203,2459.695543,105.3893101,213.8630592,95.64495881,1,2
511,15.6386684,20.67220034,2.13779541,1127.6893699999996,103.8741657,229.844566,96.65148468,1,1
514,17.1495832,18.51588556,2.115901489,972.9697284,105.7662797,195.6746297,80.70341537,1,1
515,13.12304915,13.53681986,1.846515503,2783.183767,104.2949097,186.5241422,88.29991304,1,2
516,31.48279451,64.61679713,5.584561157,3174.477395,88.4425694,100.3520854,100.6751745,1,2
518,7.818569675,4.476504106,1.245859985,1174.558842,101.4572293,136.6229229,87.72717306,1,1
521,17.61344627,29.43922012,3.144520264,1900.386867,108.9375909,292.01713039999987,91.75053163,1,1
523,9.974317453,16.01071935,2.445313721,1225.883036,105.8353795,256.6970545,96.88328307,1,1
524,49.96901549,106.770566,5.558412476,4576.560411,90.93878589,69.47091008,83.05507011,1,0
526,11.46283708,16.64184222,2.176448975,2594.536328,102.8155056,231.8627161,98.47586807,1,2
528,62.02866263,135.7969267,5.919723511,4689.009572,107.56544440000002,49.81615965,81.37443142,0,0
529,9.093477746,2.208573832,1.1125164790000002,1333.1381789999996,102.3824113,120.1542931,84.17641728,0,1
532,35.66537937,74.46122605,5.117374878,4980.838931,109.1364418,141.8997107,85.52167612,1,0
533,14.09822845,23.2207847,2.516134644,1254.668667,96.68560898,247.1371799,91.35019694,0,1
534,36.51268912,79.34512618,5.117218628,4052.326357,109.9918946,186.474892,92.88100142,0,0
536,5.24090716,1.3655097719999998,1.027977295,3379.013186,79.16493737,118.2334799,87.84994347,1,2
537,25.79625355,48.89555026,4.575368042,3682.65437,109.2925213,366.4542623,93.2630825,1,0
538,27.83119952,53.21344917,4.969188843,2499.17653,109.9960583,400.1830866,101.3678784,1,2
539,9.187400256,7.848395637999999,1.487007446,4074.164433,87.22912837,110.6632341,89.00559153,0,0
541,24.49021102,46.82187438,4.508247681,2622.626814,101.3973826,360.3801806,97.04263542,1,2
545,10.67295639,6.720167435,1.354264526,2695.78145,92.24834729,113.0290181,85.60756139,0,2
547,46.08178807,97.72868459,5.7059393310000015,3937.328905,83.88810549,65.02439449,86.8617225,0,0
548,19.87183541,37.78623811,3.988365479,1950.05232,109.9131797,365.8036897,96.35227297,1,1
553,15.70455083,21.05866711,2.231201782,2844.530432,89.62178698,176.5193045,93.75560413,1,2
556,16.27123264,30.88925648,3.460250854,1559.587415,109.973277,327.0843447,100.2609961,0,1
559,21.80409598,40.81383685,4.320042114,2487.678544000001,89.14480350000002,135.1448636,97.33829944,1,2
560,29.60002697,55.87180411,4.962717896,2258.857055,105.98813,373.1139442,97.93375628,1,2
562,26.8212923,52.3986949,4.828117065,2535.803442000001,104.3378711,372.3579514,93.27225442,1,2
563,35.33787438,77.93451089,5.518319702,4300.951668,106.118516,162.0120187,96.21618235,1,0
565,39.98693575,83.19719606,5.154684448,4478.538888,106.6438566,133.8354578,91.17732826,0,0
566,14.62428205,20.78915836,2.525623169,2298.365533,106.2014183,244.6327383,89.5251657,0,2
567,7.675498263,3.257158253,1.004185181,615.5343801,109.9740807,128.5711104,100.3274181,1,1
568,18.98248311,24.36708977,2.669191895,1990.184562,108.80544170000002,224.41067830000003,79.20831919,1,1
573,21.26982037,39.54720519,3.912681274,2914.215896,109.74590890000002,324.0570127,97.29623602,0,2
576,15.70276031,24.74496271,2.5996490480000003,3447.5624729999995,98.26525688,236.6304963,95.99362126,1,2
578,22.78760506,42.29016004,4.12850647,1153.550959,102.688004,347.5792191999999,96.40305899,1,1
581,23.53813291,33.75489177,3.247556152,4146.549193,108.9113293,227.4870613,73.38970301,1,0
583,8.880325173,6.885370526,1.537056274,1947.796909,106.3287476,144.1753877,77.42967168,0,1
586,13.45795186,11.31718825,1.855840454,1154.330687,108.6763611,150.04456069999995,72.77135264,0,1
589,34.314820399999995,67.50183142,5.08263855,3397.461386,94.72629673,113.73074579999998,92.25510751,0,2
590,37.33413694,72.44632941,5.046720581000001,4319.128764,106.866815,141.46287990000005,82.40246807,0,0
593,17.97922881,31.2978743,3.491964722,1824.689316,94.31771146,185.0935055,109.00000159999998,1,1
596,16.63769,28.21663722,2.956254883,960.09747,109.9289572,287.30067389999994,102.6951852,1,1
597,45.20088898,106.9700183,6.159872437000001,4054.036481,109.6116467,157.9347061,95.54623486,0,0
600,22.5701727,41.72546544,4.036997681,2478.665216,106.65138600000002,347.4988798,101.7797985,1,2
601,7.148411586,1.960392074,1.112381592,3207.690712,81.42838318,119.1114958,83.99252992,1,2
602,15.09444458,24.27240341,2.729592285,586.5681847,109.9479207,273.4522875,99.95201225,1,1
603,30.21550975,55.56690038,4.46423645,3238.266433,109.2074759,295.7187107,84.22781626,0,2
605,9.526800608,9.56205244,1.571138306,748.5928144999998,109.3100839,174.2979414,91.29080515,1,1
606,7.869095527000001,8.108169881,1.3959692380000002,1570.470891,104.4369513,168.48085580000003,98.30516378,1,1
607,43.27496745,95.83131906,5.147796021,5171.881401,106.0026217,149.9403948,85.40721179,1,0
608,18.2574852,31.01979755,3.333234253,2424.31232,107.6333362,309.8721098000001,102.1148381,0,2
610,45.17728254,74.93116103,4.3088433839999984,4069.046662,109.2627154,117.6765898,66.36476714,0,0
612,35.53129317,60.48504979,4.2314483639999985,4256.368709,106.3990222,227.8056091,72.03629954,0,0
618,23.76803027,43.15840544,4.074725952,2755.598115,108.1749177,325.6822309,93.84698598,0,2
620,15.67302768,24.11969789,2.3971588130000003,4347.734979,92.66886996,175.8402232,91.32231869,1,0
625,38.30128309,82.45458488,5.430895386,4150.384279999998,106.7863155,125.6633688,96.56039724,1,0
627,9.770707123,5.234469282,1.331901245,1472.963648,101.8174884,134.34424180000002,79.99910031,1,1
632,39.81214827,81.58835874,5.13678894,4883.4682170000015,105.8241505,144.1096503,92.33898134,0,0
633,24.37758328,43.64039669,4.19413269,1892.043935,109.9917263,350.4591265,95.67896626,0,1
637,6.201261917999999,2.0723515740000003,0.957460327,559.0817387,107.8227415,122.8466904,99.31810549,0,1
643,25.81642127,44.34461391,4.219733276,2059.978132,109.53939409999998,357.7078989,97.71052284,0,1
646,7.009330518,4.134146597,1.0764312740000002,2280.254112,100.2442323,136.3463292,103.9189117,1,2
650,65.11935483,110.9559123,5.7089862060000005,5503.018019,79.78153420000002,38.61528961,81.32531326,0,0
653,37.0778572,80.79321763,5.18052063,3893.370154,109.2384794,166.05660780000005,93.46473524,0,0
654,14.27968389,22.50471315,2.656800537,1315.002206,109.8105679,246.3530975,84.87850448,1,1
660,20.24535448,33.46178295,3.328180542,3739.647443,95.05702051,193.1860447,89.28890762,0,0
664,46.52637025,89.47457547,4.552299194,5101.909125,95.36866968,118.7678676,78.90116522,0,0
665,41.93644746,45.88468066,3.456833496,4714.329025,101.7013526,168.48342759999997,59.21054568,1,0
668,45.04542932,99.27915513,5.121416626,3974.981953,106.4504089,143.6929593,84.22284312,0,0
669,37.08459866,80.54691319,5.606602173,3790.423113,108.7217996,200.98433480000003,93.38887229,0,0
670,32.76807644,56.66908501,4.0800103760000015,4304.886627000001,104.8710429,246.9718451,79.10025106,0,0
678,19.17835523,34.14899354,3.835018921,2291.905334,109.99188259999998,336.2414422,96.33267685,0,2
679,32.31117848,50.13264692,3.715070801,4903.0380909999985,103.8213054,218.2520847,71.47711608,0,0
681,59.24101331,96.93427458,4.824292603,6110.85092,83.66775679,64.24196045,73.68207708,0,0
682,29.30879162,59.30858655,4.875527954,3057.535359,109.5062408,333.0198935,94.94128974,0,2
683,13.98920955,20.33606219,2.662456055,2263.283877,109.8422808,234.790725,82.28413570000002,1,2
684,19.73080923,11.69969332,2.110514526,3875.5969270000014,107.3661598,132.9899341,58.8956869,0,0
685,18.80445616,33.31282642,3.601083984,2027.838773,101.5987936,342.3654548,102.1257536,1,1
689,13.47106012,20.54241128,2.4488848880000003,739.8597788,109.960652,244.6508566,91.48794157,1,1
690,8.989271803,14.94009997,2.171153564,2037.481868,108.6384239,242.2078002,101.6572031,1,1
691,23.68446543,30.88235146,2.881300049,3072.768261,99.08781756,206.215881,69.55806983,1,2
692,17.84482921,32.72407285,3.730354614,2020.387518,109.9400196,345.1940362,102.7300845,0,1
693,25.25820273,48.80003979,4.359086304,4064.584872,103.6911447,329.2215452,94.83882121,1,0
695,20.2122691,33.00692735,3.414540405,2094.714873,109.9932323,280.0722139,82.95160934,0,2
696,22.14137101,41.01862607,3.899699097,2003.544481,109.9670761,306.4087505,86.55418753,0,1
697,14.61093096,22.3486936,2.56272522,1186.212633,106.37398290000002,289.1101934,104.4066146,1,1
702,9.017083451,6.94046107,1.321994019,1470.850559,105.7093398,134.9161923,92.7608095,0,1
704,25.03553739,42.81323565,3.383134155,4171.9058030000015,92.05670506,141.0869832,84.25295066,0,0
705,58.14300206,116.5207153,5.245598755,4674.241771,91.42929179,69.08990287,78.83293434,0,0
707,36.49225929,76.25181951,5.289660034,4625.199247,107.5931358,146.1302273,91.7402645,0,0
708,17.85299201,16.84909922,2.244047241,3224.447051,105.2124714,171.7210146,66.19060434,1,2
709,34.7333771,74.69492741,5.235103149,3525.7528520000005,109.6225701,174.9217554,94.09540879,1,0
712,8.891792112000001,4.951551268,1.223407593,1763.574286,101.1545541,133.57587420000002,86.04813973,0,1
714,7.055580774,3.589468016,1.221679077,1629.64966,109.8362843,132.7889879,89.08618132,0,1
715,36.98918213,73.73158896,5.046532593,4161.957027,97.24590794,108.4783184,86.07106251,0,0
718,32.53115818,72.16423635,5.855325317,3795.204523,88.19601418,89.06737779,100.5536131,1,0
719,14.32345709,20.43041136,2.204391479,1435.225244,104.0114348,241.2305234,102.7545956,1,1
720,20.07968596,31.85800923,2.890221558,1277.514912,103.2038516,285.9726796,105.1614086,0,1
