,PitchNo,PAofInning,PitchofPA,PitcherId,PitcherThrows,BatterId,BatterSide,Inning,Outs,Balls,Strikes,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,-45_to_-35,-35_to_-25,-25_to_-15,-15_to_-5,-5_to_5,5_to_15,15_to_25,25_to_35,35_to_45,PlayResult
Extension,0.07126669450172782,0.05875038691065955,-0.011330529008386063,0.008495778988306718,0.15670483579099284,-0.024199186087710777,-0.053970735082720045,0.037944955970299635,0.048131626860326904,0.033870678232413375,-0.06573797446842643,-0.034222359947665655,0.04218664434766892,0.26185871873032246,-0.17805557118444887,-0.1733502283129499,-0.12768224943430406,0.15308042432459676,-0.11999095012250219,0.14620327130069802,1.0,0.3023814408573421,0.16318075286514183,0.16898727845272063,0.031050347644568634,0.016096940174148207,0.27575833047869214,0.2877259644107735,-0.06092763376059133,-0.4085898622491201,0.02505552450889871,-0.017438283655568196,0.06303542077421309,-0.006194584098656556,-0.0016905096193108333,-0.005528758373972643,0.053526090062983124,0.022864183100137214,-0.006353059782652094,0.0469409650853225,-0.0070864346401525325,-0.1745432875414431,0.1938421058961296,-0.1457619253804475,,-0.14286731949223558,0.1742494293582496,-0.2765057955916168,-0.12605914283485592,-0.17193141820955307,0.19914097049998558,0.20637405661578262,-0.005097627809673667,-0.02293252249786601,-0.026074197239992408,-0.0017222967859365774,0.0019554532080532155,-0.008973020717070193,0.011382342513368253,0.015948198628732785,0.04152286113216173,0.033506492783279655
VertBreak,-0.05927970243686748,-0.07595592631623489,-0.012656876822128505,-0.03489890723232134,0.025245656206921437,0.03363932450686385,-0.05557577169198219,-0.048009473575912315,-0.026380118301141627,0.11564238205468906,-0.1569245310048654,0.0056498791778062385,-0.02956189547021553,0.8419593156974989,-0.8274464835424523,-0.08276981212300294,0.04092357194473918,0.2835638410729115,0.2801341487560578,0.003614207260840567,0.3023814408573421,1.0,0.9129760182022736,0.23473216948435643,0.21555977000698637,0.048784068366067766,0.8139002958581988,0.8264520967085123,0.1721452628765762,-0.8430684572596131,0.04673513603576081,0.04539813676034848,0.05354834068596837,0.033998467148577675,0.009119303222862637,0.06988829747973997,0.04400506929622972,0.03352039399499105,-0.03909847622456123,0.04001102321275982,0.057851920220261845,-0.22172453378210327,0.9246278377681598,0.003922712114279191,,0.1524453242086275,0.08514754760224012,-0.8412202745369983,-0.782189682420885,-0.21613724857644365,0.7190462386989902,0.9481965527510153,-0.02781291761119207,-0.0075987374758437086,0.0013585037051543959,-0.003430471658019925,-0.013822230668388582,-0.011738143421880724,0.014678812433069795,0.011269069639829064,0.041221490520227735,-0.01787215803601364
InducedVertBreak,-0.07412300848932889,-0.06209112232412803,-0.006716286149375913,0.019846360736408507,-0.10191824809200699,0.03876469125139236,-0.039010821916795474,-0.06765516258233534,-0.035529271170685904,0.11144249687230487,-0.13777260086117613,0.021317835909099882,-0.024452942837789003,0.567956747699542,-0.7823729062429463,0.03653630929357993,-0.08667753133639546,0.2129945213759547,0.34090703014119655,-0.10616131800576342,0.16318075286514183,0.9129760182022736,1.0,0.12322923327996016,0.2238487957097803,0.023352798320541313,0.5244079574220583,0.7310755700794019,0.22092489088901712,-0.551464634324706,0.02168137432920582,0.10111388871402285,0.03755740857601256,0.03945449995727983,-0.001176999377791474,0.11302766162176406,0.03151332303185845,0.04051732888769486,-0.05241771867880691,0.029093693293829728,0.10045213573651829,-0.10712022746348254,0.9977007240022806,0.11160474735108647,,0.22564381540367678,-0.03258349597409269,-0.5644068102295211,-0.738809699032353,-0.10275697010744832,0.5376384438926496,0.9804406041980672,-0.018259874300042014,-0.0100274464576403,0.006889764157061033,0.002810811541670187,-0.020042480566234224,-0.006047979423684498,0.007100748366322718,0.003443018316284306,0.03864760353910136,-0.03492254614097947
HorzBreak,0.07164810421589995,-0.0011560961822986095,-0.06082720228313627,-0.10685846354292604,0.6673320446698802,-0.03762386514636759,-0.18521410216663525,0.08303763339454649,0.002941630202251652,-0.00988069696549718,-0.11204366133269111,-0.016989472132226183,0.0037740175634164187,0.3273009234037139,-0.1590617313041743,-0.7890671898205867,-0.02576689497581838,0.8290516083490215,-0.029730815211273548,0.632364041263289,0.16898727845272063,0.23473216948435643,0.12322923327996016,1.0,0.0319274983930665,0.3080285394477416,0.3270920443833637,0.22563646364896,0.021778474638493785,-0.32598968650353116,0.008471169625470613,-0.025664860670239553,0.03721558744783433,-0.02549196521632451,-0.00364386870313979,-0.017987142922063968,0.008510146425159713,-0.020995576576199305,-0.009257170810141756,-0.009062249645483767,-0.02810760076128513,-0.996844489095773,0.13247394596999468,-0.610046455152689,,-0.05990586120494956,0.7732974656628068,-0.32807930478477637,-0.15668047491641926,-0.9876121543432325,0.25769286688322396,0.1681796341965899,0.018280794215644797,-0.020357095004245044,-0.013139728834793394,0.04050693205018145,0.002081657835254244,-0.03784373617868576,0.0255954919926113,-0.00402201857373646,-0.010110840923467122,0.018017789523039705
PlateLocHeight,0.006965572052641571,-0.012345265370157047,-0.023769543641157413,0.0063467980707014185,0.026560068245160086,0.013670540552383585,-0.003206991828323371,0.00785200027616793,-0.009754143728153898,-0.020787151057367007,-0.035872247044937924,0.0640222621434665,-0.01736476297654156,0.15182592069304945,0.16941304454713896,-0.003761347408896463,0.05541926953042369,0.03206704608515372,0.21284620461770282,-0.006728080377932024,0.031050347644568634,0.21555977000698637,0.2238487957097803,0.0319274983930665,1.0,0.016136007572890045,0.1294154390852902,0.5314544485345081,0.03575370812636382,-0.14732058564413342,-0.02914891919691728,0.15325241729367,-0.008497053454445937,0.07204153901932384,-0.003588074537099268,0.17206652862691654,-0.010348138032930143,0.056064726428335473,-0.059378607100833376,-0.008731901097284597,0.1579878694837533,-0.030019183101415676,0.19248637665166243,0.007351688995314887,,0.27532600165575377,0.0044470386890403816,-0.15528073171480794,0.21763457206353198,-0.03155754159383587,0.15636266060344756,0.1969622533405642,-0.0007618544754352371,0.002441943882740143,0.011299751481906867,0.012919796578360359,-0.00040513678843851083,-0.02030798711621273,0.0022399110706390504,-0.008039526665352544,0.0011694522007814558,-0.07344647632520876
PlateLocSide,0.04330119749793892,0.00016707484366520843,-0.025772199142409084,-0.015462625464283947,0.1980571512582555,0.013839820220593007,-0.25126440546595263,0.04455788452347168,-0.018557537887111498,-0.0046222439157124935,-0.057772386636572665,-0.0038406022193601583,0.003932529628353826,0.07562572830682938,-0.027403826667698323,-0.05636873280060525,-0.021670865010098773,0.2429379185034909,-0.008519559664292502,0.21629276254479293,0.016096940174148207,0.048784068366067766,0.023352798320541313,0.3080285394477416,0.016136007572890045,1.0,0.0706460022965939,0.052019899891695004,0.3121073311049136,-0.0709358098556786,-0.047500449716889034,0.011511777766115961,-0.27687862623670956,-0.036520766155714084,-0.05367115221052079,0.0002413396644798952,-0.2978135284156694,-0.051364144422188465,-0.03941537188114807,-0.3060678497129326,-0.01701877051618152,-0.28556192865878116,0.024435651066762307,-0.2361109837577247,,-0.014814295341035275,0.04008821266486586,-0.07627848564275912,-0.02769877278467001,-0.2818834390506986,0.07715131591103408,0.032703252942954564,0.18595506391988473,0.10011290520367416,0.10105988812934083,0.06483034950428315,-0.024591055071427392,-0.08472253488571829,-0.07858478334682932,-0.10231006143506093,-0.15425020087481336,0.004489424076280664
ZoneSpeed,-0.036876320760980186,-0.0834301097197381,-0.016378052370067994,-0.11365878728072891,0.18905174205488617,0.02141995371606015,-0.0569247873519754,-0.015380454841491635,-0.0013125311978532401,0.08477060171595782,-0.1317589361679044,-0.014303186569921512,-0.03571580124349558,0.9877034971427066,-0.6608940858301304,-0.21927819342788718,0.24326226750688992,0.30498529088049625,0.15717051496753828,0.1458071716571062,0.27575833047869214,0.8139002958581988,0.5244079574220583,0.3270920443833637,0.1294154390852902,0.0706460022965939,1.0,0.6872996804154633,0.07006497472671402,-0.9811239691004914,0.06388622645579749,-0.049060066084635465,0.05688538465306664,0.01683225973341859,0.018793746145383566,-0.016636110059119344,0.046278275010006226,0.006381978345750481,-0.007420392549143866,0.04119064493007634,-0.024016744879702578,-0.32059405858537565,0.5487461631575697,-0.13681102448476096,,0.048962450409674556,0.2213493947345697,-0.989738506940284,-0.6429599107726024,-0.3204118187017386,0.7300538338494238,0.6342690348318509,-0.031124396599408237,0.0012951084164358217,-0.0057955915325249175,-0.01730516655276336,-0.0020795856744141752,-0.014683341813871716,0.022918944753717575,0.020948719094972524,0.028234655104185505,0.007494569899233128
VertApprAngle,-0.017133272336492006,-0.04857304771978915,-0.004964964972369306,-0.07194896852466584,0.053100859147665457,0.028890118987447946,-0.06200215113505536,-0.013361579150578486,-0.020829942266665458,0.10508752376189077,-0.1395609017707085,0.02434109900238059,-0.01948398937183635,0.7236976945738065,-0.3688441477302186,-0.12031190899278885,0.06608390121127493,0.28308673143977126,-0.11789736478747684,0.059215855906326276,0.2877259644107735,0.8264520967085123,0.7310755700794019,0.22563646364896,0.5314544485345081,0.052019899891695004,0.6872996804154633,1.0,0.09950065824616862,-0.7281316647064671,0.03227039712755326,0.0831653657316424,0.040994874534584724,0.05587924264949091,0.01561031895614348,0.11682189526542805,0.028818788387336265,0.05834601188556404,-0.05632041325261957,0.023339875742072847,0.10477143843017715,-0.21789106064297095,0.7154733409490359,-0.05297572262662969,,-0.1948277802651953,0.11828864270846752,-0.7228901388701563,-0.30235127985681404,-0.20864942172563825,0.621003022096846,0.7398737287527933,-0.025165078340006943,-0.0017491554655647103,-0.0050809817996322094,0.020808572287509104,-0.011405272453199661,-0.01018933803644909,-0.0018527382893415282,0.010301262463540394,0.02543899931855919,-0.038590209473460924
HorzApprAngle,-0.057078526805199564,-0.019151850913105343,-0.04416020555205322,-0.0012746297339715623,-0.5907765588868232,0.040656487512406234,-0.06434961074113808,-0.05088817712057121,0.0015004940775310428,0.004312966328434021,-0.07123382584166221,0.0005102350188592794,-0.01737085870500528,0.07872737513297566,-0.18814666883702202,0.596871079330867,-0.1843062522102546,0.24680113703523085,0.14847522860582102,-0.7120718206537348,-0.06092763376059133,0.1721452628765762,0.22092489088901712,0.021778474638493785,0.03575370812636382,0.3121073311049136,0.07006497472671402,0.09950065824616862,1.0,-0.06236620077416051,0.019147886212246144,-0.0018425996834536785,-0.10124104868166284,-0.008525847085149732,0.0032868053939207973,-0.00215944065765695,-0.1109623004898778,0.0018044226662117322,0.029396467467766953,-0.11274211126238741,-0.0013501845846188587,0.05426867657875797,0.21716437938644081,0.7190778299840821,,0.12392334591997488,-0.613997428631676,-0.07736513873588399,-0.17746455378869294,0.08381975978368596,0.0671145587516476,0.19453893734678973,0.06981040633541079,0.012475241993316174,0.05580370202874854,0.030526548688587986,0.01145710595739459,-0.0455198637530221,-0.02839138330692268,-0.060144844261065575,-0.04363915004970094,0.0012417940865862573
ZoneTime,0.02278318867265615,0.07372599214347975,0.016415677146422558,0.10077336314299985,-0.19113582089889417,-0.017420967195339993,0.06316782317791157,0.007743454268362417,0.003691100813837444,-0.09018490021284181,0.13892908664452228,0.016636202356249654,0.029159736271951325,-0.9807091022179363,0.6617449849418825,0.2232331391303978,-0.20147571506624185,-0.3072840708034715,-0.12399435256839042,-0.1513090573394912,-0.4085898622491201,-0.8430684572596131,-0.551464634324706,-0.32598968650353116,-0.14732058564413342,-0.0709358098556786,-0.9811239691004914,-0.7281316647064671,-0.06236620077416051,1.0,-0.06603921123839752,0.04061819867587241,-0.06154963942878662,-0.017472592248506665,-0.019480170480323973,0.0067114268814824525,-0.04981254936661826,-0.014127522130530175,0.011291397012538165,-0.044577796157817824,0.014922448334910425,0.3205320738169603,-0.5783297788111694,0.14289261043989637,,-0.015143103622980478,-0.22364514926847706,0.9838913352850316,0.6293489865243908,0.3163211931949991,-0.7682322326447552,-0.653199956655937,0.032741038609577215,0.0026912658156230487,0.006998199662162624,0.012056811879989866,0.0012906172619801704,0.01606294807398355,-0.02144282230163049,-0.0191972785802762,-0.03380538627350313,-0.009499612714393452
ExitSpeed,-0.03622920212419934,0.007093685698083904,-0.042938658730426814,-0.009297238574047649,-0.026216113438495624,-0.02548467902085149,-0.030797214252049187,-0.0397471344118236,-0.005523817168003302,0.01256065415056401,-0.08563694425800415,-0.23579711199844042,0.23758763962675913,0.061202410604231816,-0.044591772639444346,0.0051466751851705845,-0.013078812424997685,0.01971113989356236,-0.012455011690530218,-0.02521893295497915,0.02505552450889871,0.04673513603576081,0.02168137432920582,0.008471169625470613,-0.02914891919691728,-0.047500449716889034,0.06388622645579749,0.03227039712755326,0.019147886212246144,-0.06603921123839752,1.0,-0.3893581870188357,-0.041768829453805466,-0.323309298784367,0.056401582702935875,-0.1959085681416286,-0.05401242393530389,0.40885115170156,0.33396150161799293,-0.05507320270852832,-0.09746496739405001,-0.006628486159578338,0.02434518273373237,0.027587844046077004,,-0.02142583556171249,-0.004105019526915957,-0.06097002156395576,-0.045256102269616016,-0.002792227151996031,0.031217382834073076,0.026614336884088503,0.004899700765026244,0.030635361244167998,0.01311093079401737,0.007875160417123531,0.000786219294958253,0.010007687600189483,0.009569362949499997,-0.03868699634849588,-0.0470197959174975,0.24674622964309126
Angle,0.0007233853234654423,-0.009901261578519657,0.031869008304136255,0.03673985099335174,-0.019019866557302596,0.00726315147797996,0.02322273775500859,-0.005721276339214543,-0.009352285796600275,0.052968612667554135,-0.009149165875566523,0.4439080860262269,-0.09019478693994368,-0.03465576077222478,0.0064477730648022525,0.01894856333447695,0.009469424503896913,-0.018421048789500218,0.05352803554105628,-0.009515380451000572,-0.017438283655568196,0.04539813676034848,0.10111388871402285,-0.025664860670239553,0.15325241729367,0.011511777766115961,-0.049060066084635465,0.0831653657316424,-0.0018425996834536785,0.04061819867587241,-0.3893581870188357,1.0,0.030827586634138378,0.6755677090153772,-0.013940818311651797,0.9503727321256679,0.042299518372707325,0.21595892476992523,-0.3801274510354556,0.04426196390961678,0.8734750986678936,0.025056636956883604,0.09319433715946103,0.007947226714582936,,0.06096071699831597,-0.01839966904113765,0.03559794040003198,0.01589303562401155,0.024476205952736647,0.011249499154139397,0.08354755714313955,-0.00034467042128392023,-0.02947521787971722,-0.008037711028132093,-0.0031833735623049775,0.0015151700076732316,-0.018614103792364906,-0.009704569572528642,0.015649684748254948,0.06290687798397192,-0.4624974696630679
Direction,0.026923383086035015,0.009788909479031584,0.01732357835426021,0.010256826473567742,0.02712149111664245,0.039071420261044716,-0.14411088980272657,0.021726378449910717,0.003797743033999036,-0.0015648943669831163,0.03574464683870257,0.033441672562645804,-0.0015990711333620496,0.056839351002309274,-0.046812334414532614,-0.09184647157038352,0.012065758969737841,0.052330438998250156,-0.0006046023406816231,0.020394561034404943,0.06303542077421309,0.05354834068596837,0.03755740857601256,0.03721558744783433,-0.008497053454445937,-0.27687862623670956,0.05688538465306664,0.040994874534584724,-0.10124104868166284,-0.06154963942878662,-0.041768829453805466,0.030827586634138378,1.0,0.10069406962120639,0.03068965850328359,0.01855991605232944,0.9893993535421153,-0.010132849455292851,-0.0009817372348109514,0.9703589777874682,0.014809673750423902,-0.04508990075648188,0.04138438703109089,-0.01152623382238115,,-0.007720318486378816,0.09510536442150161,-0.05684560237168534,-0.04478228861809173,-0.038273194203402645,0.04627798279876111,0.045456316602427875,-0.4813328367310719,-0.4194746404532233,-0.2813929412637523,-0.1431386811206418,-0.012682996802455836,0.15026558119669287,0.28968190177580455,0.41224589517748994,0.49338755165438675,-0.027820534765218823
HitSpinRate,0.008937271205110847,-0.010095428776467264,0.03872866725795423,0.03289377871904774,-0.03437852124476389,0.03718937221319173,0.045008503404739456,0.007155170020383355,0.01689341433470414,0.03250042865340462,0.021978583054297424,0.3225408974778907,-0.08592222718176831,0.021929123830203064,-0.0017568342585420626,0.014786727505476594,0.059626330966728765,0.006729038380128083,0.013214753950331951,-0.0183533000752136,-0.006194584098656556,0.033998467148577675,0.03945449995727983,-0.02549196521632451,0.07204153901932384,-0.036520766155714084,0.01683225973341859,0.05587924264949091,-0.008525847085149732,-0.017472592248506665,-0.323309298784367,0.6755677090153772,0.10069406962120639,1.0,-0.19552453562342076,0.6610659755611041,0.11268848172347785,0.11209742332313967,-0.34852813230956387,0.1160310143231484,0.5993453431215586,0.02484832703732112,0.03654323236430056,0.018504263349158234,,0.014679161911198094,-0.014278440081184252,-0.02051011927318715,0.0019779259075106037,0.02512944767410738,0.026129325660565108,0.03721542234487854,0.07813669594480147,-0.011672378328604235,-0.05172777089639595,-0.08239560147843157,-0.11299745030494067,-0.08141684051396823,0.029510524797099046,0.10764801714838348,0.1860635649072208,-0.330054824949857
PositionAt110X,-0.00872928938689945,0.011721030282937236,-0.032360098736269605,-0.024432572150028756,-0.013546006104374375,-0.01396248498746596,0.008915867857179913,-0.010186606328856502,0.0053476736055804745,-0.021469860703091197,-0.031816031495232204,0.1759176604964775,-0.10633076369613169,0.01897589779553907,-3.709556623392348e-05,0.005084941730654664,-0.004522837527607078,-0.003117867155158082,-0.01909691012601962,-0.02066601909942074,-0.0016905096193108333,0.009119303222862637,-0.001176999377791474,-0.00364386870313979,-0.003588074537099268,-0.05367115221052079,0.018793746145383566,0.01561031895614348,0.0032868053939207973,-0.019480170480323973,0.056401582702935875,-0.013940818311651797,0.03068965850328359,-0.19552453562342076,1.0,0.027673171710810452,0.033098531000435576,0.20419845291493935,0.3531298374559465,0.041576698160659474,0.12674934644489966,0.004443751734013104,-0.0007161345627125424,0.022793934057137123,,-0.02112848597046433,-0.004497720544818505,-0.01877645680477095,0.0016513733595261786,0.00368233796932154,0.013575225586211876,-0.002076531664027059,-0.536422866193881,-0.21154257689172096,0.09230197463614313,0.2945055423802372,0.3761732408950134,0.32254213151332095,0.11871178517508107,-0.17888656097199374,-0.507556663075565,-0.16848481492759249
PositionAt110Y,-0.008388301641485183,-0.007158065812866888,0.020950087610592534,0.026719641218660984,-0.01892990778264746,0.004012428973458499,0.02514213095839071,-0.014848582298678997,-0.005013402326445266,0.05632954350361054,-0.029889920733683857,0.4298745118420149,-0.06088715224572778,-0.0026687342083998524,-0.0006113022602867149,0.012556399748874354,0.02391844548312376,-0.008276665374751515,0.04412430074576387,-0.008380673386936339,-0.005528758373972643,0.06988829747973997,0.11302766162176406,-0.017987142922063968,0.17206652862691654,0.0002413396644798952,-0.016636110059119344,0.11682189526542805,-0.00215944065765695,0.0067114268814824525,-0.1959085681416286,0.9503727321256679,0.01855991605232944,0.6610659755611041,0.027673171710810452,1.0,0.029346460367492912,0.32964233459676284,-0.3382908441848452,0.03264924364522088,0.911451916275412,0.01751446190891528,0.10508227861359766,0.007449847968687841,,0.049531145884164136,-0.011515316632558857,0.0034966352164275795,0.01099028357855329,0.017266263483232753,0.031843989694981395,0.09813819332017058,-0.013190233324587226,-0.03437328741546367,0.0017866625157321348,0.011473480490547779,0.014899581619205727,-0.015494516277266154,-0.006469935698657624,0.005295992394563925,0.03893328149317416,-0.4446014314889829
PositionAt110Z,0.02549580934398763,0.011832513613986923,0.019640901241350962,0.015815617617546598,0.011828397325311551,0.026761422010657315,-0.047184952264849596,0.019653633288030693,0.007528073888760224,-0.0025473749191812873,0.04024439235150799,0.03733606514792215,-0.007127675512513453,0.04570528821545565,-0.04346480976494212,-0.07476887807531526,0.014372107199784392,0.02496003734413045,0.006904854861948228,0.006088867992532917,0.053526090062983124,0.04400506929622972,0.03151332303185845,0.008510146425159713,-0.010348138032930143,-0.2978135284156694,0.046278275010006226,0.028818788387336265,-0.1109623004898778,-0.04981254936661826,-0.05401242393530389,0.042299518372707325,0.9893993535421153,0.11268848172347785,0.033098531000435576,0.029346460367492912,1.0,-0.014100475685702767,-0.006875914708973759,0.991031659750458,0.022997338592339545,-0.017142248656206498,0.03521610538253562,0.00243832056111771,,0.0010543366927483083,0.07878934812960556,-0.04561462602503497,-0.04245875006867861,-0.011642507137091496,0.03577211668114801,0.038867009711654354,-0.4795057902304104,-0.43364643404675507,-0.29879034636245566,-0.16027588865726833,-0.005641187273400521,0.16351565662931503,0.3089706657891476,0.4223189701417169,0.48969156698034105,-0.032212262390931334
Distance,-0.05387698098365753,0.010753361435468477,-0.02982049150559289,-0.00023577248051145374,-0.03238004596144361,-0.02323070284250944,0.005840473048779683,-0.056577271740685824,0.006467195894728538,0.012494129376066403,-0.0691855915565417,0.09109274668700415,0.27067805492885766,0.008868811860274904,0.0021729279590453816,0.0179759077904291,-0.0031003336375057477,0.006233746329095127,-0.010978149993026199,-0.02896453403376632,0.022864183100137214,0.03352039399499105,0.04051732888769486,-0.020995576576199305,0.056064726428335473,-0.051364144422188465,0.006381978345750481,0.05834601188556404,0.0018044226662117322,-0.014127522130530175,0.40885115170156,0.21595892476992523,-0.010132849455292851,0.11209742332313967,0.20419845291493935,0.32964233459676284,-0.014100475685702767,1.0,0.5536592714940518,-0.006912068575093824,0.634555196086817,0.02103100043419157,0.03884667294850397,0.029731293817383687,,-0.01010794780830702,-0.014756635849598677,-0.0094659117725105,0.009241885987354906,0.020861677269039123,0.008940448668545637,0.03472737386060861,-0.04358004199610537,-0.033052266086539356,-0.01014036038452188,0.059841996056921254,0.06463091763448582,0.03787991488555095,-0.018103707627892984,-0.05401042952964058,-0.02742848170002064,-0.08903900945503194
LastTrackedDistance,-0.024389188849946297,0.017595904240753406,-0.03365683447286005,-0.0031576560215182668,-0.04044935925247576,-0.01024358671422888,0.0024719146197573574,-0.02040826572669128,0.014503639776353584,-0.0201027167040768,-0.02314062982329542,-0.10053594203865288,0.11151169001144087,-0.014087307791266235,0.008376193470096474,0.025820889881994,-0.03050505912722164,0.008742605318042036,-0.007678277998242007,-0.04105018474255562,-0.006353059782652094,-0.03909847622456123,-0.05241771867880691,-0.009257170810141756,-0.059378607100833376,-0.03941537188114807,-0.007420392549143866,-0.05632041325261957,0.029396467467766953,0.011291397012538165,0.33396150161799293,-0.3801274510354556,-0.0009817372348109514,-0.34852813230956387,0.3531298374559465,-0.3382908441848452,-0.006875914708973759,0.5536592714940518,1.0,0.0008814797604263512,-0.05215138952892194,0.011422038843696119,-0.04902604430532178,0.04261703639109525,,-0.006986788383274273,-0.024317319251169176,0.013717905752189138,0.005182059282144438,0.012123553962562475,-0.031113157663117952,-0.04978456109036364,-0.15284789972444293,-0.060871934321440446,0.006524367686022962,0.09484926621526059,0.12747616663825093,0.1198230452994875,0.022776547964449802,-0.06317545039146848,-0.16810054278985623,0.10290898383107168
Bearing,0.023425451641908967,0.009201751916878914,0.019143354797977363,0.01886539123732987,0.000530800985384841,0.01721720005502831,0.022816550991939185,0.01802216795497413,0.00570647943800928,-0.0035830337928743484,0.04057222959676644,0.041763417318521116,-0.013013083582760081,0.0412134996793074,-0.04245454388160701,-0.06179951377472713,0.013058772861848058,0.009004402405031095,0.013231870877620329,-0.004723835938089523,0.0469409650853225,0.04001102321275982,0.029093693293829728,-0.009062249645483767,-0.008731901097284597,-0.3060678497129326,0.04119064493007634,0.023339875742072847,-0.11274211126238741,-0.044577796157817824,-0.05507320270852832,0.04426196390961678,0.9703589777874682,0.1160310143231484,0.041576698160659474,0.03264924364522088,0.991031659750458,-0.006912068575093824,0.0008814797604263512,1.0,0.02954904283311095,0.00025004162776371184,0.032785661982382384,0.01293516608831529,,0.00812690366350032,0.06619510353514314,-0.04094455656446132,-0.041930543529175884,0.005196778918941265,0.034163162294024885,0.03630318476436158,-0.49201400490724834,-0.43751685613780494,-0.2968900272112205,-0.16101558500890154,0.002167655042111634,0.16827040285712092,0.3068918702928274,0.4176231504865401,0.49717170454417114,-0.03721320060012015
HangTime,-0.026287426889876907,-0.0034392894458534504,0.009550550107145919,0.025882646279521256,-0.03019120753696756,-0.006919597878562541,0.025585984094951678,-0.0301793078662002,-0.001789732402309289,0.04614377766546263,-0.041382861853270794,0.4152212043273434,0.040720420488983784,-0.012663507220479424,0.006900727139135481,0.02132301265304655,0.010478384334704542,-0.008967518539109652,0.034709476291589866,-0.020009833266851393,-0.0070864346401525325,0.057851920220261845,0.10045213573651829,-0.02810760076128513,0.1579878694837533,-0.01701877051618152,-0.024016744879702578,0.10477143843017715,-0.0013501845846188587,0.014922448334910425,-0.09746496739405001,0.8734750986678936,0.014809673750423902,0.5993453431215586,0.12674934644489966,0.911451916275412,0.022997338592339545,0.634555196086817,-0.05215138952892194,0.02954904283311095,1.0,0.027663121971711366,0.09300210618497752,0.019220728289307903,,0.040925667126392284,-0.0192923450663318,0.013100017384991147,0.01811922234202384,0.027053918245692084,0.01555756618884712,0.08428685978048399,-0.04343352019376498,-0.05104479955258064,-0.005430439027799095,0.045597243688364146,0.04824320096338856,0.017206786163602033,-0.013264468837690238,-0.022251915654537095,0.010607951911724792,-0.4278472459683298
pfxx,-0.07576135510380297,4.441677722909187e-05,0.05667043519940646,0.10699515307424073,-0.7119691737416837,0.04065846896652264,0.18061590901783492,-0.08719551201772466,-0.0025263837049060507,0.009609045725461118,0.10570940277042778,0.016718824239689775,-0.004668107435986195,-0.3206244687924296,0.14504035755777508,0.8334311907823466,0.011342589318122223,-0.8081866160165584,0.039814443281550184,-0.6860899688336406,-0.1745432875414431,-0.22172453378210327,-0.10712022746348254,-0.996844489095773,-0.030019183101415676,-0.28556192865878116,-0.32059405858537565,-0.21789106064297095,0.05426867657875797,0.3205320738169603,-0.006628486159578338,0.025056636956883604,-0.04508990075648188,0.02484832703732112,0.004443751734013104,0.01751446190891528,-0.017142248656206498,0.02103100043419157,0.011422038843696119,0.00025004162776371184,0.027663121971711366,1.0,-0.11670716690481822,0.6646001430308897,,0.06801349854238306,-0.8193119130553776,0.3215286253397863,0.14324209678551716,0.9933361072202159,-0.25424312579528036,-0.153752147621424,-0.013072547959916444,0.021257595501812276,0.017570680578616913,-0.037988907673245635,-0.0014793715256148528,0.03471219332794085,-0.027479186842019367,-0.0005795610404019495,0.006118841936217968,-0.017508236743335005
pfxz,-0.07375087813217192,-0.06318355424229634,-0.006737830909776576,0.01938860994127761,-0.08934376753204401,0.037208013750965455,-0.04006290427104168,-0.0675576585038112,-0.03419854234108736,0.1122533700867238,-0.13827199898672066,0.017893443769804316,-0.02437624336299448,0.5907508743240169,-0.8162554129950681,0.02681634337782918,-0.07941941581138555,0.21629307979471002,0.3638724248736567,-0.09762912550493802,0.1938421058961296,0.9246278377681598,0.9977007240022806,0.13247394596999468,0.19248637665166243,0.024435651066762307,0.5487461631575697,0.7154733409490359,0.21716437938644081,-0.5783297788111694,0.02434518273373237,0.09319433715946103,0.04138438703109089,0.03654323236430056,-0.0007161345627125424,0.10508227861359766,0.03521610538253562,0.03884667294850397,-0.04902604430532178,0.032785661982382384,0.09300210618497752,-0.11670716690481822,1.0,0.10321456646633616,,0.24523700643683896,-0.022588250537279947,-0.5877139089141824,-0.7743956104401101,-0.11244284564185647,0.5572889520287586,0.9861468886133399,-0.02027149846641656,-0.010931647867299225,0.006344614870301962,0.0006180679311204271,-0.01879793314163715,-0.006727331624875928,0.008650982253485076,0.004639704851230652,0.04114155967499212,-0.031122739979242222
