,Unnamed: 0,PitchNo,PAofInning,PitchofPA,PitcherId,PitcherThrows,BatterId,BatterSide,Inning,Outs,Balls,Strikes,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayResult
Balls,0.014382565479781341,0.007903746814335207,0.00115278135051192,0.8174928303544813,0.03193854559134321,-0.03411190085402291,0.022966194007054387,-0.008155148329090001,-0.01376013450399067,0.01646695789625428,1.0,0.4026337565552402,-0.008258041630147183,0.019860139074601487,0.08946945924602558,-0.08027439591707462,0.02364149192664871,0.04101278432307329,-0.017115683484546482,-0.008681263273070354,-0.022577314721828917,0.026656871686682952,0.10562852826411949,0.09953406042541482,-0.02446481995391955,0.004140249702922542,-0.011435548494335855,0.0822083503157142,0.09588803467337245,0.006104601073847462,-0.08655829469332772,0.05538106153403638,0.04303535536541541,-0.01887203114940694,0.029114585500183497,-0.022192959407981556,0.057596108547345905,-0.002365144803325944,0.0389764311932565,0.017042311862722995,-0.012285754685085958,0.048713984150763764,0.02446314177700357,0.10005950521324412,0.022209034182181786,,-0.024595761498705244,-0.023748862938591946,-0.08859805938696802,-0.07793433267491867,0.026808424231183126,0.08791381174806351,0.10474332350414252,0.003434011011895574
Strikes,0.030382066307702824,0.02358968503633631,-0.011748085638424346,0.7898991637319506,0.00553490733640441,-0.02887414121656963,0.03014999126927117,0.014744939169966565,0.00459550642558929,-0.0021657161367975067,0.4026337565552402,1.0,0.008881305989332943,0.005400794045548666,-0.15330802871169233,0.13513886164441782,0.05363359670289559,0.06187302952114527,-0.15435278367503716,-0.008777732360533638,-0.019413316725129484,-0.07952180921065771,-0.1857791654499002,-0.16951510174077838,-0.13630833611956483,-0.044305223759914074,-0.060918739700250885,-0.15057314576627742,-0.1728564254049497,-0.08937375817299208,0.15950273030418463,-0.0599669532042522,-0.027866256411830128,0.0033881623277624557,0.015986390259057445,-0.03882456900062483,-0.03565579519272551,0.02105867418587655,-0.03872134855823632,-0.02643335020510112,0.01367999173083641,-0.03491452212886807,0.1292246105950158,-0.16911208385337745,0.015794412092481645,,0.01601223017871524,-0.0505337611417391,0.15356025098100604,0.12297579145756608,0.12594560714508587,-0.11163907584858397,-0.16513524347554187,-0.010400096199303013
OutsOnPlay,-0.0028083471104636396,-0.0003929398787880186,0.03731073868414498,-0.0030771162522498408,-0.03167070736948428,0.012580439248373945,-0.009277747858548733,-0.005969070568071314,0.001832226878798459,-0.004417515324501151,-0.008258041630147183,0.008881305989332943,1.0,-0.26667265125958534,-0.006938874585317138,0.01501953666016307,-0.014066602858894117,0.008564652860341707,0.025304189253222132,-0.0047734675725735155,0.015834823160918315,0.004660348774126154,-0.003301114817559246,-0.0006983460079717438,0.015672257269303946,0.023970550389039103,0.018548969770679005,-0.008018677750993417,0.009349618402454173,-0.0014631338424156083,0.006064117622937647,-0.20511719691098915,0.05000034409258212,0.028672414921769186,0.28361818617150747,0.0823043764375532,0.48271118830190696,0.03652802150046524,-0.04579395054522031,-0.16079085544351385,0.029826633518822986,0.12374983715138838,-0.016267213762079888,-0.0019132812614017982,-0.016459596634541676,,-0.002172424324943292,0.013879211266841577,0.006579681852946475,0.018641367707897857,-0.016743438177492756,-0.0009045691803654365,-0.005935355338349786,-0.8912477453767287
RunsScored,0.008257476118217125,0.015720556283011358,0.34013913747062174,0.013308115313988192,0.047260242599625336,0.007082187063052778,0.020970900496854506,-0.00894921641591975,-0.017431199234122324,0.08486247890128788,0.019860139074601487,0.005400794045548666,-0.26667265125958534,1.0,-0.046287743887719,0.026960741793246007,0.00028296212289888664,0.0029941576706145672,-0.019073366290142557,-0.007565581830253601,0.002218314725367358,0.0016925125511156353,-0.043730459536346106,-0.034471838047570764,-0.004210286208730426,-0.026353726714476347,0.0005428707224004129,-0.04424763410076815,-0.04605835574786765,-0.005057935912128892,0.04440818508525622,0.10050395195931425,-0.008615856065809752,0.022594792465734273,-0.09814714264427933,-0.03931691724218051,-0.14816991808064744,0.004289614271403346,0.06631691170637008,0.10411247115559656,0.01510387427506205,-0.01565500312930423,0.004011594076589625,-0.033784172048521854,-0.0022556672322539854,,-0.0022985265094283462,-0.0005105431221207483,0.046264152642560966,0.02164993019952531,0.0038055160483453235,-0.04211335209339217,-0.03150076965822817,0.3691601777226509
RelSpeed,-0.00043206999931930486,-0.01590332364087926,-0.09285856912202006,-0.022940585082289144,-0.08472070106950597,0.16957726925243713,0.0345330874843994,-0.04710050140630178,0.007913173372669172,-0.025460487137363135,0.08946945924602558,-0.15330802871169233,-0.006938874585317138,-0.046287743887719,1.0,-0.6780909592568894,-0.21242313598870466,0.21651985997939585,0.3184361152241775,0.15659462795011647,0.13046812267205118,0.27374887460861336,0.8448475663109212,0.5873431017882815,0.339780230525961,0.17578262151348037,0.08364429688796274,0.9874668783538804,0.7306321140036887,0.1029989798086399,-0.9810868669949186,0.10143221859820933,-0.019831044246807455,0.040088682491041784,0.023575020471873768,-0.004218945272832841,0.014006952197593608,0.03467731643382603,-0.006423122218214416,-0.016986900283221962,0.026108895602197937,-0.009891840011384071,-0.3329970680098819,0.6080577632979317,-0.12091355771594577,,0.042481118358057304,0.21649538671324914,-0.999642500084636,-0.6558222654091738,-0.3368503658586395,0.8250899105616339,0.6771032457331676,-0.0015523672409529469
VertRelAngle,-0.08135785046206136,0.06152610342209534,0.07795376340954574,0.019841531461748167,-0.0347097137067566,0.006490485330677645,-0.026967223617344365,0.016653514720006403,0.0476190580938757,0.04075757086941793,-0.08027439591707462,0.13513886164441782,0.01501953666016307,0.026960741793246007,-0.6780909592568894,1.0,0.027382445984035626,-0.0020334868915276427,-0.19568368218253143,-0.5807742538870917,0.05182989169442638,-0.1871492546974616,-0.8289151353759916,-0.7837167106876929,-0.18086968935574574,0.1519139709053258,-0.02155646617659746,-0.670410660726075,-0.3919260271620006,-0.18610191585632999,0.6723384515397661,-0.08132302615819707,-0.01830530331631278,-0.032239413139553516,-0.00773369481935142,0.000183141591704023,-0.0052368810442750095,-0.037001418788628164,-0.022572713710110655,-0.01577991723687403,-0.029710352947053344,-0.014692068954173484,0.16711579324542009,-0.8160473568306251,-0.05905300902873853,,-0.4423480498782676,-0.03300547687273314,0.6774286742681973,0.9930225775014383,0.16721858438555537,-0.5632160592938678,-0.8279169149400346,-0.010747648710184039
HorzRelAngle,0.15361347931917094,-0.05734084656910407,0.0037359096210081645,0.03982866243912284,0.08468939954844057,-0.8916446650193233,0.06833567822872412,0.06316827508286511,-0.06738586833243984,-0.006814111003565345,0.02364149192664871,0.05363359670289559,-0.014066602858894117,0.00028296212289888664,-0.21242313598870466,0.027382445984035626,1.0,-0.08360234046620355,-0.4646746594527143,0.11142201572420486,-0.9394190501235629,-0.1601228315581907,-0.09268329584480013,0.015089316001162614,-0.7610888443472129,0.003260889669633549,-0.03721967574487141,-0.2179152835319869,-0.1218780610807033,0.5743890655339053,0.22050740891650528,0.009281527971423103,0.04032909984130925,-0.06273558426284807,0.026448931984515686,0.015289735633691516,-0.004156182249268955,-0.06428486437899286,0.04697190429132555,0.05188262687064821,-0.049330367727859134,0.03805321574484419,0.8097489526628898,0.006793798092886347,0.9248662627566716,,0.12392336251475047,-0.9979219463799034,0.21378264779773742,0.028989408247090634,0.8220776588527674,-0.16143683037729312,-0.02476356921135354,0.015186417611874246
SpinRate,0.011156874503046796,-0.0035970747923292604,-0.020157263617350388,0.05601086894325731,-0.08018517210046076,0.15313598348970117,-0.008446606648674365,0.03247307841309264,0.011215358121485273,0.022790388464325042,0.04101278432307329,0.06187302952114527,0.008564652860341707,0.0029941576706145672,0.21651985997939585,-0.0020334868915276427,-0.08360234046620355,1.0,-0.1120171898910828,0.038962472965735975,0.12257270753182677,-0.15913659831766414,0.017841439101181727,-0.09439241605551038,-0.045815669853266114,0.06718754698077742,-0.04218590434493033,0.22181299355700515,0.038101411903726276,-0.19409263619624273,-0.17303852495971164,0.0010139277757237328,0.02448791461552232,-0.0023750300184124306,0.048454216079270924,-0.021728217425785245,0.015765328561945714,0.026043848748236665,0.01547722462438041,-0.00028306506333543904,0.0092738593305293,0.018984840622131665,0.03086078077257239,-0.08815087024138245,-0.1251905498507265,,0.04113578961227033,0.09323279144759401,-0.21547099061336222,-0.028591355126692666,0.011466216433627295,0.18219865945713692,-0.02555318514253904,-0.013784810064590923
SpinAxis,-0.050894071610584395,0.013524237389605315,-0.027104769715647754,-0.09414777509164812,-0.05485869594233099,0.2667192608539198,-0.007021363566191032,-0.15990115282872275,0.024264323911766115,-0.023170557799570324,-0.017115683484546482,-0.15435278367503716,0.025304189253222132,-0.019073366290142557,0.3184361152241775,-0.19568368218253143,-0.4646746594527143,-0.1120171898910828,1.0,-0.06723894831008463,0.2724760023928081,0.15773054927318733,0.2930389742416629,0.22609033974262102,0.8182728431144899,0.02837724464635195,0.26363396757150287,0.31152494235073586,0.2894575766674813,0.31943964282406867,-0.31505348168676556,0.02045949299208799,-0.04209156601595586,0.039699838969259736,0.01352150428209427,-0.0006491992440473595,0.004727619486625747,0.01395456018681079,-0.03498506163200999,-0.031039240527504706,-0.004552192043689778,-0.032128624629014786,-0.7957014910482803,0.22885564527927152,-0.2501793635742048,,-0.11039420156389126,0.447691979037432,-0.3180158510207767,-0.1822994522049405,-0.7684351160254289,0.25446675766972593,0.23775207810669904,-0.02247058532960393
RelHeight,0.15511874611927082,-0.06191597042813119,-0.03453907283079881,-0.007401638895068447,0.1045315334123828,-0.04768892190628342,0.022686527009654487,0.045350932137551855,-0.05002177355539369,-0.017334443819262975,-0.008681263273070354,-0.008777732360533638,-0.0047734675725735155,-0.007565581830253601,0.15659462795011647,-0.5807742538870917,0.11142201572420486,0.038962472965735975,-0.06723894831008463,1.0,-0.13733302739571546,-0.13020329932883834,0.2745436195529511,0.32497628555012376,-0.033067363768037546,0.20556270904290805,-0.02410320899564768,0.1666499816082715,-0.1057096765103079,0.1284725864249628,-0.13256853002903213,0.01624810386807466,0.04960813879844886,-0.014596361178098574,0.022066858239283203,-0.011742522634366384,0.035255450219079734,0.0019025448006625633,0.03894819488969342,0.03216770359290429,-0.0007281545703769918,0.04602470082814537,0.04315042410650798,0.34834430725785387,0.13914637782071773,,0.9864043217499294,-0.10255484024816042,-0.1587176266407333,-0.6012455755428674,0.032943875858202354,0.12679885392535817,0.35020481607767334,0.0006316958970977064
RelSide,-0.15851528798741032,0.06554988423903256,0.008043528162310893,-0.02017379110254302,-0.06944826057428408,0.9131523088480938,-0.06427539999509325,-0.10249814432241773,0.07138898680188048,0.0122510093831101,-0.022577314721828917,-0.019413316725129484,0.015834823160918315,0.002218314725367358,0.13046812267205118,0.05182989169442638,-0.9394190501235629,0.12257270753182677,0.2724760023928081,-0.13733302739571546,1.0,0.12874006299017315,0.006340736579004209,-0.09067921141138002,0.5902166419820445,-0.009208001960891173,0.19994625981945613,0.136930811325284,0.05685393928656359,-0.6967095174864317,-0.14050437824641165,-0.03203585333929694,-0.026068849571924152,0.021422459130322303,-0.03331161987647855,-0.03203538941113232,0.011068793371297412,-0.00014924631888467882,-0.039322910134381016,-0.04928556157753009,-0.005070590318594122,-0.02621705597708161,-0.6483144845006789,-0.08396492482255907,-0.9990800033943887,,-0.13718709889237782,0.9396375872375239,-0.13224897684173983,0.046914175065773375,-0.6681073607887004,0.09910165603379066,-0.05353595123727606,-0.01723225302628456
Extension,-0.16891244435360792,0.08019499513466471,0.03947444356057911,-0.020563531123957413,0.010620559773775835,0.1392067289567026,-0.021628961081054582,-0.06659709067182676,0.04820168425791368,0.032270562716172645,0.026656871686682952,-0.07952180921065771,0.004660348774126154,0.0016925125511156353,0.27374887460861336,-0.1871492546974616,-0.1601228315581907,-0.15913659831766414,0.15773054927318733,-0.13020329932883834,0.12874006299017315,1.0,0.31960540996586434,0.18913678759469016,0.17360348587777402,0.04656740526384872,0.035954958162954076,0.2871430438098758,0.31006276906647406,-0.025125784344625455,-0.41848897568311055,0.02454700821915963,-0.014427456629704238,0.05356407068138485,-0.014101317938780167,-0.006814745987262471,0.01699380328045218,0.03515761049245549,-0.013182555290699123,-0.022337206208993442,0.03836684709491257,-0.013011322216096232,-0.17895435844125593,0.2146369310914059,-0.12916798060059698,,-0.15696838012257344,0.16182337251687043,-0.2879341320455364,-0.1315994166273538,-0.17709640729204953,0.20509092808925702,0.22307906983842185,-0.002573178701321522
VertBreak,0.04000068344170563,-0.04200992244536034,-0.08404549370819281,-0.029419654285050133,-0.009278937110750295,0.026777338485869287,0.040054547888754885,-0.03757530104432242,-0.03125135849926284,-0.044354603575378994,0.10562852826411949,-0.1857791654499002,-0.003301114817559246,-0.043730459536346106,0.8448475663109212,-0.8289151353759916,-0.09268329584480013,0.017841439101181727,0.2930389742416629,0.2745436195529511,0.006340736579004209,0.31960540996586434,1.0,0.9207539469981226,0.2551251124042172,0.24045659915715265,0.05653433747387579,0.8161506895849105,0.83881343254966,0.18019798159646291,-0.8465200260161643,0.09146434789346204,0.08573689934893902,0.04384728862383379,0.045039344134345016,-0.00930486506962142,0.08594586712761958,0.03266150136819985,0.08016148743302774,0.04077857313891002,0.03290182788325147,0.09317208759400124,-0.242435781171063,0.930926804104022,0.001553075962348544,,0.14341480921926758,0.09577687329173944,-0.8441733034064561,-0.7828163217075802,-0.2385058980709971,0.7207585508378546,0.9486608809798411,-0.006071184267050221
InducedVertBreak,0.08632455472536406,-0.05893358962169715,-0.06904469741952263,-0.025059195998217064,0.03906151037058359,-0.08733059930101801,0.040303699845144904,-0.01842374499607389,-0.054660748238575474,-0.05038673787179491,0.09953406042541482,-0.16951510174077838,-0.0006983460079717438,-0.034471838047570764,0.5873431017882815,-0.7837167106876929,0.015089316001162614,-0.09439241605551038,0.22609033974262102,0.32497628555012376,-0.09067921141138002,0.18913678759469016,0.9207539469981226,1.0,0.1499936325304546,0.24792603999423593,0.02830061810581568,0.5428675084251714,0.7555917272820111,0.21294894328539374,-0.5727989221347468,0.06629515375915063,0.15360302857074407,0.036589989753551926,0.05809726872111186,-0.01297995920024443,0.12576272208874148,0.02365364590267385,0.1342685827833758,0.08042381755027925,0.030673341247129393,0.15761242428404856,-0.13450399399451324,0.9979686403113379,0.09656148700127186,,0.20571477022776177,-0.012211849934278098,-0.5840031617854913,-0.740234311621519,-0.1291113851061768,0.5525473614466848,0.9835953681432972,-0.008672566064000239
HorzBreak,-0.126274283064521,0.04675405589823795,-0.013613635026514359,-0.08536990552110205,-0.09345109006061655,0.6226191868868753,-0.041155959034192446,-0.15182701724165829,0.05977130583849353,-0.00823700235983299,-0.02446481995391955,-0.13630833611956483,0.015672257269303946,-0.004210286208730426,0.339780230525961,-0.18086968935574574,-0.7610888443472129,-0.045815669853266114,0.8182728431144899,-0.033067363768037546,0.5902166419820445,0.17360348587777402,0.2551251124042172,0.1499936325304546,1.0,0.02675645998828767,0.32248439248658467,0.3385103264486016,0.24033088022425694,0.09369060620933917,-0.3390731419153103,0.013040103007345141,-0.05157192430158478,0.01756942403950609,-0.0213311081091638,-0.0011219461246519257,-0.003795717192468012,-0.005698798021773429,-0.05073127954938086,-0.04597605907865799,-0.02921044438871746,-0.04665763188493109,-0.99663292402347,0.15834284796774753,-0.5669123565584567,,-0.0688474400689751,0.7444870963025038,-0.34068765692473,-0.17516874957048284,-0.9873606414766598,0.26961522473812777,0.18480764104389225,-0.013897287490561794
PlateLocHeight,0.04323500358770005,-5.428825467417061e-06,-0.011687751738373497,-0.016024879717286312,0.010353067551306187,0.017887541199223526,0.03372262490697795,0.013891617610593918,-0.0007658748731177321,-0.006395667305061477,0.004140249702922542,-0.044305223759914074,0.023970550389039103,-0.026353726714476347,0.17578262151348037,0.1519139709053258,0.003260889669633549,0.06718754698077742,0.02837724464635195,0.20556270904290805,-0.009208001960891173,0.04656740526384872,0.24045659915715265,0.24792603999423593,0.02675645998828767,1.0,0.030021582928978205,0.15103145930670098,0.5489568583096107,0.039218109851702244,-0.16956281072568657,0.001277616823174915,0.16754349678480063,-0.005926199928333207,0.08838348175233239,-0.02878887230582037,0.18501170547355844,-0.020548322341804693,0.13671570465890961,0.07208267457082765,-0.006282910641898071,0.18588314259344366,-0.024513648819530758,0.21773416251298489,0.009165436945008083,,0.26543813213683926,-0.0011886958693364217,-0.17853862948115717,0.2005220684102861,-0.027353903018078485,0.1775410942622452,0.22581046393072043,-0.03553910382275088
