,Unnamed: 0,Angle,Balls,BatterId,BatterSide,Bearing,Direction_x,Distance,ExitSpeed_x,Extension,HangTime_x,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance_x,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult_x,3B_x,5_6_Hole_x,SS_x,Up_the_Middle_x,2B_x,3_4_Hole_x,1B_x,cluster #,Direction_y,HangTime_y,LastTrackedDistance_y,ExitSpeed_y,3B_y,5_6_Hole_y,SS_y,Up_the_Middle_y,2B_y,3_4_Hole_y,1B_y,PlayResult_y,hit_prob,shifted_hit_prob
77,867,1.461439451,0,663837.0,1,30.38195982,27.31490459,67.83050357,88.99848063,6.138266317999999,0.553569946,3013.950576,-2.882872907,10.98132746,-4.952630813,16.18355594,6,66.33742965,1,0,4,153,8889947.0,1,3,3.192165593,-1.3944570219999999,,,,5.323715798,2.27832071,89.01880917,0,214.10457709999997,2202.760392,2,-4.17108869,-18.9211765,-0.598124338,80.93617862,0.426436482,-12.46734946,27.72799411,-17.0510063,-7.408117851,8.986134514,10.85150406,-129.1334246,-1.936637096,-1.9061494980000002,50.0,5.268206468,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,27.31490459,0.553569946,66.33742965,88.99848063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1
78,872,-28.880645899999998,0,641787.0,0,24.85356682,23.65400302,5.950062857000001,81.85661705,6.253892212,0.053526001,,-0.809237366,8.032882915,-2.3363946330000003,13.66136513,8,4.3622314730000005,1,1,2,223,675965.0,1,1,3.2257050439999997,-0.23220053699999998,,,,5.845460813,1.25380727,94.03181104,0,210.4016975,2174.947386,0,-4.592215331,-17.63220838,-1.2464568740000002,85.27372424,0.40262348,-9.587605798,32.56610365,-17.41913804,-5.106053033999999,7.857994706,5.324406296,-136.7589378,-3.538736754,-1.084561212,50.0,5.744352576,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,23.65400302,0.053526001,4.3622314730000005,81.85661705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
79,879,-7.750529337000001,1,8889922.0,0,33.72500085,30.138048699999995,16.16935174,54.70056187,5.428261871,0.188538208,,-0.47738738399999997,-20.20176878,3.3000080080000003,13.52931944,3,14.32957863,1,1,5,114,2211242.0,0,3,2.8592964110000003,-1.7171971380000002,,,,5.4910385989999995,-3.1273888860000003,84.26079869,0,123.8845102,2322.285160000001,1,-5.4106303460000005,-26.65221229,-0.437867458,76.59235253,0.45623097,17.6347344,25.30062091,-21.14721004,11.69832939,7.314858626,-6.385861713,-122.32972290000001,-1.817264617,2.84879871,50.0,5.4340454970000005,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,30.138048699999995,0.188538208,14.32957863,54.70056187,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
80,884,-5.013477492,2,9999668.0,0,29.81993104,32.93706754,21.98623967,91.78845898,5.815185391,0.159758911,,-0.6173942029999999,4.40997996,-1.448587685,9.586913000000001,5,20.00236326,1,0,3,172,8889953.0,1,5,2.3097620219999997,0.28011867,,,,5.693619872999999,1.259636572,82.75163606,0,204.6153218,1468.201417,2,-6.712189638,-31.37913833,-0.8267651429999999,75.48389387,0.46066325399999997,-4.087850813999999,24.688639399999996,-24.28825802,-2.8037327910000003,5.408624365,2.909439639,-120.36073020000002,-2.692665349,-1.1437979120000001,50.0,5.607497822000001,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,32.93706754,0.159758911,20.00236326,91.78845898,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0
81,887,-2.76571194,2,8894839.0,0,22.99028113,24.09213881,25.84323942,83.76655834,6.1811039370000005,0.202116089,,0.16937761399999998,10.75186948,-1.8741957230000001,3.475927015,6,22.30336805,1,1,5,226,8889936.0,1,3,1.9324725219999999,-0.16417387,,,,5.407684605,0.670895259,84.45127643,1,251.90837919999998,1860.197189,0,-7.263744925,-35.43536466,-0.565330815,76.8924152,0.44896175,-9.759010881,26.549249100000004,-29.03784916,-6.447400957,2.071965618,3.709038505,-122.86006809999999,-2.238757056,-0.535056679,50.0,5.3471002610000005,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,24.09213881,0.202116089,22.30336805,83.76655834,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
82,888,-2.091474543,0,8889922.0,0,23.68490431,25.76714757,28.33915630000001,84.67910009,5.267323108,0.219047241,,3.0963462660000003,10.62091967,1.126523663,-14.94584415,7,26.12687837,0,0,1,267,9999664.0,0,1,2.0675366630000003,0.093095118,,,,5.9612261160000015,-1.850201054,74.49137972,0,324.5140872,2198.792691,0,-10.42817716,-66.12240779,1.720223039,69.32706686,0.514881252,-6.320930063,18.11962545,-42.11459321,-5.297060491,-8.330366863,-2.4510766630000003,-108.31200049999998,1.2537015120000001,1.739601665,50.0,6.070269962,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,25.76714757,0.219047241,26.12687837,84.67910009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1
83,896,2.402675931,1,641787.0,0,33.48401913,32.16575849,62.41365298,97.86746647,5.080501129,0.45773010299999994,3544.091,-0.16167812199999998,3.563583702,-0.824679594,12.19620861,1,60.22220929,2,1,5,17,8889942.0,1,4,1.9511404980000002,0.21594504899999997,,,,7.1560786620000005,0.696299667,84.50595021,0,196.23970769999997,,2,-8.228577284,-28.29762162,-3.017353033,77.19788794,0.458000495,-3.19913049,25.54565705,-21.13695969,-2.112805738,7.2892383610000016,1.6407069909999998,-122.63387340000001,-7.453749051,-0.621044646,50.0,6.848694563,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,32.16575849,0.45773010299999994,60.22220929,97.86746647,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
84,907,-9.866211507000001,0,8889924.0,0,29.86823387,30.05722389,14.54522963,93.09139853,6.370628622000001,0.095393677,,0.701761355,-8.801917844,2.374711783,10.26355478,7,12.40428216,0,0,1,197,8894842.0,0,2,2.216795324,-0.89187004,,,,5.88641474,-2.344339755,90.47145433,0,139.4707582,2316.680518,1,-6.280883717999999,-23.26333685,-1.879260915,82.63600752,0.416742856,9.645182976000001,28.89854960000001,-21.37563135,5.52024395,6.180276452999999,-5.193548586,-131.602797,-5.019637938,2.177269124,50.0,5.7399387410000005,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,30.05722389,0.095393677,12.40428216,93.09139853,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0
85,939,-8.264086568,2,8889924.0,0,26.2412605,28.67809998,15.54607078,96.83454043,5.643469489,0.10310363800000001,,-1.0255388490000001,4.725196704,-1.9295337559999999,0.8423842020000001,5,12.61922586,0,0,3,178,10000075.0,1,4,2.154065031,-0.041951858,,,,5.680909678,1.346118751,85.080051,0,278.9468521,1965.288778,1,-7.436204126,-37.86690857,-0.344649524,78.47463905,0.447794894,-4.703264107,23.28856736,-31.31017323,-3.0211777389999996,0.554916938,3.96495963,-123.6281882,-2.099112942,-1.18574758,50.0,5.627126988,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,28.67809998,0.10310363800000001,12.61922586,96.83454043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0
86,945,-12.10386955,3,8886502.0,1,21.77798888,22.52335289,7.347826112000001,47.17459268,6.061997462000001,0.103497925,,0.247357666,17.41733603,-3.1761142369999997,6.69142189,1,1.513219264,0,1,3,12,8889927.0,1,6,1.815775769,-0.062557268,,,,5.275910713,1.336418522,91.62597962,1,254.2752714,2232.791952,2,-6.426010151,-26.98240339,-1.278067064,82.33435767,0.41765505799999997,-18.41965745,33.17000033,-25.02111946,-10.51078184,4.081665329,6.56325629,-132.7492277,-3.895936613,-1.099460843,50.0,5.162560158,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,22.52335289,0.103497925,1.513219264,47.17459268,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
