,Angle,PositionAt110Y,HangTime,HitSpinRate,PositionAt110X,LastTrackedDistance,ExitSpeed,Bearing,PlayResult,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,cluster #
2815,19.51631781,27.49201397,2.532807617,2274.544707,90.8267931,239.9142841,89.35067049999998,39.17227274,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2822,18.44980769,31.66162601,3.282769165,1222.797415,107.4301128,305.2653249,99.72277673,14.85203516,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2823,67.19008914,51.09166553,5.477868042000001,5372.559686,105.28036589999999,30.36139152,74.21185522,16.36192299,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2848,8.589821434,0.406711858,1.14354187,5752.050048,100.5218865,82.89902217,71.55877682,-24.02724305,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2863,25.33403286,49.281579799999996,4.791846313,2441.650072,100.79271329999999,365.4355535,105.0975624,30.58123723,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2880,18.77028156,22.68444154,2.616456909,1878.92887,109.38119170000002,208.35010309999998,72.34271873,6.015876175,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2894,39.58753876,62.99588863,4.070487671,4936.1576399999985,92.83926014,96.46428709,69.46322634,39.24763378,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2895,31.60025296,61.20391,4.796957397,4193.548441,108.89590190000001,230.74489930000001,88.10276785,15.71888628,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2902,45.20371389,97.14481781,5.278490601000001,5093.220093999998,108.38745290000001,102.85449720000001,81.92179042,15.80924282,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2914,19.17907965,36.08168473,4.123932495,2381.017411,109.91446429999999,376.8533252,106.92961979999998,7.944744653,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2924,11.51086727,10.50568126,1.5437103269999999,737.4318336,107.1029093,140.3313793,95.18031579999999,-12.79852435,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2942,24.67467848,45.00803962,4.008372803,2981.6962,107.1292115,311.11188419999996,91.57687923,20.98028951,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2953,6.854142989,5.517602372000001,1.253192749,739.8072338,108.3471426,150.3045387,95.57120757,10.64836563,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2963,19.77047222,28.29929848,2.895062256,3140.461932,90.46330957,248.5450655,82.60067042,39.93164571,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2966,22.60111389,35.37228348,3.344707642,1920.1196929999999,109.7581797,266.06948680000005,84.60752288,-0.188320851,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2968,44.41039954,84.2160677,4.845300903,4646.34491,109.99860120000001,110.745241,74.35275357,5.214637697,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2978,45.74470101,92.38528601,5.195110474,4269.105962,89.33746288,99.21304779,84.85931926,44.16697127,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3014,18.17245061,24.94494345,2.527451782,892.2571985,104.18169499999999,244.49382590000002,90.57306921,-19.01392501,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3026,31.88880696,65.03991209,5.2881073,3559.954762,92.13146194,142.067825,102.67401590000001,-38.81550052,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3028,28.1725885,53.37956318,4.679384155,3104.568976,100.9356103,347.36979410000015,91.54977022,-24.38347516,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3039,33.18540093,66.48847799,5.234695435,3298.376507,102.6069821,178.8278747,94.73795445,-17.60147816,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3073,60.82094875,131.3338859,5.867572632000001,5058.282075,92.27009655,64.88916634,83.09154573,34.22108717,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3079,12.40494024,11.99733192,1.968464966,2724.998739,106.70206840000002,171.4878458,74.53967158,15.55942717,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3082,20.88062063,38.44366611,3.9988433839999997,1775.2038109999999,109.9994057,326.2318502,96.92817347,0.41009208799999997,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3095,19.09558481,34.12869439,3.745864868,1932.3241850000002,104.1662489,333.7539088,98.84157173,20.89768781,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3097,18.57410154,29.932593699999998,3.2092633060000004,4516.512409,90.16599771,247.53302390000002,94.35908201,-43.01433114,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3113,17.66804953,29.87489441,3.2120343019999997,3128.239564,103.6911353,246.62563930000002,91.28730886,-24.17307411,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3130,63.99877131,107.8384497,5.697964477999999,5197.180265,87.12495683,54.94794968,80.41860012,36.78878497,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3144,9.10735699,13.27926604,1.7804132080000001,1563.011376,94.4791584,197.7355416,102.1406141,-33.46500862,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3149,68.31399695,92.45499367,5.8497540279999996,3920.937079,109.60339109999998,40.68685445,79.66346005,5.166226046,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3150,43.53910685,96.33861283,5.552859497,4479.219631,109.5735669,98.49534169,88.40448925,14.23327637,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3152,54.73833632,71.44252129,4.577633667,4116.211048,109.1762237,73.30362422,62.79175537,8.9412001,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3157,51.61842699,128.6909875,6.198753052000001,4135.018175,109.8658126,80.59475594,90.80277879,0.49502366200000003,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3166,16.70280277,24.42386681,2.506443481,1283.550142,109.3627865,236.3121413,91.32260686,7.688022775,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3186,36.93299555,75.96928341,5.32992981,4254.519008,109.9778906,154.4457281,90.91508815,6.0310534670000004,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3188,19.58543225,33.21122104,3.37923645,3495.7518189999996,97.53495584,272.20798019999995,93.99157271,-35.29602285,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3190,17.50647452,32.70839922,3.489857788,1695.3328940000001,101.8213808,314.1698473,100.8331178,25.90479419,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3194,26.00312518,50.08944969,4.751184692,2900.942985,108.7857093,327.6966855,95.82473164,9.903156536000001,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3205,10.6626106,14.11736972,1.9020928959999999,1704.8190769999999,107.6884442,201.0757926,97.36847811,14.73267559,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3208,9.027426587,6.755510167000001,1.3330743409999999,2658.6839879999998,87.39927490000002,148.31039019999997,89.0973017,-39.0100133,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3226,9.020980424,6.770368542000001,1.122835083,2591.755117,89.40489879,123.9706873,110.5123375,-37.49233673,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3229,12.61752912,16.77512107,2.128417358,1008.8914960000001,105.4052316,214.8819029,87.98028159,-16.47534984,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3274,48.21667644,97.74969595,5.168666382,4165.8949950000015,95.02619895,80.75631603,81.70102713,37.31973172,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3276,22.18041403,37.93601233,3.762194214,2506.061261,89.75516101,316.71520539999995,94.76085314,42.61992063,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3278,26.00087549,44.76157804,3.85132019,1342.115996,97.17244795,292.30053119999997,86.41654951,32.76362497,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3283,40.01512725,30.50958604,3.2180108639999996,3438.016735,104.9358236,141.30661740000005,52.14997918,19.54502083,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3286,18.29780117,29.90128959,3.087509155,4804.982816,89.8181235,243.68616409999998,90.10679303,-43.99899943,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3288,32.85393343,69.13916415,5.410946655,4409.653024,105.9349023,170.32474030000003,100.45717629999999,-21.40884132,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3306,27.64043153,52.27456336,4.584419556,2834.91626,95.99407161,328.739637,92.19346739,34.62959955,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3316,9.364680175,9.847397107,1.402124634,2137.845718,100.68061800000001,164.9609332,98.60914563,26.12441534,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3318,11.55773386,18.10682013,2.343963013,1201.026919,109.9304183,256.76025899999996,103.94554570000001,4.224855719,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3321,18.10810029,32.610965500000006,3.493491821,1211.7897560000001,109.9529412,330.52703219999995,103.4112768,-2.037537773,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3326,11.02737009,7.991823447000001,1.550907593,1832.0733739999998,107.5917479,146.18208149999995,76.99641348,12.88653497,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3331,42.40972746,91.83036573,5.499296265,4211.909658,108.91287050000001,117.3103852,94.55796094,12.23661409,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3344,41.52126533,81.27671001,4.8953582760000005,4765.813422,92.60349897,100.0684436,87.15556409,-43.52274258,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3359,14.42193671,18.82396292,2.068170166,2427.074479,92.50472079,230.87569219999997,101.6240125,37.69719049,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3362,30.48560774,56.21138697,4.3109552,3350.377513,98.92217368,302.7189387,85.53256703,-31.61753905,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3363,34.8250634,50.02181563,3.6782745360000004,3890.23238,93.48183413,209.1758489,70.37114423,36.75516212,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3366,23.242446899999997,47.10904887,4.87425354,2097.540664,109.8135414,389.5702389,103.241966,-1.087144066,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3378,47.34254872,108.447483,5.84201355,4035.1651100000004,93.96638885,69.05327479,87.99220972,-33.82861832,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3400,41.44972687,93.8977964,5.815459595,3545.949859000001,109.95531629999999,112.97836029999999,92.72232829999999,7.213260255,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3407,51.24225638,119.71914679999999,5.491127318999999,4532.430159000001,91.30981107,102.5151642,87.11185134,-34.36390479999999,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3411,9.386294437,10.40115888,1.704105835,1294.820719,107.6921402,183.82596940000002,92.15620109999999,-12.10009196,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3412,25.45248893,37.02449812,3.316033325,4000.718249,91.65708907,242.30865930000004,77.98232182,39.10791963,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3417,41.40716624,82.68547727,5.124606323,3343.507286,95.95797228,111.82369170000001,83.81561124,32.47991354,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3429,6.061190599,1.51147085,0.9698162840000001,1363.362255,107.9002051,115.0685864,94.93142859999999,-11.41655722,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3435,22.06050619,35.49561171,3.366160278,2422.5296719999997,109.9921318,265.8302874,81.95172524,2.522542987,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3436,7.968825463,7.9807183460000015,1.50272644,1980.221066,109.50448100000001,167.9017255,92.49306133,7.206248265,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3442,18.67980602,25.00461139,2.44163147,1168.156608,91.85035715,220.9582175,82.13830435,-35.52113864,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3443,22.65605677,39.63285786,3.78026123,2787.503603,107.93254590000001,316.9803244,90.12162186,17.0619502,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3451,43.24138977,80.04197186,4.99968689,2710.434068,109.30986999999999,150.4565386,76.98169996,9.827378702,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3458,38.84186935,84.96280954,5.8707977289999995,4316.938803,109.8306547,109.5721898,99.89307007,-11.63596941,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3464,43.64366568,91.63018161,5.354946899,5098.226223,93.16547684,84.50899724,87.29455156,-40.02462113,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3472,46.39865921,108.30877509999999,5.92171814,4613.214245,109.4073419,74.76957354,91.27114545,-3.377344576,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3477,38.10693355,77.61807928,5.316089478,3305.656329,86.15658543,114.9968229,92.71295649999999,46.33882656,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3490,51.38663172,113.65798899999999,5.589813843,5604.555958,103.9153577,65.15486639,82.98828156,22.9969245,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3493,55.35250261,73.34131603,4.635217896,4273.507007,104.7162901,65.79423867,63.09269479,19.06703784,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3503,8.096292104,9.04176661,1.55881897,2582.69183,102.98322309999999,185.5406482,101.1696519,22.63938734,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3507,30.61501475,40.88078144,3.380361328,2933.377054,87.23940674,210.35392169999997,65.33664799,-39.12182702,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3512,26.51986766,39.37813201,3.3888299560000004,2647.413935,109.44846799999999,250.42181630000002,73.31493478,8.523503222,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3521,9.859714138,13.60678302,1.820292358,2030.050578,107.8882648,228.3839398,110.03867859999998,-14.28322717,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3539,29.34260574,61.96613548,6.03302063,2882.519203000001,109.62242450000001,188.0907244,109.1852868,5.266538035,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3543,45.2794075,96.48599476,5.519337769,4641.612314,99.6457824,82.17998376,87.90759155,30.9747773,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3553,9.115009125,10.7599489,1.737594604,3898.966899,91.59291919,183.9685966,92.38842887,36.63151761,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3568,25.35624445,43.38608243,4.144175415,3039.25429,109.7985156,305.7880097000001,84.94893759,-1.2436921440000002,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3574,20.49232192,36.52421560000001,3.9232354739999997,2459.756076,109.1049663,360.2828932,103.11132090000001,-14.08717029,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3592,23.74992135,43.14430001,4.0986053469999995,1607.649272,106.59220479999999,362.3504313,100.4532567,15.49301895,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3599,21.30220175,38.78885673,3.6279132080000003,2310.811991,95.94870977,340.386863,111.01918909999998,35.80839638,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3608,42.066768100000004,84.18271646,5.0390557860000005,4332.586785,88.22422449,90.68935932,82.02752169,-38.54301819,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3612,7.860956474,8.856343209,1.4310028080000001,1873.8798649999999,93.80734162,173.54181359999995,101.9173135,-34.13592774,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3631,33.66772258,67.38826835,5.026967163,4774.5808369999995,104.68737840000001,292.5694621,86.27684582,23.92579508,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3656,28.72387066,57.76627946,5.129081421,3506.37106,109.38860600000001,377.32741089999996,97.23380433,-11.88309682,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3674,66.79409769,93.13925766,6.071453247000001,4795.861234,107.2014382,50.56314647,84.29060911,12.4771465,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3675,39.988789000000004,88.48205379999996,5.89399231,4062.6867479999996,98.42370717,99.63007246,98.24588295,-28.28825588,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3676,46.72186311,96.37194196,5.454514771,3434.653959,102.27698079999999,102.442522,81.35558324,19.536058800000006,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3678,13.30781987,12.25622289,1.82722229,802.0864516,109.710279,169.0236564,76.1413757,3.947793257,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3728,25.85786687,48.11842386,4.509950562,2700.294554,109.99807,316.9011518000001,93.62179592,5.917343562999999,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3730,37.72085766,82.91141168,5.981052856,3895.076525,103.6139372,119.3197128,98.27400489,22.538200699999997,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3741,8.021701688,2.628101325,1.185847778,1553.309038,109.912737,119.8720868,79.98198243,2.696834702,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
