,Angle,Direction,HangTime,LastTrackedDistance,ExitSpeed,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,PlayResult
887,0.9064028760448593,0.7688405142477726,0.13988151528181866,0.12644050888098599,0.5973742867200013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
888,0.9145307140068398,0.7875237323214804,0.15255217381942318,0.14902730596006494,0.6083226978045236,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
889,0.9747533619991401,0.009007315589267872,0.3808935237201066,0.3815115692206869,0.7058623352211336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
890,0.8423026207002071,0.23951499579234534,0.07064874332057294,0.08417644727329476,0.8326245878840229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
891,0.8604329927495545,0.4712107772130007,0.068998908323792,0.07139039935971232,0.7566083315617126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
892,0.4625042438937008,0.9754272890668017,0.01823953696574341,0.012664408323697151,0.3970164514982938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
893,0.9026614475726624,0.9248198685270737,0.12739904325854587,0.14555203388680224,0.8864945027874095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
894,0.9069003356793872,0.3523193042525012,0.15963477112370855,0.13865705311112042,0.5275324452587038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
895,0.8259402258059929,0.10679607338396346,0.06484874251099318,0.0668349780533632,0.6397863027537459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,0.9687070723517776,0.8588944893240699,0.33117374919599457,0.35044021095624783,0.7665528901891808,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
897,0.8968344656065682,0.13073218627028302,0.145770128333266,0.16083501797923394,0.7143566620398135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
898,0.8252033761770541,0.2437131664436163,0.06252472242670615,0.07789183247243188,0.7803945128755999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
899,0.6561007598028686,0.13091522519088045,0.02654534960663938,0.027088123297161915,0.4956528116841705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
900,0.8000462190933241,0.4552678864774374,0.028108399117197626,0.038788659177031976,0.7988700284095197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
901,0.7622505385869469,0.4218808134554177,0.0707291340394931,0.052845674511067996,0.4014563020260597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
902,0.8338158506082722,0.7458157489147608,0.07460432710337392,0.07341342410900284,0.623150381904085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
903,0.9946876572434272,0.576916578570019,0.6452909821517601,0.5294676481839722,0.5525679282964332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
904,0.5914348454613629,0.5486142240797678,0.017569919141531352,0.02535595643472977,0.6979763427989855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
905,0.8311984892756741,0.18093893686472454,0.10292101153717872,0.0876876779502994,0.4745161789244247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
906,0.8623256182863851,0.4495776379202168,0.07575080747744505,0.08435895028682405,0.7799772019350671,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
907,0.8208073422069622,0.8353756799372113,0.0600143425837323,0.0679631868514738,0.7092510131246773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
908,0.9283830711743616,0.9266785981862136,0.2044543712918895,0.20813218977501272,0.6785443559235461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
909,0.8939034527085638,0.3110108287567517,0.0952345715857152,0.11126753970871554,0.8337657956416585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
910,0.8252750022420536,0.14199438003730808,0.05482640669264178,0.05562130203804928,0.6165902653887202,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
911,0.6600158998799143,0.5688380816608848,0.014528778102629047,0.021209697619041668,0.7292059922873949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
912,0.8315467084196102,0.37225005372426057,0.07860832851694602,0.09921090868417544,0.7870769326048029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
913,0.8066632008950728,0.4599141672643765,0.09147539658855697,0.07947062211102095,0.46563646971045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
914,0.9932310253177334,0.6547573267905792,0.8305721894320998,0.7538994388630182,0.7055151852077527,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
915,0.9615973924288008,0.2082626978975099,0.29619834586206195,0.2877288197808111,0.6401289142734691,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
