,Angle,Direction,HangTime,LastTrackedDistance,ExitSpeed,PlayResult,cluster #
0,0.5907391762836433,0.2972200356594505,0.5796016577706931,0.8448505514802909,0.8265349349200389,1.0,5
1,0.43685562792497096,0.27564070031397203,0.019880387750207205,0.05219269978823109,0.8165783938520071,1.0,0
2,0.46201387469707506,0.5020104798699895,0.030211279704727145,0.08142477364921719,0.8646919285702783,1.0,4
3,0.5697344346279464,0.2732130657563371,0.3616117624991823,0.6797946653730358,0.8765487019937163,1.0,6
4,0.482071031116516,0.09539163589128064,0.0833705727063042,0.19957249773696387,0.8947525590503758,0.0,0
5,0.5179550914726104,0.7661810872249845,0.248843853322676,0.5312924160884175,0.8818349502628082,1.0,2
6,0.6527176380795952,0.5388036479034768,0.6665845442461058,0.7626121174627529,0.6897537485663536,0.0,5
7,0.6303080343872802,0.2973729616473721,0.544027298679728,0.6992835129868747,0.729642673126374,0.0,5
8,0.6652644049891123,0.5936335675476694,0.7376721709666932,0.8902017290098801,0.7654021229234798,0.0,5
9,0.476636041966762,0.2360668206299436,0.0656378706235063,0.15795113851835768,0.8090539071799542,1.0,0
10,0.5051781554095307,0.7424404177583125,0.1453732420954883,0.3285877027818576,0.8675916218649923,1.0,2
11,0.7215702023283577,0.3223209616781194,0.74167444295989,0.2921466192943468,0.6865646554166639,0.0,1
12,0.3230072815547547,0.496184076591646,0.002122883760590102,0.00943460682267234,0.7726158525974235,1.0,4
13,0.6418533885915343,0.5457592691198345,0.3136052098248211,0.2774681233057311,0.3295847648758562,1.0,2
14,0.5873549703020235,0.5336444802784368,0.5466597997522169,0.8474390434584196,0.8373907880217368,1.0,5
15,0.5280055810167188,0.5180949931237223,0.1954437625774025,0.3458580229778193,0.6562254796834762,0.0,2
16,0.5640753486740914,0.5927991176079066,0.3099318047369513,0.4835851557375313,0.6329989906491809,1.0,2
17,0.5799412220636653,0.1137912778576564,0.4317358503461592,0.4645972775320374,0.7416452085315132,1.0,6
18,0.5832364887181849,0.7665214173941383,0.5109526408359941,0.7916751079901447,0.797964955349818,1.0,5
19,0.4667323456836943,0.07215673479788752,0.03886955438398805,0.10133584747396758,0.848989657006955,0.0,0
20,0.4856348475791004,0.8272373374411031,0.08206720169822533,0.2004937615344452,0.8744170141369447,1.0,3
21,0.4750804885866898,0.5987315975403539,0.06179259139686201,0.10129088548559012,0.5361055009434739,0.0,3
22,0.5731547515819235,0.8265498135823595,0.4544390626389446,0.4806302544781951,0.7627722114665201,0.0,2
23,0.5583055286879818,0.3190757086648587,0.3199960524889928,0.5718478774158731,0.783420916212718,1.0,6
24,0.5974628956772189,0.716304761855244,0.4598737634143914,0.6725985800695219,0.6904543832664218,0.0,5
25,0.6223006922321433,0.5415309472218925,0.4978490507136787,0.6401825425911699,0.6230821588213393,1.0,5
26,0.6500187587790744,0.4736646908466784,0.7490130730932258,0.9119063295621124,0.8067819574219676,0.0,5
27,0.6405759819722234,0.6540196403032473,0.6306549496576321,0.7484503370486447,0.7017598422160807,0.0,5
28,0.5318385139134354,0.4565942456406922,0.32609127183408665,0.6199837571714689,0.8496399204949202,1.0,6
29,0.4257316691987233,0.9601974723315712,0.013820326575549569,0.03579736020040112,0.7637424839248907,1.0,3
30,0.5811847763065884,0.528853088546888,0.4905999691674667,0.7954139978451931,0.8190901871618075,0.0,5
31,0.6493730112602182,0.44882476767979657,0.7766320571379051,0.9219960427606619,0.8279551247820016,1.0,5
32,0.451726990669213,0.3722367726837735,0.016908315752531197,0.03761070216373099,0.8223782486534149,0.0,4
33,0.457408626922637,0.866428712724475,0.039596037707570184,0.09941321870616628,0.8779020158707361,0.0,3
34,0.5964486945107157,0.4851192907846872,0.5962362803772662,0.8700128398928939,0.8278925720129082,0.0,5
35,0.3747119818915724,0.4353346950686203,0.00839615572796897,0.024137371345807145,0.5348604858013196,0.0,4
36,0.5167140894880113,0.4677436796770621,0.233196701464308,0.4757938072750214,0.8218687470907955,1.0,6
37,0.6574658257048528,0.3843506742063864,0.6569825723327549,0.7394904801147637,0.712771341445802,0.0,5
38,0.5545201461622515,0.9316526173992284,0.2788617638742025,0.36213128141288026,0.7835049416289469,1.0,2
39,0.8232670835881108,0.3315759801111017,0.7415183205107249,0.20150920925995275,0.6397941946693656,0.0,1
40,0.7724374783277401,0.3615882862305385,0.8275293136929667,0.23300903813607,0.7836668994172185,0.0,1
41,0.3858974061281036,0.9349375510916096,0.0064615937359932644,0.014631061083617627,0.5790804313775151,0.0,3
42,0.5900696112571523,0.6040519026834793,0.558039079824291,0.8857375191720867,0.8223958753594448,1.0,5
43,0.6133791177691698,0.2082654333937039,0.550633875828914,0.7052283195583628,0.6772565039714293,0.0,5
44,0.6247343868821906,0.4966026485488066,0.6965157780867892,0.8976798574387284,0.815045295452538,0.0,5
45,0.5763391179722044,0.6411970533452002,0.4401757797308249,0.7413263216222173,0.7896511458618783,1.0,5
46,0.7422341911590393,0.5907194569126886,0.821207133567017,0.4010860212837263,0.7638228850678228,0.0,7
47,0.6091773368589823,0.5322962088481014,0.59241223524093,0.8735435897139202,0.7698516597387028,0.0,5
48,0.5278534202213387,0.3281251003243076,0.2627469404659883,0.5347837296488077,0.8384622946979743,1.0,6
49,0.4422577458491162,0.4492377750487105,0.021651691232250612,0.05792141503749225,0.8710619160275267,0.0,4
50,0.3847132309687684,0.2702692727459912,0.005295025813540282,0.015490048874035612,0.6632279810204833,1.0,0
