,Unnamed: 0,Angle,Balls,BatterId,BatterSide,Bearing,Direction_x,Distance,ExitSpeed_x,Extension,HangTime_x,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance_x,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult_x,3B_x,5_6_Hole_x,SS_x,Up_the_Middle_x,2B_x,3_4_Hole_x,1B_x,cluster #,Direction_y,HangTime_y,LastTrackedDistance_y,ExitSpeed_y,3B_y,5_6_Hole_y,SS_y,Up_the_Middle_y,2B_y,3_4_Hole_y,1B_y,PlayResult_y,hit_prob,shifted_hit_prob
50,641,-25.37159733,1,8889917.0,1,-27.53192935,-33.82461359,6.5201839139999995,91.0179818,5.332733607,0.044603882000000004,,-0.674701647,14.12917614,-3.30996666,8.880143203,3,5.157041553,2,0,4,78,8893968.0,1,2,2.578353441,0.03936514,,,,5.664768734,1.970487823,87.38626629,0,237.7484587,2044.077148,0,-6.067368285,-28.59438299,-0.748675951,79.57205571,0.44059503,-13.69247953,27.00418307,-24.19646228,-8.440798498,4.917823545,6.844148323,-126.8467153,-2.655903753,-1.6816847869999998,50.0,5.576961473,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-33.82461359,0.044603882000000004,5.157041553,91.0179818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.06835180659909756,-0.06835180659909756
51,643,-62.94718316,1,8893961.0,1,0.268841333,-44.08892696,2.2211629680000002,63.07324658,5.13735072,0.030757446,,-2.045424447,-3.092729126,-1.460948219,4.870755658999999,4,2.029466115,2,1,3,94,8889942.0,1,4,2.551624619,-0.9028293759999999,,,,6.735079559,0.730700505,84.24022959,0,147.79375430000005,2243.044904,2,-8.093029347,-36.850989,-1.181096759,74.82995796,0.464892724,1.5677045,32.04522358,-27.75703784,1.077268085,3.0352050889999997,3.21782503,-122.08667179999999,-3.758747207,-0.591688092,50.0,6.597414607999999,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-44.08892696,0.030757446,2.029466115,63.07324658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.42147540839919273,0.42147540839919273
52,645,-20.58453999,1,8893964.0,1,-33.06989282,-36.06913858,7.879197378,60.53002473,5.219222378,0.073875122,,1.112553226,11.72469314,-1.075606407,10.68858145,5,3.8677879319999997,2,1,3,118,8889942.0,1,2,2.35540843,0.720558919,,,,6.607150906,0.754782273,89.44288711,0,227.55665449999998,2367.467675,0,-6.963789268999999,-25.27263321,-2.280832544,81.43637977,0.43160721399999996,-11.03453104,29.00626286,-21.45561222,-6.505924458,6.319556026,2.014056213,-129.8820963,-6.088987011,-0.664245881,50.0,6.378318404,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-36.06913858,0.073875122,3.8677879319999997,60.53002473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.12152496067573404,-0.12152496067573404
53,651,-13.24927138,3,8888760.0,1,-38.95213779,-41.80626647,13.29827982,91.16523839,6.42642576,0.08649108900000001,,0.44092708,8.366367484,-1.157866788,13.72082037,8,13.19275917,0,0,1,214,8893963.0,1,8,2.6196661519999997,0.974349108,,,,6.3003708,1.3413949509999998,87.16089456,0,211.30991269999998,1835.796266,2,-6.242071432,-22.52091146,-1.9617597230000001,79.09672893,0.43328733,-8.00658507,28.65907045,-19.01137269,-4.972337717,8.174430057999999,2.325511363,-126.81797420000001,-4.984441157,-1.262888035,50.0,6.150617455,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-41.80626647,0.08649108900000001,13.19275917,91.16523839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.370085175357894,0.370085175357894
54,656,-29.92846045,2,8901580.0,1,-36.04739949,-34.70613225,5.0783125,86.57230831,6.104760652,0.041967162999999995,,0.208771874,7.226806373,-1.158518853,8.873064442999999,10,4.941600062,2,1,3,275,675965.0,1,5,2.7943273389999996,0.37165932399999996,,,,5.947160168,0.8407730409999999,93.75176995,0,219.0682741,2384.334455,2,-5.630526341,-22.59422352,-1.3729577119999998,85.64010721,0.403739439,-8.012041675,30.80297183,-22.36328104,-4.261755904,5.218532065,2.522224839,-136.44663280000003,-4.01218878,-0.755716754,50.0,5.829932038,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-34.70613225,0.041967162999999995,4.941600062,86.57230831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.034387259062767406,-0.034387259062767406
55,664,-4.569796828,2,8889917.0,1,-37.22208797,-40.11635767,23.77373051,99.99498938,6.49917556,0.15970031699999998,,1.6966713,-18.8596063,5.288590595,3.5255885489999996,3,22.4972251,1,0,4,91,8880549.0,0,5,2.556561262,0.19633128600000002,,,,5.380667132999999,-3.099451034,75.52222334,1,100.7221572,1830.258224,2,-7.538635185,-44.89407756,0.9949061990000001,68.60653758,0.500820864,14.48522284,21.10198366,-30.19938119,12.04597675,1.642142304,-9.680811653,-109.5097555,0.8241578509999999,2.737517038,50.0,5.430664727000001,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-40.11635767,0.15970031699999998,22.4972251,99.99498938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.36041088078495775,0.36041088078495775
56,699,-11.38615274,0,8889926.0,1,-26.69318494,-35.45626857,11.01174142,72.47644843,5.564980496,0.09325012199999999,,-0.41496632299999997,23.957388,-4.90516809,5.001942106,4,10.57515481,1,1,3,127,8901124.0,1,2,1.978655482,-0.648521945,,,,5.508695116,1.947933542,74.99367244,0,258.097483,1919.2283309999998,1,-8.243141531000001,-45.80573649,0.306247512,68.23995835,0.513022242,-16.93385478,20.54038142,-29.11675376,-14.28497338,2.5790568819999997,8.639169432000001,-108.6576068,-0.728588828,-1.5400116819999998,50.0,5.505514566,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-35.45626857,0.09325012199999999,10.57515481,72.47644843,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.08684469534053862,-0.08684469534053862
57,703,-0.877028006,0,8893025.0,1,-39.17026983,-41.19050373,33.78595122,84.99456259,5.483772963,0.266273804,,-2.478042472,-4.373279657,-1.658938119,-8.673094756000001,6,31.42386916,1,1,3,200,8899328.0,1,2,2.421033626,-0.055029467,,,,5.935819749,1.86172871,74.13048906,0,26.88880394,2118.005443,1,-9.612331435,-60.48332179,1.629600643,68.03025411,0.518059051,2.137162999,19.97909338,-38.12865817,1.83259379,-5.106012321000001,3.245378255,-107.708923,1.324202208,-1.713563559,50.0,6.0381897229999995,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-41.19050373,0.266273804,31.42386916,84.99456259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.39431541724612096,0.39431541724612096
58,709,-2.5971372219999997,1,8893014.0,1,-35.96693297,-44.5027908,14.591367800000002,62.6192986,5.247902758,0.137518921,,3.120261306,-0.704471062,3.251435915,-3.368508844,9,12.82895801,2,1,6,362,8899330.0,0,4,0.630851904,0.084746789,,,,5.435471075,-2.914832112,75.75036359,0,11.97520292,2131.941379,2,-10.23872022,-53.53265721,-0.36506183299999995,69.5916782,0.509762918,1.6360084959999999,20.84480894,-34.20149783,1.347040732,-1.669341426,-6.223454498,-109.92821370000001,-2.33424437,2.6170412290000002,50.0,5.363140781,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-44.5027908,0.137518921,12.82895801,62.6192986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.34737745169513756,0.34737745169513756
59,711,1.041120435,2,8900955.0,1,-39.86908875,-41.21740766,47.79637015,99.5969907,6.361483511,0.328741455,,-0.746355002,9.491408267,-2.552913057,11.778665400000001,1,47.79637015,2,0,3,6,8889947.0,1,3,1.9127160069999998,0.676025003,,,,5.477360673,2.235691976,87.85329662,0,218.7827464,2136.363394,0,-6.2375850889999995,-23.90210563,-1.707088291,79.97412467,0.429920975,-9.810904204,28.08749185,-20.71506895,-5.978744283999999,6.98307795,5.420164885,-127.76012450000002,-4.506934704,-2.0556789269999998,50.0,5.3427104000000005,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-41.21740766,0.328741455,47.79637015,99.5969907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.544092237431415,0.544092237431415
60,713,-26.32669371,3,8889924.0,0,-37.90487396,-39.0730605,5.519509093,86.63686906,6.321416982000001,0.042970580999999994,,1.354509573,-15.71189223,4.3384543010000005,-0.39113241600000004,1,5.285377584,0,1,1,14,8888549.0,0,6,2.527832169,0.321796385,,,,5.0486745630000005,-2.37159291,87.56254807,0,88.69768092,1998.7095550000001,2,-6.356341039,-36.49256188,0.563281476,79.57417195,0.432447825,16.12396119,27.96170697,-32.79832432,9.9288015,-0.384416091,-9.186725863,-127.13542029999999,0.18871891100000002,2.0621761999999997,50.0,5.072431816,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-39.0730605,0.042970580999999994,5.285377584,86.63686906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19326571066314768,0.19326571066314768
61,735,-24.26327855,0,8889924.0,0,-39.07954452,-44.23741048,6.8147104789999995,55.10187234,6.194891867999999,0.09609802199999999,,-0.132289236,-13.55442796,2.443403209,17.08700139,2,6.264116962999999,2,1,5,67,676409.0,0,1,3.3396517980000002,-0.578394151,,,,5.212640222,-1.705627557,86.98711042,0,141.6326662,2016.964597,0,-3.9777850710000004,-19.57912428,-0.261276985,78.76292586,0.435816862,13.09064135,28.04711797,-17.05241083,8.152663003999999,9.417538315,-4.995371843,-126.5131915,-1.1597334559999999,1.52880377,50.0,5.183128072,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-44.23741048,0.09609802199999999,6.264116962999999,55.10187234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31602914920461256,0.31602914920461256
