,Batter_ID,BIP_middle,actual_hits_middle,expected_hits_middle,shifted_hits_middle,BIP_SS,actual_hits_SS,expected_hits_SS,shifted_hits_SS,BIP_3_4,actual_hits_3_4,expected_hits_3_4,shifted_hits_3_4BIP_1B,actual_hits_1B,expected_hits_1B,shifted_hits_1B,BIP_5_6,actual_hits_5_6,expected_hits_5_6,shifted_hits_5_6BIP_2B,actual_hits_2B,expected_hits_2B,shifted_hits_2BBIP_3B,actual_hits_3B,expected_hits_3B,shifted_hits_3BBIP,total_expected_hits,total_shifted_hits,BIP,BIP_1B,BIP_2B,BIP_3B,shifted_hits_2B,shifted_hits_3B,shifted_hits_3_4,shifted_hits_5_6
137,8880048.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,,0,0,,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
138,8890002.0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,2,2,1,,0,0,,0,0,,1,1,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
139,8880067.0,0,0,0,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
140,8890001.0,2,1,0,0,2,0,0,0,0,0,0,,0,0,0,4,3,3,,0,0,,0,0,,3,2,11.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
141,8893356.0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,2,1,0,,0,0,,0,0,,0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
142,8882402.0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,8882407.0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,8893363.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,8887754.0,1,1,1,0,1,1,0,0,1,1,1,,0,0,0,0,0,0,,0,0,,0,0,,2,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
146,8883384.0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,,1,1,,1,2,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
147,8883393.0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
148,8887744.0,1,0,0,0,1,0,0,0,1,1,1,,0,0,0,1,0,1,,0,0,,0,0,,2,1,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
149,8887738.0,2,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,8887741.0,0,0,0,0,0,0,0,0,1,1,1,,0,0,0,0,0,0,,0,0,,0,0,,1,1,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
151,8887746.0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,8883387.0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
153,8888744.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
154,8882775.0,1,0,0,0,1,1,1,1,1,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,8900669.0,0,0,0,0,0,0,0,0,1,1,1,,0,0,0,0,0,0,,0,0,,0,0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
156,8888760.0,53,22,14,2,20,3,2,2,5,3,3,,3,1,0,13,6,4,,8,4,,4,0,,28,10,127.0,8.0,19.0,9.0,0.0,0.0,3.0,3.0
157,680968.0,2,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,8899333.0,2,1,1,0,1,1,0,0,0,0,0,,0,0,0,1,0,0,,0,0,,0,0,,1,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
159,8899326.0,20,8,7,2,11,2,0,1,6,3,2,,0,0,0,8,6,5,,3,2,,3,0,,16,9,60.0,0.0,7.0,8.0,0.0,0.0,2.0,4.0
160,8894512.0,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,8882769.0,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,8900667.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,,0,0,,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
163,8899819.0,3,2,2,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,,0,0,,2,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164,8888552.0,0,0,0,0,3,1,0,2,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,8890767.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
166,663457.0,2,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,,0,0,,1,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
167,8889850.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,8899327.0,2,2,0,0,1,1,0,1,1,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,1,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
169,8881636.0,2,1,1,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,8891474.0,2,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1,0,,1,0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
171,8899821.0,2,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
172,9001022.0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,2211528.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
174,8890766.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,8882693.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
176,8882665.0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,8899329.0,1,1,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,,1,0,,1,1,,1,1,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
178,8899332.0,7,4,1,0,1,0,0,0,1,0,0,,1,0,0,4,2,2,,1,0,,1,0,,3,3,18.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0
179,8893965.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
180,8888872.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,,0,0,,0,0,,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
181,8893957.0,2,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,8893961.0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
183,8893954.0,1,0,0,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,,0,0,,0,0,,1,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
184,8893978.0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,8893959.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,8893964.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
187,8893960.0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,1,1,,0,0,,0,0,,2,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
188,8901580.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
189,8892092.0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
190,9999254.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,8892087.0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,1,,0,0,,0,0,,1,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
192,8892077.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
193,9999253.0,2,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
194,9999251.0,0,0,0,0,2,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,8889930.0,5,0,0,0,3,0,0,0,2,0,2,,0,0,0,5,2,3,,1,0,,1,0,,5,4,21.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0
196,9999249.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
197,8892080.0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,9999255.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
199,8901125.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,,0,0,,0,0,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,8893025.0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
201,8893010.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,8893031.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
203,8893029.0,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,8893014.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
205,656717.0,5,3,1,0,1,0,0,0,0,0,0,,1,0,0,5,4,1,,0,0,,0,0,,2,3,12.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
206,8900955.0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,,1,0,,0,1,6.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0
207,8888416.0,1,0,0,0,2,1,0,0,1,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
208,656361.0,5,2,1,0,1,1,0,0,1,0,0,,0,0,0,1,0,0,,0,0,,0,0,,1,1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
209,8883660.0,2,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,1,,0,0,,0,0,,1,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210,8883653.0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,,0,0,,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,8883670.0,0,0,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
212,8882450.0,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,2,0,0,,0,0,,0,0,,0,2,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
213,680575.0,3,1,1,0,0,0,0,0,2,2,2,,0,0,0,0,0,0,,0,0,,0,0,,3,2,7.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
214,8892157.0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,8893474.0,2,1,1,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,10000737.0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
217,8893485.0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,3,2,2,,0,0,,0,0,,2,1,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
218,8893483.0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,,0,0,,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,10000736.0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,1,1,1,,0,0,,0,0,,1,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
220,8893472.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,,0,0,,0,0,,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,663698.0,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,8889453.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
223,8893477.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
224,10000739.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1,0,,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
225,8893357.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,8893346.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,,0,0,,0,0,,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
227,1000001038.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,,0,0,,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
228,8900165.0,4,2,3,0,0,0,0,0,3,1,1,,0,0,0,0,0,0,,0,1,,0,0,,5,1,10.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
229,8880065.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
230,8883175.0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,674951.0,10,4,4,1,3,2,0,2,1,1,1,,0,0,0,2,1,1,,0,0,,0,1,,7,7,20.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0
232,8894841.0,0,0,0,0,1,1,0,0,0,0,0,,0,0,0,2,2,1,,0,0,,0,0,,1,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,663837.0,3,2,3,1,4,0,0,0,3,1,1,,1,0,0,7,2,2,,0,0,,1,0,,6,7,21.0,1.0,1.0,2.0,0.0,0.0,1.0,5.0
234,641787.0,1,1,0,0,0,0,0,0,2,0,1,,0,0,0,0,0,0,,0,0,,0,0,,1,1,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
235,8894839.0,5,1,1,0,7,2,1,1,3,1,1,,0,0,0,2,0,0,,1,0,,0,0,,3,3,25.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0
236,8894849.0,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,8894845.0,4,2,0,0,2,1,0,0,3,1,0,,0,0,0,1,0,0,,0,0,,0,0,,0,0,17.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
238,9999668.0,8,2,2,2,0,0,0,0,2,2,1,,0,0,0,1,0,0,,1,0,,0,0,,3,3,20.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0
239,9999677.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,,0,0,,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
240,8882949.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
241,8901359.0,1,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,1,1,,0,0,,1,0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
242,8882945.0,3,2,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,8901353.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,8893818.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,,0,0,,0,0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
245,8886502.0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,2,1,1,,0,0,,0,0,,1,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
246,10000084.0,1,1,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,,0,0,,0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
247,8892512.0,0,0,0,0,0,0,0,0,2,1,1,,0,0,0,0,0,0,,0,0,,0,0,,1,1,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
248,10000074.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,,0,0,,0,0,,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
249,8893321.0,1,0,0,0,1,0,0,0,1,1,1,,0,0,0,0,0,0,,0,0,,0,0,,1,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
250,8888605.0,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
251,8884022.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
252,8883990.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
253,8882104.0,1,1,0,0,1,1,0,1,0,0,0,,0,0,0,1,0,0,,0,0,,1,0,,0,2,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
254,8882122.0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
255,1000001146.0,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
256,8882112.0,2,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
257,1000001143.0,3,1,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,,0,0,,0,0,,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,8882095.0,4,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,1000001151.0,2,1,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,8891701.0,1,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,1000010416.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,8891686.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,8891433.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,8894201.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,1000024648.0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
266,1000024649.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,8898911.0,4,1,1,0,5,1,0,2,0,0,0,,0,0,0,9,3,3,,1,1,,1,0,,5,8,27.0,1.0,1.0,7.0,0.0,0.0,0.0,6.0
268,1000017371.0,8,2,2,0,8,3,0,1,9,2,4,,0,0,0,0,0,0,,1,0,,1,0,,6,5,40.0,6.0,7.0,2.0,0.0,0.0,4.0,0.0
269,1000017372.0,6,2,0,0,2,1,0,0,3,1,2,,0,0,0,2,1,0,,0,0,,0,0,,2,3,21.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0
270,1000017374.0,4,0,0,0,5,2,3,4,1,0,0,,0,0,0,5,1,2,,0,0,,1,1,,6,6,19.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0
271,1000025185.0,1,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,1000025189.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,1000025193.0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,,0,0,,0,0,,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,1000025204.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
275,1000025207.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
276,1000025200.0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,1000025194.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,1,,0,0,,0,0,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
278,1000017373.0,7,3,1,0,8,4,1,1,0,0,0,,0,0,0,3,3,1,,0,0,,0,0,,3,2,29.0,8.0,2.0,1.0,0.0,0.0,0.0,1.0
279,1000025368.0,2,1,0,0,2,0,0,1,0,0,0,,0,0,0,1,0,0,,0,0,,0,0,,0,2,8.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
280,1000025371.0,1,0,0,0,0,0,0,0,2,1,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,8882334.0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
282,1000025370.0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,8892913.0,3,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,1,0,,0,0,,0,0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
284,8892890.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,1,0,,0,0,,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
285,8892908.0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,1,0,0,,0,0,,0,0,,0,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
286,8892892.0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,1,,1,1,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
287,8883558.0,2,2,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,,1,0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
