,Angle,PositionAt110Y,HangTime,HitSpinRate,PositionAt110X,LastTrackedDistance,ExitSpeed,Bearing,1B,3_4_Hole,2B,Up_the_Middle,SS,5_6_Hole,3B,PlayResult,cluster #
52,0.14247967514552248,0.0803489090314106,0.1865329994957814,0.14444668003737604,0.8889975193846706,0.39585936048252507,0.4563740307889985,0.3339279415995691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
53,0.1891126484812471,0.11344086504878186,0.2282768952941429,0.09743754160398713,0.9343166580341872,0.471596783315965,0.5351617608841692,0.6042085953332713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
54,0.4090366353394384,0.272661320524349,0.4063393355141047,0.40492088233065,0.3495927149445399,0.2422658520085373,0.3470391970878006,0.9162627512626322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
55,0.1251121297235817,0.10449423248664802,0.21245707329079602,0.27042283706584724,0.8773581729262898,0.528701115110138,0.7739151664558457,0.28127955333456833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
56,0.42248948885419396,0.3726674200761363,0.6831999805974165,0.3267478087055661,0.9490194285576644,0.3103963408901218,0.7531769054672397,0.4269550471819565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
57,0.2344975336835836,0.20117925115760432,0.42498267727605815,0.13506961807803208,0.9037028097687664,0.74682684579715,0.692125955007225,0.3373988369330958,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
58,0.02001231737382525,0.01564816161997046,0.03774213655315657,0.1148564916858129,0.9192286796286808,0.2677769502403767,0.7897673676880546,0.6447775254069922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
59,0.8730514001892902,0.8136022364223691,0.7638114738216037,0.1819404704197596,0.18498635988258935,0.052624401328538725,0.5772372572127793,0.05112392326499382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5
60,0.6738242250947111,0.568588507498607,0.5873750311057833,0.3152926526063053,0.6851512834628073,0.2141002876813424,0.5145876147755839,0.18850936566915066,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
61,0.19367548584755093,0.1438681349828908,0.3204601208696278,0.4769733162191961,0.8487779008254943,0.6540230043320128,0.7977474469168331,0.7469059226691267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
62,0.4128445017397471,0.3538787531124862,0.604385857148783,0.3088071109626836,0.6068846247663378,0.28296285341752064,0.7598036981563879,0.8978074678304055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
63,0.3026165536185033,0.23319540998582644,0.4811010940396389,0.2850929137325079,0.7540293514201486,0.7592262934196289,0.6366808437346048,0.2423799119099157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
64,0.4449729457144208,0.3758706133265941,0.5796076133139987,0.4894409098623425,0.5178204174812127,0.2610865719327949,0.5738707961805889,0.8429355099047089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
65,0.7885916393398511,0.5233477505380091,0.5687929777092364,0.28190421716130704,0.2411602641721076,0.1640047878446944,0.35784577613338064,0.0611752457059972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
66,0.3887252564636832,0.3256220529339561,0.4861883905738385,0.23454706319876265,0.6964837031145712,0.3668261112402297,0.6773901550849468,0.17624149257779553,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
67,0.6643419611556003,0.5378086010665025,0.6395063543850021,0.3312251982763563,0.8876015587621691,0.27016645848252097,0.4503665776670296,0.2988006680349016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
68,0.11334420964015865,0.06897489572705963,0.15977813794457074,0.06421464914492972,0.8681610967830262,0.41698266254232813,0.6308804326490121,0.6862025629437087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
69,0.3072112770891209,0.26086283945673033,0.5469147509191552,0.21874234703341844,0.7248639138490098,0.7987803525308367,0.7124604038870548,0.2476623272500938,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
70,0.31312708766171643,0.18555478511556628,0.34255824344682695,0.10374921622261783,0.7232414511605141,0.4745290339309293,0.3492898929558184,0.2496807480006623,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
71,0.04036895597371376,0.016958990734824732,0.04246785890428136,0.10149172257692593,0.9895267003949484,0.2552703888353532,0.7396468359815502,0.5521944205141007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
72,0.07343501581170174,0.02536625962453786,0.06870869486007149,0.009561306465643418,0.8355311524671754,0.27853111134428155,0.6343267571502982,0.3052617455027746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
73,0.33664467314764923,0.2563757487846672,0.48864553803962296,0.38906532146879097,0.7436723188974823,0.6854778825408172,0.622118235038561,0.7409369405943964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
74,0.16506029270559938,0.13855872970960914,0.2885793972484841,0.112260356394464,0.8967089868911962,0.6741571970580553,0.8699011526399061,0.3192692446985995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
75,0.4343111826504255,0.3488385380174756,0.5617427333769591,0.28171517178282585,0.8845456164453935,0.7152347073765202,0.6010666271148755,0.2778647166823103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
76,0.42254787981210457,0.36305875988541453,0.6144367871666742,0.17200606580054384,0.9948519571882116,0.7445651251710959,0.6317573834196568,0.5809364938417545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
77,0.2424113247295163,0.18197514323850808,0.3584123760360071,0.15314263018193136,0.5827895904096061,0.7341571727560591,0.8423361061280892,0.1558986583293323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
78,0.5424177893736934,0.3578110673241064,0.4431960046376708,0.2912160461103254,0.5010537050132848,0.2407703093855929,0.3625803807306767,0.8731042675751237,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
79,0.2924879629745065,0.2486797754262829,0.5548156089353424,0.20060828580800644,0.9650825411332876,0.9206857835618912,0.8687380451286533,0.4123791539435285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
80,0.7288264632267571,0.6469342013839121,0.6642297374436685,0.4688020952796961,0.5034529557620147,0.14733086804864015,0.5808071560351455,0.8954383912220761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
81,0.2034828993819208,0.1582156132319478,0.329215213734255,0.1577838614758253,0.6381246635842164,0.5845219592147616,0.6961530723242351,0.8647451933357383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
82,0.27797079037269723,0.22456426494681092,0.4891219939418043,0.2083560553082009,0.9785763460963346,0.8573029729995137,0.8459332748624406,0.4501005292627791,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
83,0.1869788316174016,0.13490912622020762,0.3047817056823139,0.1813685598145755,0.712434900799507,0.5462406082351063,0.5908312268079414,0.22215870429580972,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
84,0.15668061684756324,0.1229317859781589,0.2900028806739093,0.13131611566646098,0.9088479792259756,0.6357899072419244,0.7501180015595883,0.3410921611184773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
85,0.24664228389723936,0.19691418167208516,0.4241714437193291,0.2306990980033621,0.9998136308492528,0.7349178473472667,0.8166858395065313,0.477700377938409,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
86,0.3113385769999573,0.20987978741498345,0.38487582357815103,0.476899849815943,0.9760584702334878,0.5966743012402592,0.5185303818319524,0.6224804302224828,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
87,0.09556288265650513,0.06471752720927462,0.15728713242727688,0.4107261974377511,0.7487130162955591,0.42675335256384944,0.7178727822934496,0.7778030286713515,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6
88,0.5929698645766894,0.5394205253104796,0.7021350984255605,0.327896627569342,0.8797672342674976,0.3923316379049415,0.6355600828912679,0.28829216867919394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
89,0.27662124438364954,0.2447462440694208,0.5350367576952244,0.18268109160905788,0.8563485382839717,0.8288753555065723,0.7318306040718283,0.3357199022235102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
90,0.1688964643902001,0.1418162941986814,0.2761625732889479,0.05420302118044505,0.9581561804700992,0.6167247272711952,0.7855618440250718,0.4154288353028863,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
91,0.06906490898986099,0.016451453144591757,0.05881601020676795,0.24370278779741106,0.9881772582804302,0.06871733989459612,0.5457437148188151,0.5569851090967797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
92,0.06005997472995527,0.04098417678519569,0.11217509247910827,0.4175912979022014,0.7327816434599899,0.3677001718560569,0.731662743628197,0.7732228708479147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
93,0.6743046280176386,0.633537397431954,0.6844907480610095,0.3262579810539445,0.6147994252420403,0.16910947086118194,0.5938963594072808,0.8384055695004353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
94,0.3805325264952664,0.2899553528270023,0.5211287343555675,0.20192640329486888,0.9006494781183965,0.6719985541013003,0.530408989245293,0.6522834271248761,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
95,0.32372240571422845,0.2816666911941345,0.5575311272467783,0.4555994193676551,0.9993478912054936,0.7884294315751926,0.6753718205502035,0.4788252028613021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
96,0.13837987070451968,0.10314735661682932,0.2288656075933951,0.36015921834175835,0.9061022294811232,0.5504437836682692,0.7576811283345348,0.3042839221402889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
97,0.3121322688928433,0.27453048274624264,0.5934537145028785,0.3125297362443108,0.9374755124963792,0.8872916447519881,0.7767701426729647,0.6039239596029747,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
98,0.3106033257389462,0.24847407861407114,0.4625006630921963,0.3551485414805734,0.26807395688951674,0.2361241620043194,0.7384950111074051,0.997276494336333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
99,0.3358970712498666,0.29327439954531204,0.5845832870881744,0.3267101311675788,0.7772058164779678,0.7975400073443792,0.6972643993970153,0.7315497019275877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
100,0.0689495898506143,0.04930884644131835,0.09255095576792488,0.06831401411737832,0.9867113869303336,0.3729245513601008,0.8037343046568175,0.5713472089398115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
101,0.11539591243450807,0.06858273138340111,0.15483107128118667,0.4907646628639069,0.5355003089516135,0.3789560498094551,0.5552035131435182,0.8661619119402831,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6
102,0.2942020810767703,0.19960472685734074,0.3775870344762596,0.057374971486288874,0.8459958384946193,0.561431204316323,0.4528752582512989,0.3086153840570969,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
103,0.2913272877054137,0.2531406695118371,0.5462920900911934,0.10598759487351657,0.9125528002456544,0.7258955578472427,0.7088382151588335,0.3587371108423075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
104,0.20447748953603515,0.09638821832011477,0.18625199644598028,0.06130309010483699,0.8532611317616428,0.3810059839552515,0.4417918150631977,0.2995309169757224,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
105,0.3503536157043794,0.28667213291179233,0.4671480775749597,0.4770348616998294,0.524228413952025,0.33548710353467154,0.6340393127544341,0.056944665620332624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5
106,0.2524281333497886,0.16546111773325814,0.3381335311759407,0.10956746293373024,0.9610649493059192,0.5143077365889647,0.4342169221281884,0.3710218626937769,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
107,0.14150380148272326,0.09613112560727227,0.18728212979900985,0.04409265732068995,0.9374023133020328,0.495083911846247,0.7654798742801243,0.6243008357124705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
108,0.2723567434082316,0.2088538563283444,0.42786087670805895,0.24555922140939326,0.3749584605274192,0.3078684481200891,0.6827364788348882,0.01891009906845681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5
109,0.12804389440816366,0.10951587272738897,0.2527272417463153,0.12055185994311415,0.9766329530514812,0.5943477907365549,0.8092980682158424,0.6166336057250704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
110,0.37697191075007,0.35435533429781113,0.6915574687363945,0.3956470442579646,0.6494575252655843,0.29010813181837825,0.7721762339793738,0.8299296506714906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6
111,0.3671551670995354,0.28688873244909924,0.5222096547858611,0.30052776778883383,0.780841638070997,0.5693813628368722,0.5803349664465116,0.8548716992035854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
