,Angle,Balls,BatterId,BatterSide,Bearing,Direction,Distance,ExitSpeed,Extension,HangTime,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B
606,0.6660952804576883,1.0,0.008262634957387037,0.0,0.5622533639273245,0.6204653390868685,0.018975327534254578,0.6684655804763989,0.4770598690385539,0.01469230004811851,,0.6094789001585372,0.841086185585657,0.3231657659542615,0.7587950228248024,0.3571428571428571,0.020164597849200744,0.5,0.5,0.14285714285714285,0.5217391304347826,0.008252680938495871,1.0,0.4545454545454545,0.3351860723331251,0.5879980083826405,,,,0.7866194322632458,0.6474439681286528,0.6500779680261342,0.0,0.6192186222970602,0.5937686959646347,1.0,0.6387826080938227,0.784914847500296,0.14892873256517025,0.643415769905034,0.2723758974433308,0.14057083540454213,0.5197447049214804,0.6966622646709473,0.16675733824749145,0.7592935450411429,0.6665770504598341,0.3513905918112372,0.19111162879460614,0.3675226349071121,0.0,0.7542657671616467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
607,0.8598114481172485,0.3333333333333333,0.008251567794759267,1.0,0.3102403821657064,0.22597820439960953,0.10450775447450951,0.808500798815256,0.8388095038353027,0.08318054522989389,,0.450386277378439,0.5257090020167066,0.4049117216962769,0.672939108881792,0.4285714285714286,0.10071037401270964,0.0,0.0,0.0,0.5917874396135265,0.008262584457390231,1.0,0.09090909090909091,0.49049091007937645,0.5470305249394504,,,,0.7895194400875936,0.6661630472095849,0.5807927055922668,0.0,0.5050249427297071,0.4882455343437948,0.0,0.6490072032349752,0.7345980333454218,0.23300048948331287,0.6100267440272722,0.2554711117580053,0.45405138338956,0.355288984579189,0.6064802394325639,0.4578302214002767,0.6822404599529114,0.5967540986670635,0.4100933622258518,0.2974290462865211,0.33241964866538715,0.0,0.7815853740081632,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
608,0.7137747512128803,0.0,0.008253574912400648,1.0,0.49659587885285844,0.40156353300000747,0.035629330015812456,0.7229872779226064,0.4745840208347969,0.02732915874192915,,0.3982256723140153,0.6775584684968315,0.24292796229654123,0.7392773451383514,0.5,0.03246381100444611,1.0,0.5,0.21428571428571427,0.6642512077294686,0.0082526969474171,1.0,0.0,0.4734304294699771,0.3063700441063968,,,,0.739703981222963,0.7144604020235372,0.6878406403000661,0.0,0.5721877240148238,0.613361783300739,0.0,0.7343395853285618,0.7879850340241723,0.22903381215628837,0.6878683091653017,0.2400473707760471,0.28100899955156056,0.5135526040267712,0.6793946997499192,0.30337719005775,0.7317701108846221,0.7663344741181635,0.3137454014685046,0.27938392443609317,0.30352399375640793,0.0,0.7145855084112124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
609,0.6750772958749915,0.0,0.008262139681598163,1.0,0.6215185230434945,0.5629513867631919,0.036999806216391984,0.5622841016398111,0.5436171984803722,0.034167842633441234,,0.3002081461031427,0.3922864454513094,0.3609707831585924,0.009820885919326172,0.5,0.03947737563006704,1.0,0.5,0.14285714285714285,0.6956521739130435,0.0002584240109148665,1.0,0.1818181818181818,0.5790634104388548,0.2460163804891315,,,,0.7757616613870921,0.664401421845003,0.3878300194739934,0.0,0.04621391819030776,0.8004370341585108,1.0,0.25729461211674964,0.14886175208005692,0.6466926446558269,0.3914570109938098,0.49688995447792306,0.5547241309383207,0.3345026592991176,0.0,0.5704057146483892,0.01450215581616554,0.6376192046976557,0.6115497839560846,0.6749666889287116,0.34385162791003343,0.0,0.8173672342464854,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
610,0.35534330109591816,0.3333333333333333,0.008245497414534814,0.0,0.5512918241082982,0.9474787764239403,0.015361641888048528,0.3249250713659442,0.39822884723355156,0.007718413787976228,,0.35684707862792264,0.3387945981622985,0.4529822295808797,0.3088707116421915,0.0,0.018682337647167258,1.0,0.5,0.14285714285714285,0.03381642512077295,0.008262087180274602,1.0,0.2727272727272727,0.22084371701604333,0.6613274488392008,,,,0.7455691019225049,0.7423101628824135,0.4117347944187404,0.0,0.16989720267394598,0.6393021836569839,1.0,0.3046406765675762,0.3615321659940951,0.3938643394817557,0.4410464307208337,0.48407137851428117,0.6083899914868818,0.2539590766526013,0.2547184906617248,0.6271790714846287,0.3215475805340844,0.5541486478217148,0.5849374130134324,0.42683270958763225,0.24526375516598845,0.0,0.7438621221274649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
611,0.97786559165339,1.0,0.008252745450523926,0.0,0.5901950579463099,0.5818841400948663,0.40644249259013115,0.6542046170769055,0.4440349143955282,0.4332406099059193,0.07339795296612782,0.5863123508081407,0.26828261413417887,0.7255679897674061,0.8133421180845011,0.0,0.40891835351607164,0.0,0.5,0.21428571428571427,0.07004830917874397,0.008254547978934029,0.0,0.36363636363636365,0.4742340938528317,0.6627340861575535,,,,0.8032218489911023,0.40891224691927913,0.5181014300208904,1.0,0.4103594547263905,0.5163801201097866,0.5,0.6703129750929512,0.760624768626597,0.20787758289545993,0.5069002637406275,0.38924628576360143,0.7126953101078524,0.40515839660926634,0.6988848737580968,0.7240944661446596,0.8012378539336371,0.2849328076921361,0.4836648551234948,0.2690479278067355,0.583466569665421,0.0,0.7813781706790407,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
612,0.7968029477619554,0.3333333333333333,0.008252732443280985,0.0,0.7310743523383103,0.7593771583022981,0.04994640209614899,0.6601349018193209,0.4409388342042062,0.0414998336174345,,0.5062689043761908,0.3225004931298069,0.6082290542411602,0.6303794861166734,0.07142857142857142,0.030519925405368197,1.0,0.0,0.21428571428571427,0.214975845410628,0.008254547978934029,0.0,0.1818181818181818,0.3633394847251629,0.3580339701765865,,,,0.7704267876064499,0.4131119799204735,0.5553485607457602,0.0,0.3840948721136534,0.5772683894366695,0.5,0.5703712898528878,0.6590933066175706,0.2483272488808597,0.5779206102951111,0.3443596487832672,0.6586480590512289,0.34184353985299,0.5453229899655468,0.6597447254440079,0.6274134801717932,0.39884670035870806,0.44176415147425496,0.29716240200717287,0.5949186370608712,0.0,0.7503216216984564,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
613,0.8772168061928608,1.0,0.008252745450523926,0.0,0.6689176707102642,0.6721342857822418,0.17093041288673944,0.6339469554924967,0.5144777124507729,0.17063092934732635,,0.3181852194392797,0.24023740944346417,0.4915588875452411,0.43486552680302293,0.14285714285714285,0.16948496209967803,0.0,0.5,0.0,0.27294685990338163,0.00824544590665862,1.0,0.4545454545454545,0.7864682088412145,0.3857439536871415,,,,0.6641891912255877,0.6207925216341834,0.25246459357543505,0.0,0.2650412990696317,0.5947147196458488,1.0,0.580321919623427,0.3528933714121878,0.6673930050551524,0.23205352065445695,0.6461000753993271,0.6615410213143891,0.23980091095227385,0.3281752251090274,0.722691693885997,0.40592978232419796,0.5195074299967533,0.7468105776076559,0.7040202635008508,0.3769391420716833,0.0,0.6972816152667968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
614,0.9444371474409803,0.3333333333333333,0.008251570796430715,1.0,0.5296896865447216,0.4981290234383434,0.3023746717869768,0.747554163409779,0.6765641074825186,0.2852871456206584,,0.5586298625476415,0.77202733636035,0.32189772435800146,0.664585713720105,0.14285714285714285,0.2858580490681047,1.0,0.0,0.2857142857142857,0.3115942028985507,0.00824544590665862,1.0,0.09090909090909091,0.3693113472393407,0.47522912713685905,,,,0.6580444903893736,0.6306989686088957,0.45894301584620245,0.5,0.6248659180206982,0.5038894936204841,0.0,0.6209396169963842,0.6464674138382922,0.32566657771391067,0.4286961115520169,0.4112192606060796,0.23784720804768594,0.45649398650629125,0.5557320730471379,0.21798605378320474,0.6629323280758133,0.6615595119002995,0.538264875542374,0.3953639287598984,0.3829807763898676,0.0,0.6410136674751566,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
615,0.994098656745102,0.6666666666666666,0.008262139681598163,1.0,0.5490616790096666,0.4943495573086328,0.5550640362348433,0.720887108698785,0.5554242682686898,0.5701988297195668,0.12471925868394242,0.23195915327992206,0.18261224263339587,0.45372914124611086,0.4124687305629711,0.14285714285714285,0.5549500950195653,1.0,0.5,0.3571428571428571,0.32367149758454106,0.00824544590665862,1.0,0.36363636363636365,0.45297679406151375,0.18277115380940723,,,,0.6826207651912403,0.6131212438035875,0.23742228168177193,0.5,0.25160195662887663,,1.0,0.3976599046712249,0.32705203598692534,0.5440109183409315,0.21073693333347032,0.6632492642746934,0.6935524096214819,0.29070060542476106,0.3223150332624062,0.7711691262986808,0.397809922003308,0.5554676842126827,0.7610056099631026,0.584448488706285,0.39047820802477357,0.0,0.6978051122769534,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
