,Unnamed: 0,Angle,Balls,BatterId,BatterSide,Bearing,Direction_x,Distance,ExitSpeed_x,Extension,HangTime_x,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance_x,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult_x,3B_x,5_6_Hole_x,SS_x,Up_the_Middle_x,2B_x,3_4_Hole_x,1B_x,cluster #,Direction_y,HangTime_y,LastTrackedDistance_y,ExitSpeed_y,3B_y,5_6_Hole_y,SS_y,Up_the_Middle_y,2B_y,3_4_Hole_y,1B_y,PlayResult_y,hit_prob,shifted_hit_prob
10,119,-8.170292506000001,0,8889917.0,1,15.1073815,14.20574253,16.42676642,102.6121022,6.81190066,0.105358276,,-0.902062664,11.91088027,-3.177748977,5.575817112,4,15.03235025,2,1,4,120,8882675.0,1,1,2.473832528,-0.4834234120000001,,,,5.23587402,1.426002701,85.22280865,0,244.77731630000002,1893.764727,0,-6.143980224,-31.41380776,-0.157847082,78.20015049,0.437735211,-11.72751195,24.62711978,-27.25618039,-7.517249265,3.152317478,6.5813530689999995,-124.07110320000001,-1.151929231,-1.225854752,50.0,5.213707236,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,14.20574253,0.105358276,15.03235025,102.6121022,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
11,122,-12.39638037,0,8889922.0,0,11.51474817,13.71372498,9.026629555,96.76669557,6.33445024,0.058203735,,-2.15986544,11.17879427,-4.2695664110000004,5.244091607,5,8.740316299,2,1,8,172,8891801.0,1,1,1.859026406,0.113335041,,,,5.3574932010000005,3.119714831,77.56970704,0,244.6888966,1659.257319,0,-7.7225667489999985,-40.22473291,-0.158587496,71.55396807,0.485320215,-9.376582453,19.64192174,-28.40877598,-7.254520801,2.9131347589999996,8.124677063,-112.72945929999999,-1.361002536,-2.814180275,50.0,5.326637112,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,13.71372498,0.058203735,8.740316299,96.76669557,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
12,126,-15.50814077,1,8882695.0,0,8.164578662,15.13460282,9.8024503,89.23192467,5.405553343999999,0.063775024,,-2.344668544,-16.69891182,0.803621712,-13.39850832,8,9.200454726,2,1,3,231,8889935.0,1,5,2.1449032580000003,0.664399501,,,,5.808197219,1.303066199,81.55332785,0,51.34326,2852.238819,2,-9.479682204,-56.84067689,1.145540017,73.8369113,0.474380979,12.74747023,27.08799212,-42.63893166,9.172307899,-7.529896381,-1.1316443409999999,-118.41645630000001,0.56625219,-1.363179745,50.0,5.871491661,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,15.13460282,0.063775024,9.200454726,89.23192467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
13,128,2.7789049360000004,1,8892804.0,1,21.54235517,17.9528363,74.71170253,88.8702022,6.534737578,0.610632935,2651.524911,-3.2141338630000003,8.815725245,-4.883663629,11.94464515,1,73.42326906,1,0,2,5,8889946.0,1,4,1.902584695,-0.9210026259999999,,,,5.308321493999999,2.8341655510000003,87.59501340000001,0,216.3526102,1530.6662900000001,2,-6.031736932,-23.62455831,-1.560802854,80.25797419,0.42924830399999997,-10.18032774,25.81933153,-20.66345913,-6.211472306,7.023124331,10.61681303,-127.1564019,-4.141467925,-2.4993114690000002,50.0,5.189595463,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,17.9528363,0.610632935,73.42326906,88.8702022,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0
14,132,-29.20633229,1,8889918.0,1,18.98593374,13.65243359,4.182815368,92.60499535,5.145189832,0.03164978,,-1.799538405,12.78232802,-4.1638831739999995,8.141046026,6,3.9954729860000002,1,1,4,232,8886421.0,1,3,2.2451675669999998,-0.4449702270000001,,,,6.112181339,2.416538745,80.47489021,0,237.37432599999997,1874.0454350000002,1,-7.5677740999999985,-36.17435428,-0.903105589,73.93754373,0.47912502700000004,-10.83918047,21.4129984,-25.92501644,-7.835150927000001,4.517141298,8.073957725,-116.7256551,-3.0444249180000003,-2.036463962,50.0,6.000171776,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,13.65243359,0.03164978,3.9954729860000002,92.60499535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
15,138,-12.04714498,2,8889922.0,0,9.474101412000001,12.72785004,14.02726102,95.10251109,5.687925524,0.09164733900000001,,1.282745517,7.34216568,-0.09949076800000001,16.02293332,2,9.605542377999999,0,2,2,64,999767.0,1,4,2.7540804569999997,0.4143464120000001,,,,6.305566551,-0.10478465199999999,81.1547523,0,204.5641353,1650.989536,1,-6.436203868,-26.84462079,-1.4101935280000002,73.86408965,0.471233189,-5.5525135820000004,24.12079378,-19.55431421,-3.9687954430000003,9.020265045,-0.018800485,-118.0114838,-3.723124697,0.108597217,50.0,6.170529714,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,12.72785004,0.09164733900000001,9.605542377999999,95.10251109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
16,167,-1.749875152,0,8888946.0,1,20.06502032,18.891462399999998,22.44865546,87.94474719,5.481050945,0.16889587399999995,,-0.014332878,-18.21166798,3.4338301189999996,11.47516736,6,18.01517332,0,1,1,180,8880265.0,0,3,1.140527574,-0.711139955,,,,5.3617960689999995,-2.409755729,86.45301318,0,122.2974467,1787.038641,2,-7.2358318729999995,-27.48930066,-2.05896837,77.06377962,0.4492684220000001,16.955999300000002,31.96675005,-21.54737087,10.99213531,6.888999986,-6.913696312000001,-125.2138479,-5.414706456,2.120623675,50.0,5.163034027,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,18.891462399999998,0.16889587399999995,18.01517332,87.94474719,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
17,180,2.736149563,0,8892785.0,1,23.09730815,20.14667342,85.24421838,97.1201987,5.619742251,0.648550415,2730.2355390000002,-0.19051625,14.91291627,-3.0228702569999997,8.357612537,2,83.26642697,1,0,6,49,8889942.0,1,2,2.412418858,-0.540390556,,,,6.02588246,1.040112798,87.50559213,0,240.6287265,2224.5563230000002,1,-6.807774557,-29.43749495,-1.2416126859999999,77.94903446,0.442475584,-14.43916979,33.02848466,-24.34257353,-9.126131062999999,4.949804495,6.213900335,-126.868959,-3.712493607,-0.791752404,50.0,5.901639252000001,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,20.14667342,0.648550415,83.26642697,97.1201987,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0
18,181,-7.348920685,0,8892789.0,1,11.53218943,14.65283716,21.34548395,47.06807839,5.407517133,0.270858765,,1.529574372,15.04926727,-1.313326803,9.225634063,2,19.33715697,2,1,8,52,8889942.0,1,2,2.623512796,1.091537797,,,,6.120652861,1.067971527,87.90067308,0,238.392982,2242.865295,1,-6.531553825,-28.295336,-1.215548616,78.70043698,0.44086797,-13.64418256,32.25651508,-23.57849741,-8.487213351,5.346767836000001,2.412398445,-127.57726100000001,-3.67116025,-0.961422227,50.0,5.993465708,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,14.65283716,0.270858765,19.33715697,47.06807839,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
19,184,-8.794392245,1,8889937.0,0,16.00642169,18.29951349,18.80446241,99.29713827,5.524988538,0.126609497,,0.704033056,15.18872484,-2.1487777219999997,8.512270167999999,4,17.41170268,0,1,1,102,8892813.0,1,2,3.1995861469999998,0.41701072,,,,5.68975785,1.160794069,90.9544817,0,240.6394431,2199.3071649999997,0,-5.207762389,-25.91129884,-0.35374187100000004,82.4060795,0.422278982,-15.34675556,30.66529288,-24.02857853,-8.761237268,4.650129162,4.426561456,-132.15442109999998,-1.7240407930000001,-0.9841387620000001,50.0,5.6420230479999995,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,18.29951349,0.126609497,17.41170268,99.29713827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
20,189,3.806322836,2,8889937.0,0,23.36878889,21.55882571,88.26930503,97.25167557,5.9064338339999995,0.665741577,1287.817043,-1.036230092,10.02224577,-2.92519437,14.78334259,8,86.76126745,1,1,2,218,8892856.0,1,3,2.558982381,-0.508743388,,,,5.762517537999999,1.3732793330000002,86.98717571,0,214.07249130000002,2082.760045,0,-5.628854962,-22.19972863,-1.4562171169999998,79.21726941,0.437696431,-10.09282754,26.88533873,-18.62867873,-6.267605059,8.41161985,6.143345397,-126.40074879999999,-3.916450624,-1.144324154,50.0,5.632971294,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,21.55882571,0.665741577,86.76126745,97.25167557,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0
21,192,-13.25044767,1,8889918.0,1,11.71967889,14.48586857,10.22448623,34.82706425,5.7382372770000005,0.195580444,,1.896400756,-9.036240829,3.60931979,19.071115399999996,2,1.264642177,1,2,4,60,8884130.0,0,3,3.0160966869999997,0.314308429,,,,6.349656975,-2.297498778,87.67850725,0,154.6883369,2011.3230859999999,1,-5.400292062,-18.29520522,-1.93837816,78.27328885,0.43995847299999996,9.793259939,31.90746772,-14.67095552,6.137348695,10.96903237,-7.7256303410000005,-127.0768777,-4.896730753,2.00261873,50.0,6.177267699,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,14.48586857,0.195580444,1.264642177,34.82706425,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
22,217,-3.882356375,0,666179.0,0,20.97519061,22.10055663,26.11579936,101.6162343,5.44907823,0.17485412600000005,,-0.191135613,7.492699885,-1.601397842,7.068550595,3,24.44229313,2,1,5,88,8889942.0,1,1,2.649488526,0.101776412,,,,5.883220789,0.9768021990000001,88.7477483,0,226.53006230000003,2001.4203690000002,0,-6.346345616,-29.39960242,-0.836903396,80.05598399,0.43463871,-7.4725747060000005,30.83799046,-25.48716588,-4.514800416,4.04009888,3.345767146,-128.8961171,-2.8950660569999997,-0.84065231,50.0,5.789705571,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,22.10055663,0.17485412600000005,24.44229313,101.6162343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
23,223,-8.079216661,0,8884520.0,0,10.72761598,17.96506595,10.64469231,79.09160037,5.321775289,0.083040161,,1.123505136,16.18248675,-1.89158552,3.1658492519999997,6,8.932604561,1,1,4,184,8889942.0,1,3,1.448024916,0.9121410879999999,,,,5.773291827,1.339112617,81.34586058,0,258.7929103,2048.557594000001,2,-8.434818065,-39.85621811,-1.06922757,74.82635693,0.47208169,-12.84952086,22.63189283,-29.38384318,-9.081180897000001,1.971930316,3.3771606189999996,-118.2346365,-3.5075922760000005,-1.179637982,50.0,5.648279822,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,17.96506595,0.083040161,8.932604561,79.09160037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
24,228,-11.66000344,3,8889923.0,0,12.89801456,20.62724589,8.315111822,93.49126952,6.099185329,0.046205444000000005,,2.662254414,4.647352846,1.786240585,1.3926046069999998,8,7.964546205,2,1,7,280,8884546.0,0,7,1.18681716,0.356520335,,,,5.924172901,-1.6830803019999998,83.08460652,0,252.8949117,,2,-8.846529554,-38.55490964,-1.647280846,76.81065828,0.454900484,-3.019580778,23.19749885,-30.38498638,-2.036422555,1.206553769,-3.9063131380000002,-120.9066706,-4.6048172869999995,1.5434122469999998,50.0,5.777167722000001,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,20.62724589,0.046205444000000005,7.964546205,93.49126952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
25,233,1.6362551330000001,1,8889921.0,1,18.49141132,16.67248473,39.00070925,57.95675132,5.620426683,0.43206726100000004,,-5.546385959,-14.26777841,-2.834466395,-7.706485475,1,37.40958515,1,1,2,19,8890885.0,1,4,1.6725176019999999,-1.064357869,,,,5.591099309,2.771577099,75.71259333,0,61.77418347,2580.042621,2,-10.01950361,-58.64187038,1.03629614,67.6617677,0.513666585,7.6991680439999985,26.52479975,-37.52234618,6.575066992999999,-4.5674305330000005,5.8308589479999995,-109.7180354,0.348848716,-2.52122707,50.0,5.6432246720000006,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,16.67248473,0.43206726100000004,37.40958515,57.95675132,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
26,241,-9.451620078,0,8884529.0,0,10.00862297,13.22150764,10.35093584,89.96091947,6.015976215,0.069707642,,-0.126044969,14.1551024,-2.799352433,9.490493514,4,7.440604627000001,0,1,1,138,8889936.0,1,2,1.5762559219999999,0.263571954,,,,5.261165042,1.67874882,84.89974553,0,236.05827940000003,2037.9140920000002,1,-6.830816447999999,-29.12721224,-1.3560067969999998,77.56612262,0.447264834,-13.03736403,25.44434586,-23.66409803,-8.485654783,5.538888247999999,5.607845638,-123.41541770000002,-3.8030686869999997,-1.467273269,50.0,5.13903346,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,13.22150764,0.069707642,7.440604627000001,89.96091947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
27,251,0.216195442,1,8889922.0,0,11.94073143,12.06965564,42.30211132,80.39498640000002,6.573127349,0.358283081,,2.9310250989999997,9.617278072000001,1.096635317,-5.4818938710000005,9,39.20448887,0,2,2,351,8884546.0,0,3,2.380429407,0.39538168799999995,,,,5.82543851,-1.411198586,77.58983264,0,299.4920898000001,2688.945852,1,-8.745377941000001,-50.63323997,0.8448085359999999,71.41132225,0.48362291399999996,-6.442183977999999,21.46655508,-36.39694756,-5.002992918,-3.2794986710000003,-2.400750073,-113.02203329999999,0.417791842,1.33194479,50.0,5.86171449,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,12.06965564,0.358283081,39.20448887,80.39498640000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
28,259,-14.354119099999998,1,8893300.0,0,11.31362012,15.10756858,7.5545029439999976,94.01671565,7.132993655,0.047868042,,-0.15380259300000002,10.61338276,-2.207336279,9.008354566,4,6.199636142999999,0,1,1,109,8889953.0,1,6,1.69320527,0.168549268,,,,5.411618744,1.286448345,88.55380126,0,229.5756539,2212.5129079999997,2,-6.629081917000001,-25.15516291,-1.787193952,80.48650275,0.420680913,-11.13715727,29.62382631,-22.76525907,-6.689689402999999,5.6515211039999995,4.71011267,-128.9484617,-4.643033712,-1.1600988159999999,50.0,5.298495485,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,15.10756858,0.047868042,6.199636142999999,94.01671565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
29,262,-17.96118106,1,8889917.0,1,16.96899352,13.12506252,9.503723211,102.08933499999999,6.520314845,0.062033081,,1.2095473829999999,-9.727038262999999,3.0658353939999996,6.653083672,5,9.256495106000001,0,1,3,152,8893311.0,0,3,2.9724527910000003,-0.816550533,,,,6.093290474,-2.8211796469999997,85.48045099,1,124.51245549999999,1966.738729,1,-6.464151205,-30.82560276,-0.600872772,77.82789666,0.440619485,9.783249711,26.75411424,-26.18163699,6.299403242,3.8584946689999997,-6.39292899,-124.3318209,-2.1496987830000003,2.6123357119999997,50.0,6.038049816,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,13.12506252,0.062033081,9.256495106000001,102.08933499999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
30,268,3.439690563,1,8883991.0,0,18.29183986,17.35591044,64.33456775,73.1413852,6.735978726,0.626953735,681.5696271,-1.4952243840000001,6.465209198999999,-2.732617107,10.56290208,9,61.29923576,1,1,2,252,8891138.0,1,4,1.915247567,0.013920168,,,,5.371999829,1.9736030180000002,88.67910105,0,211.39136609999997,1826.964765,2,-6.158161036,-23.89781741,-1.6015746709999998,80.89734387,0.422506786,-7.384966406,28.25853446,-21.52104797,-4.404369463,6.353414207,5.983666264,-129.04263590000002,-4.260695162,-1.796554171,50.0,5.257244567,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,17.35591044,0.626953735,61.29923576,73.1413852,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
31,274,-26.17662897,0,8882950.0,1,24.4846158,22.38942964,7.419837423,68.7623313,7.214952234,0.05687439,,-2.061308156,5.493925268,-3.1232368360000002,20.32134872,3,6.678542429,1,1,3,91,8889953.0,1,2,2.474925086,-1.1338856959999999,,,,5.798633349,1.23841277,88.02609872,0,195.1054,2268.6440620000008,1,-5.093572092,-14.15576436,-2.363604677,79.90760809999998,0.422607271,-6.694905524,28.73597591,-12.02228858,-4.068731704,12.24693977,6.856963312,-128.0687756,-5.631803737,-1.060903955,50.0,5.658567746,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,22.38942964,0.05687439,6.678542429,68.7623313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
32,285,-5.369475787000001,0,8889917.0,1,15.18062864,14.882891800000001,29.05310266,97.49093956,5.8077514589999994,0.20237976100000002,,-0.9709748029999999,2.045439515,-1.3554385619999998,15.020192999999999,8,27.45642323,2,1,3,291,8882958.0,1,3,3.3271132389999996,-0.334345351,,,,5.572394272,0.755742315,89.83025264,0,187.7382372,2337.470715,2,-4.33363234,-19.58803059,-0.65899911,82.02291166,0.42341006,-2.5591084459999998,27.78950484,-17.89057305,-1.480541885,8.263535604,3.0248242810000003,-130.7119053,-2.154967326,-0.6459605629999999,50.0,5.506782481,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,14.882891800000001,0.20237976100000002,27.45642323,97.49093956,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0
33,288,-6.055500322,1,8888946.0,0,18.37020551,20.95177318,19.1712855,92.97906044,6.940981712999999,0.135779419,,-0.47767088700000004,7.643445801,-1.9527716880000001,8.137715815,1,17.83903528,1,0,9,51,8882075.0,1,2,2.449501595,0.32073340300000003,,,,5.93593778,1.46155943,89.80791226,0,223.09560299999998,2288.9195210000007,0,-6.379838827,-25.37025344,-1.506683455,81.44332583,0.416625236,-8.394044747999999,30.93890331,-23.54603952,-4.912726593,5.04965731,4.259171643,-130.75711909999998,-4.101972218999999,-1.342952027,50.0,5.83334219,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,20.95177318,0.135779419,17.83903528,92.97906044,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0
