,Angle,PositionAt110Y,HangTime,HitSpinRate,PositionAt110X,LastTrackedDistance,ExitSpeed,PlayResult,cluster #
1812,0.18325160180823902,0.13039022531869934,0.25943637160860233,0.18625364019397428,0.9941829398514969,0.5027927005959403,0.5305333610313911,1.0,4
1813,0.36041336252818146,0.32553499485268916,0.7249611674786564,0.37027303839633513,0.941643304725342,0.4703796452290538,0.8724403366234517,1.0,3
1814,0.30474751945446216,0.26234388951944426,0.5275769585273676,0.2622111642984429,0.9707511215136838,0.8611197700834078,0.8189994214772491,1.0,0
1815,0.25528137022469644,0.16995608759648356,0.34005193853164306,0.1795842158829043,0.9768279409134751,0.5848943343619187,0.5106485238561185,1.0,4
1816,0.028765138112224656,0.027614328127828283,0.08313653759906743,0.01907055263789746,0.973050074680896,0.3570949892498861,0.8666077511145573,1.0,4
1817,0.5091139329955707,0.40131032184515225,0.5732828710899828,0.6668595106130928,0.9994580265422816,0.6207907270736581,0.5123366514915433,0.0,1
1818,0.08153916748158796,0.007003581226451512,0.04598311334516307,0.2955091452840515,0.8262710489201689,0.222978489188827,0.5128014160460219,1.0,0
1819,0.2852003743791281,0.24158588725445998,0.5266493948747141,0.48827316156650374,0.9898233416818031,0.8156389234659372,0.7240047317057787,0.0,3
1820,0.32952427952963154,0.2786210729065426,0.5561141618878421,0.6086353301864248,0.9959884916102805,0.793374679881012,0.6896523294023751,0.0,2
1821,0.1503681069883997,0.10752605866248485,0.20078340472784623,0.17992110357946595,0.8396460464122929,0.48901962337840416,0.6993388857887939,1.0,4
1822,0.17412381843731198,0.1311409454017264,0.23623849851588963,0.14494112828571593,0.8254225280099267,0.5950972979224021,0.8917110106520538,0.0,4
1823,0.6626463299278245,0.6639200318220593,0.7595565945231418,0.673578089389926,0.9444836699763942,0.20412816562546832,0.6849461254012883,0.0,1
1824,0.21306068778625908,0.19368863639325418,0.4700506294644983,0.39514619977245996,0.9781394687992641,0.805913045995702,0.7666975546618795,0.0,3
1825,0.31314976991049004,0.22007401614205738,0.39722665168805643,0.19367293569989064,0.8541015327567621,0.5974166190304357,0.5419257797360095,0.0,0
1826,0.4940695063331681,0.41524751734691007,0.6031021510598495,0.706716801121464,0.9676153316079609,0.6307051071886844,0.47572941322728934,1.0,1
1827,0.11394396206457566,0.10246566521027162,0.23985867639925934,0.28858482895618676,0.9704593490914225,0.6025073880595119,0.8302154886635129,1.0,0
1828,0.10720585426687831,0.08780138166829078,0.19470616985589223,0.11133789813380711,0.9835502527652839,0.5278296620446042,0.815710752273388,1.0,4
1829,0.40611237800851463,0.2775498616691881,0.4697943409293586,0.243535021295462,0.9443525066207775,0.5999437574348937,0.4257973538696671,1.0,0
1830,0.1959378970100799,0.1499995608846751,0.3095698027185396,0.17502561338508837,0.9772769194860175,0.6442058719176903,0.7198138130159877,1.0,4
1831,0.23997596900717844,0.1301433739628856,0.26047211781115015,0.5810787614180215,0.7678709903202648,0.43310342815159014,0.4219324505323312,1.0,2
1832,0.6499943657341574,0.596195883123733,0.7081337538492294,0.6109930155051363,0.9828176383895199,0.31261438455843565,0.5769621158381968,0.0,2
