,Unnamed: 0,PitchNo,PAofInning,PitchofPA,PitcherId,PitcherThrows,BatterId,BatterSide,Inning,Outs,Balls,Strikes,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayResult
RelSide,-0.1617502703860753,0.10394137650912268,0.016491785623800145,-0.014317118572418156,-0.06585403252300255,0.9155091986829169,-0.058512923323797913,-0.1207124074486649,0.10493936141774972,-0.0021663026412601515,-0.018304844620560864,-0.026680610194631676,-0.007111578871739729,0.012037975856632225,0.1459880496663835,0.05607950444521571,-0.9446717641553131,0.13945955179007097,0.3239101113826909,-0.1418655030697325,1.0,0.14612791516157372,0.003087747603622218,-0.10985463483386124,0.6265324354162488,-0.011108644687721226,0.2139953785402849,0.15166505094164112,0.05638927327276927,-0.7078873669734852,-0.15600595444706894,-0.026561971882566586,-0.007683424485736621,0.01642377518654596,-0.012236794060656139,-0.0231925604564174,-0.0055416933954574275,0.0008326171986997101,-0.03679944501626872,-0.04441184434396242,-0.011303397965136373,-0.019290141431711403,-0.6808379015836897,-0.10085195624216803,-0.999113874252553,,-0.1404272902246932,0.9448427903606567,-0.14777792459675804,0.047892380703823886,-0.6993098719272633,0.11699965018623189,-0.05934748504839037,
Extension,-0.18584921605012858,0.06940839108526456,0.06007263089580662,-0.012584992388125616,0.008426538454310234,0.15908666952781153,-0.029199878172731477,-0.053352156891183514,0.036284051153372146,0.05170476858579683,0.03512699174222331,-0.07070188935197062,-0.0227786309626966,0.019640907532788448,0.2692656493835861,-0.17932965683576432,-0.17490101132030944,-0.12197787480269497,0.15092850449567874,-0.11273952767207644,0.14612791516157372,1.0,0.3033806139586373,0.16124374762506347,0.16896650516395073,0.042007805302062155,0.01097827950533398,0.28305068717333814,0.29008416527370484,-0.061536387203579734,-0.41520461894786304,0.01985070294232665,-0.017581058276604694,0.05702077486357299,-0.006094584248560814,0.0038541392646139526,-0.0028831373000596404,0.047251631904324555,0.010023595840702443,-0.0065943189331225515,0.04113556240526127,-0.012137665128448383,-0.17503055305710202,0.19217611796439588,-0.14557748108977925,,-0.13502277648203795,0.17631380220633325,-0.2840044739906856,-0.12731604737178104,-0.17334884269163908,0.20689417071353394,0.20623482137973567,
VertBreak,-0.017975530438420106,-0.06345052462060989,-0.07299700693537423,-0.01475263779900091,-0.04074987344621623,0.02546323794393102,0.030119691697259653,-0.059486151147161034,-0.05319043517604324,-0.026639359877822507,0.11425202486024257,-0.16359550945684684,0.014088698818565042,-0.04737680172628985,0.8432845800727131,-0.8303281097670664,-0.0821975555107373,0.03754633988866242,0.282524570806035,0.2821173182083949,0.003087747603622218,0.3033806139586373,1.0,0.9145680314924748,0.23176570343510508,0.21711954448036103,0.047001952884336125,0.8154164059164736,0.8304049421815238,0.16954429361776105,-0.8444346094491404,0.04129681027407153,0.052291629982266816,0.04354238436127331,0.02965989918177223,-0.0007121871098559159,0.07579035966680155,0.03433368911405158,0.02566851990077439,-0.041827000526324536,0.030349815679133356,0.06008276434372992,-0.21923424209367798,0.9261622605616947,0.004312061014712181,,0.15206629999980892,0.08462693383227025,-0.842476960873613,-0.785134740991319,-0.2144455335727963,0.7187738467793807,0.948811724900729,
InducedVertBreak,0.04846308646420098,-0.07683154024554234,-0.061421986523551526,-0.006814680566605302,0.015120129352263537,-0.10402244669914115,0.0358346817516922,-0.0425520734151388,-0.07132170887111998,-0.03662955495707025,0.11191391740641957,-0.14309204500012176,0.03170620886332582,-0.05003334554645649,0.5731703183582764,-0.7861161183633762,0.039433173103553695,-0.08955758954729248,0.21413666120683192,0.3397298820754441,-0.10985463483386124,0.16124374762506347,0.9145680314924748,1.0,0.12039830929330349,0.2212514967871461,0.020567043710319498,0.5298526858427268,0.7363743222117811,0.22098790480028052,-0.5568509096133749,0.01375347856395676,0.10655320445328156,0.029825447967690377,0.03662677147510778,-0.007639710561170969,0.11708607703263706,0.024623595356721956,0.03173769813203262,-0.054232105709468716,0.02226479396457279,0.10259506657562735,-0.1043784301981213,0.9977499055004502,0.11523490925485515,,0.2215246719019212,-0.03565860325993527,-0.5694958996981828,-0.7428687665269592,-0.10013097759422784,0.5395984207910597,0.9806918323472432,
HorzBreak,-0.1397292651547386,0.07892039961329905,0.0031821989354476085,-0.06944154565840453,-0.11258333742445903,0.664364976692532,-0.041079226386784816,-0.18689561377587505,0.08812922413063969,0.008613509788981934,-0.019572481606509866,-0.11809121880301726,-0.020194145955952644,0.006338172174063979,0.32871941375801417,-0.1601333822829856,-0.7849759446090312,-0.022035484649104504,0.8281117079532192,-0.031134371873822494,0.6265324354162488,0.16896650516395073,0.23176570343510508,0.12039830929330349,1.0,0.025794090055716975,0.3145282355285662,0.32787223691151307,0.22116536112826077,0.03550865246946249,-0.3256056137158695,0.014390211242673782,-0.028490951861110215,0.02193659315402728,-0.02555744615846867,0.004510384551126119,-0.019241946666161743,-0.008334409510731654,-0.02336480289415861,-0.011779836738998418,-0.02737557590125613,-0.029011908074896103,-0.996824836280548,0.12999201732440535,-0.604063367344875,,-0.061756551256261706,0.7689601431003499,-0.3294392235444665,-0.15879614132467715,-0.9875139655969134,0.2625508304961828,0.16653016477337973,
PlateLocHeight,0.0057633998662866455,0.007814867818320383,-0.006194595197489078,-0.02413189193139658,0.00031267138821226094,0.024881549496609433,0.01699130105610812,-0.00537843222610617,0.006302338521181686,-0.006807049380737187,-0.016535526084371824,-0.04025239478185335,0.08570824794854551,-0.05633320468324116,0.15805073546091283,0.16726218155833214,0.002926151164368884,0.06103211343911207,0.03124858778867311,0.21961342630636754,-0.011108644687721226,0.042007805302062155,0.21711954448036103,0.2212514967871461,0.025794090055716975,1.0,0.020894672059747182,0.13634179742266267,0.5321507404521714,0.03853435771767844,-0.1548971414122171,-0.043137121236450665,0.16040273316737477,-0.021855430620088857,0.08023106513280846,-0.01594970573734401,0.17630644732665549,-0.023071567717722986,0.042959575727091505,-0.06574474673533284,-0.021436651635644108,0.16053116655596308,-0.02371228187746531,0.1909311544022791,0.011442348296622981,,0.28324250164165643,-0.0020621850259738097,-0.1618564380689016,0.21670643704719533,-0.025642622606880817,0.16088035835861814,0.19618106922525683,
PlateLocSide,-0.06566043723683458,0.04380089570551923,-0.0010106032431701972,-0.021268836310829854,-0.01963957744114678,0.19889197779328355,0.019911118381834462,-0.26918277688163667,0.04348555159416687,-0.016656379744210983,-0.005237622136478006,-0.05214121047574328,-0.008432521916003535,0.005423944039997341,0.07765485973880071,-0.02398608852738517,-0.05589145997278058,-0.0174045824290585,0.2507378735652759,-0.008764724286746264,0.2139953785402849,0.01097827950533398,0.047001952884336125,0.020567043710319498,0.3145282355285662,0.020894672059747182,1.0,0.0724402184341935,0.05303329529980059,0.32091138099281813,-0.07151543009784087,-0.04883361685807163,0.012925250086903123,-0.2705926859727302,-0.03517647021517425,-0.047278272531856645,0.001481664225678891,-0.29137045610195667,-0.054877701498584154,-0.040120439152267866,-0.30021598722016474,-0.015301431981307274,-0.2917901061030822,0.021377113165332376,-0.23368507917933912,,-0.014620714605253233,0.039313360488862206,-0.07830787707119616,-0.0247059400663478,-0.28776557733811264,0.07997391337573823,0.030421397442585943,
ZoneSpeed,-0.07571231103721192,-0.04105662476181613,-0.07855509308697453,-0.020988543135382877,-0.1201958166434297,0.19381921119721163,0.018995870791449505,-0.061784873914961305,-0.02044075164661311,-0.0009410020049272689,0.0807633331821222,-0.13868292152118009,-0.013174884942619076,-0.03328082060944747,0.9876875910551322,-0.6633274132719337,-0.22428711931631867,0.24063569722265557,0.30416669841751887,0.16056887174313383,0.15166505094164112,0.28305068717333814,0.8154164059164736,0.5298526858427268,0.32787223691151307,0.13634179742266267,0.0724402184341935,1.0,0.6927180489131602,0.06488020311375062,-0.9811913500228012,0.06419969200180768,-0.041738536329910564,0.04895206687061702,0.012150838181747118,0.005411652659097103,-0.009505700055493766,0.03763327321760491,0.00413782129311263,-0.012238452247714351,0.03243918547486663,-0.021034325720730485,-0.3221804015426843,0.5540345906053094,-0.14280848575164765,,0.05088480338710428,0.22641745056682724,-0.9897028802715331,-0.645125952999651,-0.32291592043168754,0.7300435674091853,0.6379008252296606,
VertApprAngle,-0.0775408070007879,-0.024196987916513722,-0.04551925798819956,-0.005860038531178477,-0.07924163709335957,0.05365655380232299,0.027488093963749433,-0.06791090410360429,-0.021247599966624075,-0.021453846973999813,0.10558218789232725,-0.14462137060168453,0.04315766542294004,-0.0544604868339227,0.7290766193825151,-0.3801683676993093,-0.11670027826161648,0.06737705941385072,0.28007801299399776,-0.10627030577181718,0.05638927327276927,0.29008416527370484,0.8304049421815238,0.7363743222117811,0.22116536112826077,0.5321507404521714,0.05303329529980059,0.6927180489131602,1.0,0.10040000032447079,-0.7327054949202466,0.019030783438414443,0.09387078973358914,0.03056023133300562,0.057267442436136656,-0.0004158386614914572,0.12399502226603955,0.018532688899635615,0.042799709983010956,-0.059834641211982544,0.013041182633710588,0.106670559051466,-0.2137212103632796,0.7216355233582122,-0.05031317889334719,,-0.1848541582240626,0.11507248162412012,-0.7284084129878104,-0.3136601798690805,-0.20575390590559714,0.6269087477958623,0.745890186475059,
HorzApprAngle,0.07673823316524525,-0.0553524899043138,-0.01812142785205403,-0.037106013020264214,-0.0042516294295058,-0.5846888779886065,0.050307073949419294,-0.07898096445790254,-0.05039225089788661,0.0021166784125718793,0.007307569166815283,-0.06644189496137351,-0.00867238604723291,-0.008304504078198457,0.07444892633639773,-0.18429155139063255,0.5911563696977041,-0.1895324415138971,0.2610154632558104,0.14716953997942228,-0.7078873669734852,-0.061536387203579734,0.16954429361776105,0.22098790480028052,0.03550865246946249,0.03853435771767844,0.32091138099281813,0.06488020311375062,0.10040000032447079,1.0,-0.05741462788840952,0.02404207795988939,-0.005498039059481108,-0.1043218453893652,-0.015652842692341202,0.013938087220818704,-0.006048030467430341,-0.11359461117306877,0.008169894194971229,0.03101549841555243,-0.11505766819789986,-0.002326406453610221,0.040785327223098036,0.21685503766515563,0.7149885549062924,,0.12262958035213899,-0.6085195076887867,-0.07295736394089168,-0.17395912126106497,0.07105980251863571,0.0663062498957553,0.19476974755508936,
ZoneTime,0.10132431790522173,0.027606696999079524,0.06886020155207574,0.020770123727973145,0.10694564075086133,-0.19531739559029246,-0.014083601483944838,0.06711101330275508,0.013383105200018165,0.0028691789170305878,-0.08699018564208315,0.14629520089681758,0.013268960861141904,0.03159570764251532,-0.9807509792437711,0.6649519823135207,0.22720624746400472,-0.19929833958165324,-0.3055435157850349,-0.1293927465610751,-0.15600595444706894,-0.41520461894786304,-0.8444346094491404,-0.5568509096133749,-0.3256056137158695,-0.1548971414122171,-0.07151543009784087,-0.9811913500228012,-0.7327054949202466,-0.05741462788840952,1.0,-0.06556965031014445,0.033671740482708455,-0.051630965433729574,-0.012527499087038716,-0.007711188493199281,-0.00023168122325192036,-0.039353552486848,-0.009840345933227568,0.014714331655816426,-0.03401680181636912,0.012979491176203665,0.32097621263186854,-0.5836249502366088,0.14773548359748773,,-0.019167500381896203,-0.2278756557866027,0.9839596298640468,0.6321674193053209,0.31806618756929433,-0.7685331034553121,-0.6568080911021832,
ExitSpeed,0.014614097058440138,-0.023774320635423427,0.007969929889687742,-0.030937959368463885,0.0025612027648122897,-0.024338795182250354,-0.027113468377593385,-0.02164118591437258,-0.026580891246698594,-0.00031117779757044116,0.023691833056011743,-0.0734895614804648,-0.17956119406438856,0.11969352275363442,0.0618631480296051,-0.04898814958740413,0.0034838507942415086,-0.021655502418928024,0.0207184379856003,-0.007502544642122888,-0.026561971882566586,0.01985070294232665,0.04129681027407153,0.01375347856395676,0.014390211242673782,-0.043137121236450665,-0.04883361685807163,0.06419969200180768,0.019030783438414443,0.02404207795988939,-0.06556965031014445,1.0,-0.4246591608140049,-0.0444186914288113,-0.34461123993754533,0.1435765283925408,-0.22383606278081578,-0.055331438704316775,0.35220141226614576,0.3492964032149065,-0.055293825243750636,-0.16489541300435984,-0.01213533002415622,0.017190316350611343,0.029337818975274755,,-0.017158275064896568,-0.0028941861828917694,-0.06152385336395374,-0.051238050854642905,-0.0084856521497292,0.03424744011404114,0.019941122359950148,
Angle,0.061289146149452876,-0.004000586936346966,-0.013341372841533144,0.03294733387912515,0.029300694461252476,-0.01856583879762174,0.008705808205116154,0.024951807761003805,-0.008333561230876904,-0.018318454378420588,0.05005526179001223,-0.00613145066511992,0.4866023124975637,-0.16332469474172956,-0.027274836248097966,0.005244129568467012,0.019053114448442224,0.016000272479036824,-0.01956384942661766,0.05201278523853927,-0.007683424485736621,-0.017581058276604694,0.052291629982266816,0.10655320445328156,-0.028490951861110215,0.16040273316737477,0.012925250086903123,-0.041738536329910564,0.09387078973358914,-0.005498039059481108,0.033671740482708455,-0.4246591608140049,1.0,0.03881302997516973,0.68459983592763,-0.09212849298009379,0.9461917840798181,0.05032482743292072,0.19764604023072713,-0.408338386216937,0.052127625234958584,0.8833923207342672,0.02760629706653438,0.0983794575892143,0.005870756864389539,,0.059033170177962384,-0.018045735898144517,0.0282322227380486,0.015497198350943797,0.026883656854335296,0.016801289523646862,0.0899336098751925,
Direction,0.02447607674606477,0.03468742896430858,0.01758807010846537,0.002130584067582118,0.0032750332464522532,0.02236798826287098,0.025268187611751765,-0.0642411100042648,0.03027657708363136,0.009414401058816437,-0.008336665695839589,0.02011457564200482,0.04346447198950425,0.006195637370650909,0.04731199576622523,-0.04112598882578468,-0.08208778834978421,0.02433771650509111,0.03963189191704391,-0.008851435807435165,0.01642377518654596,0.05702077486357299,0.04354238436127331,0.029825447967690377,0.02193659315402728,-0.021855430620088857,-0.2705926859727302,0.04895206687061702,0.03056023133300562,-0.1043218453893652,-0.051630965433729574,-0.0444186914288113,0.03881302997516973,1.0,0.11041562374962606,0.01204007216486283,0.0318233693528656,0.9889542547174155,-0.015015661207858215,-0.012030247314461501,0.9698071934611021,0.020176565201894422,-0.029911158222547717,0.03352561647263379,-0.008135165788946463,,-0.01590287592247954,0.08529931202640896,-0.04735196098157025,-0.040889696219159236,-0.023454765483744047,0.03348522812151559,0.038662470187027786,
HitSpinRate,0.18027353382564412,0.0036438588250462534,-0.012629053272949897,0.036630318997584344,0.02638705957154054,-0.030682155305124192,0.04049145834854998,0.04728545314213159,0.0033316663543408913,0.00791949121119729,0.025338031643195123,0.02332967156156371,0.3468123273061587,-0.11512315829790092,0.016718518207920967,0.0065639446741193735,0.010473169305892828,0.06065265041664369,0.008391650959467796,0.010653671156785402,-0.012236794060656139,-0.006094584248560814,0.02965989918177223,0.03662677147510778,-0.02555744615846867,0.08023106513280846,-0.03517647021517425,0.012150838181747118,0.057267442436136656,-0.015652842692341202,-0.012527499087038716,-0.34461123993754533,0.68459983592763,0.11041562374962606,1.0,-0.24047505440581296,0.6664636945757771,0.12169870021652661,0.11683572185779852,-0.3645085622125215,0.12489552163527352,0.6199332014673979,0.024363415035695148,0.03313765268924271,0.012142636987757945,,0.013485617248691873,-0.009366483185850243,-0.015378021613746636,0.01098875993654961,0.024098527994237673,0.019855132890176347,0.033611607397269996,
PositionAt110X,-0.026235843971998435,1.9282009886893459e-07,0.012687123989894687,-0.038030286762013504,-0.009362141247217575,-0.015565735848493224,-0.014801825346124108,0.005081892297814191,-0.004722641094571774,0.016400226038436095,-0.02260669353493516,-0.04025211890003658,0.10412481700282236,-0.033909397091531554,0.005112443382945132,0.0009442335945293272,0.005168205959272823,-0.02419394574417037,0.003405307166288531,-0.0165738975402001,-0.0231925604564174,0.0038541392646139526,-0.0007121871098559159,-0.007639710561170969,0.004510384551126119,-0.01594970573734401,-0.047278272531856645,0.005411652659097103,-0.0004158386614914572,0.013938087220818704,-0.007711188493199281,0.1435765283925408,-0.09212849298009379,0.01204007216486283,-0.24047505440581296,1.0,-0.021080652429093513,0.014301852045193377,0.2920749272783998,0.3860016412912703,0.02288800161242939,0.10005369180661726,-0.002724995731050926,-0.006824644664694847,0.02564480588805067,,-0.01807620469888452,-0.006023550319083945,-0.005188566414734433,0.002431909583152361,-0.0028661233800317074,0.0014427404003358286,-0.01105649385978155,
PositionAt110Y,0.05429195495436082,-0.010769677170325762,-0.010134579089853272,0.023462598919307114,0.022890593339117415,-0.016251367089516904,0.004046721566900922,0.03253946399017026,-0.015446327787808542,-0.013202407781970908,0.0571848131019762,-0.02731678614282824,0.48264972451888766,-0.15004183716293293,0.004301334676414828,-0.003710028970323315,0.01119595010036981,0.028567900563749717,-0.009258484288493084,0.04532033629380594,-0.0055416933954574275,-0.0028831373000596404,0.07579035966680155,0.11708607703263706,-0.019241946666161743,0.17630644732665549,0.001481664225678891,-0.009505700055493766,0.12399502226603955,-0.006048030467430341,-0.00023168122325192036,-0.22383606278081578,0.9461917840798181,0.0318233693528656,0.6664636945757771,-0.021080652429093513,1.0,0.04322863280254539,0.31961452677685054,-0.3598989305120787,0.046487598838527266,0.9194899442434922,0.018458908704802147,0.10927207217923068,0.0044198044641561044,,0.050294945232772316,-0.009830274484186266,-0.0035585644486414796,0.008439485232874386,0.01795363667058314,0.03702913165027392,0.10348856628842434,
PositionAt110Z,0.03216852656041874,0.03289702063111034,0.01866289052741245,0.004830742479534089,0.009440609068228627,0.005266347858285786,0.013286100748223555,0.033624138678092476,0.028013820129502785,0.011727032312541049,-0.008869021634004519,0.024239533108716457,0.045792441993781643,0.0025217636758630485,0.03552555709637218,-0.03814510007536035,-0.063386354254467,0.02520983132705409,0.01109324185544889,-0.0003389556447158087,0.0008326171986997101,0.047251631904324555,0.03433368911405158,0.024623595356721956,-0.008334409510731654,-0.023071567717722986,-0.29137045610195667,0.03763327321760491,0.018532688899635615,-0.11359461117306877,-0.039353552486848,-0.055331438704316775,0.05032482743292072,0.9889542547174155,0.12169870021652661,0.014301852045193377,0.04322863280254539,1.0,-0.016780828177134294,-0.017529014119424733,0.9912541492763371,0.02991212859048409,-0.0003359131343027205,0.02815118832131276,0.0070464791862829435,,-0.00609958844679366,0.06739473035391982,-0.03547579890246517,-0.03881173637593998,0.004811375146228377,0.02257282734548899,0.03256075225156024,
Distance,0.020971630927394357,-0.045382485982460426,0.010456503394854369,-0.01385801538543937,0.01875015064367321,-0.03981667133492039,-0.019062064424082578,0.025231676557959905,-0.04434890555796459,0.008499878461660745,0.024235770553984768,-0.05225889254759075,0.24453676188228887,0.023145488191177725,0.007392393499020454,-0.000649081817784719,0.02395708375572452,-0.006174844783853934,0.003593087450717935,-0.0037905057083039,-0.03679944501626872,0.010023595840702443,0.02566851990077439,0.03173769813203262,-0.02336480289415861,0.042959575727091505,-0.054877701498584154,0.00413782129311263,0.042799709983010956,0.008169894194971229,-0.009840345933227568,0.35220141226614576,0.19764604023072713,-0.015015661207858215,0.11683572185779852,0.2920749272783998,0.31961452677685054,-0.016780828177134294,1.0,0.607832858351495,-0.00616728224410592,0.6039485243887357,0.02393404931246545,0.030679946764329336,0.03776933600159628,,-0.0030256656721039115,-0.02034837475039192,-0.007763970997558462,0.00439055843076651,0.02279988114039529,0.012133510433583026,0.027500958812623863,
LastTrackedDistance,-0.017126070512511728,-0.015271227050005647,0.019236682668803698,-0.033200374880839364,0.004713478858334164,-0.04264930866929009,-0.00749198348484506,0.005173179250508234,-0.011747868629107303,0.02178679157916099,-0.02071512358733029,-0.02279560431951491,-0.1009462902129899,0.1064725339461696,-0.01713709278822872,0.00996734241341723,0.029168025149923775,-0.03825260439589321,0.005932832598769425,-0.012629775063014338,-0.04441184434396242,-0.0065943189331225515,-0.041827000526324536,-0.054232105709468716,-0.011779836738998418,-0.06574474673533284,-0.040120439152267866,-0.012238452247714351,-0.059834641211982544,0.03101549841555243,0.014714331655816426,0.3492964032149065,-0.408338386216937,-0.012030247314461501,-0.3645085622125215,0.3860016412912703,-0.3598989305120787,-0.017529014119424733,0.607832858351495,1.0,-0.00805638888817839,-0.07356931379086906,0.01430042632745291,-0.05075343925799644,0.0460220559603438,,-0.012087933552484359,-0.027909021032794724,0.016783494138730908,0.006406656374249492,0.014870693795254384,-0.026663446128270953,-0.05196483138534738,
Bearing,0.03737910759639101,0.030650963907529347,0.01597355710975972,0.003498390831768965,0.012656821663241948,-0.007468487230235238,0.0036095871993716212,0.10620320524673203,0.026349659698488407,0.009826391191126943,-0.010380432293348741,0.02384969623496501,0.04929941898480682,-0.0021975220203867617,0.03070034915965961,-0.037143482000670996,-0.048953025508260216,0.023240130606589048,-0.005681988753738182,0.006120344805988937,-0.011303397965136373,0.04113556240526127,0.030349815679133356,0.02226479396457279,-0.02737557590125613,-0.021436651635644108,-0.30021598722016474,0.03243918547486663,0.013041182633710588,-0.11505766819789986,-0.03401680181636912,-0.055293825243750636,0.052127625234958584,0.9698071934611021,0.12489552163527352,0.02288800161242939,0.046487598838527266,0.9912541492763371,-0.00616728224410592,-0.00805638888817839,1.0,0.03765083530225883,0.01859346813987733,0.025763388602621732,0.01885155001767727,,0.0011279729194232687,0.05332845471105132,-0.0305009372324404,-0.0382346531900227,0.02321263503661675,0.01986486172822835,0.02997935109104188,
HangTime,0.06047186031957204,-0.02509217625042237,-0.005646216927781136,0.01964882631078605,0.030504693520121924,-0.0303617553024055,-0.0024024793364933244,0.03700633635398934,-0.026629247837607336,-0.007325407757908204,0.0511408687997913,-0.029606346655630084,0.5231048324838838,-0.1319153957733019,-0.009143533594431976,0.0045977666215477105,0.02154656558643934,0.012656187048882857,-0.009545070894040235,0.03903115683447078,-0.019290141431711403,-0.012137665128448383,0.06008276434372992,0.10259506657562735,-0.029011908074896103,0.16053116655596308,-0.015301431981307274,-0.021034325720730485,0.106670559051466,-0.002326406453610221,0.012979491176203665,-0.16489541300435984,0.8833923207342672,0.020176565201894422,0.6199332014673979,0.10005369180661726,0.9194899442434922,0.02991212859048409,0.6039485243887357,-0.07356931379086906,0.03765083530225883,1.0,0.028516108783139375,0.0951107603970346,0.018398006557677128,,0.04512598457251594,-0.01910518145191564,0.009688242753886188,0.015763003725132084,0.02727156785170094,0.020447003064185874,0.08735306222864977,
pfxx,0.14548334464307264,-0.08312152553520723,-0.004311826899992653,0.0658475498619498,0.11267454369259633,-0.7094201001172469,0.04509370342777462,0.18121947658441717,-0.09239772597575512,-0.00829765206972473,0.01941376337428587,0.11226603257494566,0.019225827243817457,-0.006528822287189387,-0.322772927067181,0.1464837593142944,0.8298794283216798,0.007304217002025177,-0.8069202810785634,0.04138278345524648,-0.6808379015836897,-0.17503055305710202,-0.21923424209367798,-0.1043784301981213,-0.996824836280548,-0.02371228187746531,-0.2917901061030822,-0.3221804015426843,-0.2137212103632796,0.040785327223098036,0.32097621263186854,-0.01213533002415622,0.02760629706653438,-0.029911158222547717,0.024363415035695148,-0.002724995731050926,0.018458908704802147,-0.0003359131343027205,0.02393404931246545,0.01430042632745291,0.01859346813987733,0.028516108783139375,1.0,-0.11435368424584612,0.6591913292655593,,0.07006690119777591,-0.815531967143631,0.32363610126374104,0.14566473115973086,0.9933333521197936,-0.2594680856913382,-0.15221928765354284,
pfxz,0.04349747209288471,-0.07629566722388205,-0.06257123127155831,-0.00702854971896412,0.014678669076769287,-0.09121676910091198,0.03354108322086086,-0.0434070353296722,-0.07102580563316303,-0.03522671158449345,0.11262248380346206,-0.14387062648814666,0.027505454068743846,-0.048228067527193184,0.5958174843402815,-0.8191867763287282,0.02913523973528485,-0.08261835465242032,0.21761536188247405,0.36198804268438395,-0.10085195624216803,0.19217611796439588,0.9261622605616947,0.9977499055004502,0.12999201732440535,0.1909311544022791,0.021377113165332376,0.5540345906053094,0.7216355233582122,0.21685503766515563,-0.5836249502366088,0.017190316350611343,0.0983794575892143,0.03352561647263379,0.03313765268924271,-0.006824644664694847,0.10927207217923068,0.02815118832131276,0.030679946764329336,-0.05075343925799644,0.025763388602621732,0.0951107603970346,-0.11435368424584612,1.0,0.10638405501286696,,0.240434025851284,-0.02510342894930959,-0.5926462422060564,-0.7775950217940453,-0.11020240962275281,0.558988313582379,0.9862638223016451,
x0,0.16051817828901413,-0.1029259966442495,-0.016504881554372373,0.01224201759576732,0.06262799864684568,-0.9103141882510852,0.05743065398169071,0.12310762675045897,-0.10369219499330698,0.0028428481425293232,0.01788770961355177,0.023677718583667674,0.006138771113108076,-0.012003895340142325,-0.13699709674594143,-0.06235205223348194,0.931047964123649,-0.1423170144952169,-0.3016341440448505,0.14299930892203114,-0.999113874252553,-0.14557748108977925,0.004312061014712181,0.11523490925485515,-0.604063367344875,0.011442348296622981,-0.23368507917933912,-0.14280848575164765,-0.05031317889334719,0.7149885549062924,0.14773548359748773,0.029337818975274755,0.005870756864389539,-0.008135165788946463,0.012142636987757945,0.02564480588805067,0.0044198044641561044,0.0070464791862829435,0.03776933600159628,0.0460220559603438,0.01885155001767727,0.018398006557677128,0.6591913292655593,0.10638405501286696,1.0,,0.14046041120251132,-0.9317999457542477,0.13888278303958268,-0.05425651683027306,0.6785712084443534,-0.1100702306398723,0.06561746488013513,
y0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z0,0.16032989778369475,-0.058910289110869485,-0.040436768382387626,-0.03764965842648539,0.10055711794787867,-0.055993217485988296,0.013474853338727593,0.0428930249063783,-0.04664898898646651,-0.01065303404681449,-0.050283715385800204,-0.008406374907608195,0.023876470285904616,-0.025230129494394203,0.038277209536835305,-0.44400271339020686,0.12623224925302545,0.001433784141066403,-0.09594275453411853,0.9865192166465369,-0.1404272902246932,-0.13502277648203795,0.15206629999980892,0.2215246719019212,-0.061756551256261706,0.28324250164165643,-0.014620714605253233,0.05088480338710428,-0.1848541582240626,0.12262958035213899,-0.019167500381896203,-0.017158275064896568,0.059033170177962384,-0.01590287592247954,0.013485617248691873,-0.01807620469888452,0.050294945232772316,-0.00609958844679366,-0.0030256656721039115,-0.012087933552484359,0.0011279729194232687,0.04512598457251594,0.07006690119777591,0.240434025851284,0.14046041120251132,,1.0,-0.11704056342052493,-0.0417315473641038,-0.46272406700740976,0.058472806630179334,0.02849867350297229,0.2332704928002612,
vx0,-0.16094601402149994,0.09376231101732116,0.010976767816944745,-0.03212922633433734,-0.09311567776462636,0.8971945111647472,-0.06767259114515721,-0.09584188643803121,0.09914670945696943,0.006456074169291205,-0.020616266863907336,-0.051246484072421196,-0.009426583966425484,0.009870033511040745,0.2206849206639128,-0.020853369340441262,-0.9978839878727452,0.10724999450597159,0.4895217544215466,-0.10730993633032299,0.9448427903606567,0.17631380220633325,0.08462693383227025,-0.03565860325993527,0.7689601431003499,-0.0020621850259738097,0.039313360488862206,0.22641745056682724,0.11507248162412012,-0.6085195076887867,-0.2278756557866027,-0.0028941861828917694,-0.018045735898144517,0.08529931202640896,-0.009366483185850243,-0.006023550319083945,-0.009830274484186266,0.06739473035391982,-0.02034837475039192,-0.027909021032794724,0.05332845471105132,-0.01910518145191564,-0.815531967143631,-0.02510342894930959,-0.9317999457542477,,-0.11704056342052493,1.0,-0.22229856310830018,-0.025872882416430674,-0.8323565480430932,0.17196064695742153,0.01762703774638596,
