,Angle,Balls,BatterId,BatterSide,Bearing,Direction,Distance,ExitSpeed,Extension,HangTime,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,cluster #
638,-12.00558867,0,8889937.0,0,20.16349728,21.94681693,8.733617197000001,89.1657449,5.700516352,0.057200317,,-1.3745480959999998,11.92151667,-3.613658478,-6.997672821,2,7.065708714,0,1,1,35,8893968.0,1,2,1.626067564,-0.345223632,,,,5.625239789,2.032581677,78.82854336,0,300.2588183000001,2047.527457,1,-9.390345402000001,-52.50886973,0.403367808,72.23880709,0.485546298,-9.843299596,22.41200111,-37.27913879,-7.470424182999999,-3.874431454,6.875851574,-114.4466378,-0.742675993,-1.7368956000000002,50.0,5.626727527999999,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
640,-12.41991299,3,8889924.0,0,8.290695658999999,12.81621051,10.0754373,95.60851294,5.559598412000001,0.06593078599999999,,-0.217545251,16.30007271,-3.275872923,8.627251303,3,8.961016004,1,1,2,73,8893968.0,1,7,2.08605412,0.524719313,,,,5.591171873,2.229859484,88.64887305,0,242.015347,2130.360904,2,-6.446162458,-27.58909983,-1.288720921,80.53265901,0.433135584,-16.1201476,28.64248188,-23.86432928,-9.689762198,4.994942092,6.811698869,-128.6782918,-3.836319041,-1.957728986,50.0,5.461972587000001,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
649,-20.28758304,1,8893965.0,1,12.21836063,15.75047755,7.436960707000001,84.23282717,5.230948684,0.048529663,,0.283276965,11.1137926,-1.789146021,12.02414382,8,6.78021543,0,1,1,192,8889942.0,1,4,2.043574314,-0.056443666,,,,6.6001264000000015,0.699538335,87.92945272,0,222.663997,2275.61259,2,-7.270000238,-25.15124317,-2.614913382,80.18866725,0.438832989,-10.48011809,27.57991541,-20.50735143,-6.387461656,7.11066229,3.591578584,-127.6328105,-6.726363595,-0.543107672,50.0,6.341044338,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
650,-11.76645523,1,8893960.0,1,11.23341935,11.37669591,12.4544066,96.97136011,6.333202569,0.079298706,,-0.353774188,12.88298881,-2.796495769,7.093196365,8,11.35230575,2,1,5,206,8889953.0,1,2,2.29657961,-0.276882352,,,,5.910412132,1.226156368,85.83772426,0,241.044224,1843.697598,0,-6.879530043,-30.09729539,-1.199429354,78.73128462,0.438922131,-12.37821192,25.24105988,-25.50851526,-7.8417909,4.22271962,5.729398412999999,-124.8786932,-3.4833490460000003,-1.028837506,50.0,5.808702596,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
652,-21.55185488,1,8889937.0,0,6.541905409,18.77744398,6.724588154,84.01491681,6.5899351410000016,0.046060181,,-0.067117232,6.528141936,-1.310778564,-0.596090398,8,6.1179408770000006,0,1,3,219,8893963.0,1,3,2.058378646,0.920907455,,,,5.648944491,1.57799115,84.83551436,0,274.909721,2056.473433,1,-7.672725687000001,-38.15678798,-0.44830223,78.16553969,0.441101305,-6.150747683,24.42240401,-32.49350918,-3.971020364,-0.206248848,2.652308835,-123.6192024,-1.997810223,-1.49132824,50.0,5.602112534,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
662,2.35054953,0,8889922.0,0,22.17672952,20.9591087,68.88285157,98.91744005,6.720493539,0.497183228,2392.580627,1.771085965,-13.35671819,4.337841222,8.823316789,2,65.25617239,0,0,2,51,8880549.0,0,1,2.838092348,-0.446820332,,,,5.131099686000001,-3.3056345360000003,81.82512426,0,123.5634709,2095.721361,0,-5.759879712,-32.2266169,0.428295531,73.65888242,0.461134641,12.47996244,26.51462369,-25.45729839,8.885938511,4.782436587,-8.681551912,-118.8229124,0.090445462,3.024285068,50.0,5.146745223,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
668,-0.554016142,0,8892092.0,0,9.558734204,11.27452523,38.02437839,85.57092945,6.024920219,0.303301392,,0.961884551,11.14738567,-1.159790171,8.834432175,8,35.62230816,2,1,4,258,8889953.0,1,3,2.89606092,1.192614703,,,,5.974144981,1.337805822,79.87128882,0,231.4722464,1459.615467,2,-6.8249827939999985,-35.21714457,-0.154739344,72.12414602,0.4776967070000001,-8.654646161,25.3350035,-25.65318788,-6.449338347,4.859267041,2.039108413,-116.1483173,-1.300391878,-1.25322149,50.0,5.943136612000001,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
674,-15.02818195,3,8892077.0,0,15.80832705,19.93411256,9.973119035,100.4683235,5.656312063,0.059210815,,0.6816534000000001,16.13518285,-2.346127807,9.342759369,1,6.855727683,1,1,2,10,8889927.0,1,7,2.299532969,0.14125095599999998,,,,5.747025187,0.985539547,91.1859266,0,239.8431456,2271.5280390000007,2,-6.090212952000001,-24.56650519,-1.5001118,83.22516764,0.419112587,-16.50362869,29.14582616,-22.54547237,-9.30960583,5.4314266710000005,4.872240517,-132.5206646,-4.321714097,-0.797278578,50.0,5.604664734,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
688,-32.01388311,2,9999249.0,1,17.55252998,15.71738317,5.744452637,82.29765602,6.961719355,0.046144409,,-0.491696916,14.31716307,-3.250960204,3.4885170960000003,8,5.722767311,1,1,2,225,8889973.0,1,4,3.004208428,-0.449380468,,,,5.396873948,1.318012645,90.5082955,0,256.1891882,2313.873528,1,-5.5983364920000005,-29.46132854,0.068535217,82.06357253,0.413140918,-15.73306067,30.86203363,-28.80464346,-9.057288064,1.939716192,7.106718094,-131.7055334,-0.612380684,-1.122111168,50.0,5.390802057999999,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
691,-12.13837713,2,9999255.0,0,9.87665318,18.65406022,8.886771496,73.06716464,6.444233134,0.072543335,,0.816209058,16.41426302,-2.336640115,3.520608737,9,7.640402374,1,1,2,247,8889973.0,1,3,1.7345250369999998,0.89052651,,,,5.310704905,1.670545891,87.73342316,0,257.7811574,2097.872963,0,-7.158596882,-32.56799634,-0.937609006,78.98745233,0.432371009,-15.91897681,31.49590357,-28.51943734,-9.874711977,2.266994515,4.741452136,-127.554211,-3.008627835,-1.512434773,50.0,5.2297376280000005,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
725,-8.032738503,0,8889922.0,0,14.8132509,17.77560727,17.22843133,89.92292419,6.373143845,0.122648315,,-0.237678899,6.768831015,-1.531684751,-1.33955484,7,14.87278393,0,1,3,245,8883652.0,1,3,2.503366093,0.4577545670000001,,,,5.496537964,1.30308845,81.25123447,0,280.8731359,1356.286671,2,-7.558806491,-43.21736651,0.660942031,73.74387344,0.465761416,-5.88362257,25.55184162,-33.49808161,-4.217094062,-0.949002397,2.980588538,-118.2296624,0.210090639,-1.19591283,50.0,5.524084731,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
736,-2.49912293,0,8888760.0,1,22.01583106,20.48322347,27.60963222,94.27988414,6.528435192000001,0.201591187,,-0.454122492,-14.30757238,2.301630035,10.74394746,3,25.04635495,0,0,1,84,676409.0,0,1,2.2985726840000003,-0.6924913220000001,,,,5.266561967,-1.612467251,85.54764364,0,126.9950475,1929.108039,0,-5.980338789,-27.16489911,-0.7671283059999999,76.6674194,0.443140868,13.37006532,30.52605202,-22.64636551,8.74350048,6.230732559,-4.6133348530000005,-124.3868193,-2.399913502,1.4590244369999998,50.0,5.20170231,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
739,3.094739424,3,8888763.0,1,17.97317027,15.23280958,74.59631588,89.60530707,5.643001354,0.600460815,2432.081941,-1.359185192,15.73185149,-4.344751427,11.02135883,5,71.30295996,2,0,4,181,8883661.0,1,5,2.403229893,-0.14916006199999998,,,,5.624060191,2.599941323,87.93748692,0,234.8997137,2256.54353,1,-6.104531939,-26.51123681,-1.081317942,78.0609137,0.440936264,-16.03133931,33.50446626,-22.0920019,-10.07291209,6.334815057999999,9.160663685,-127.3098662,-3.272386484,-2.240727108,50.0,5.515775911,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
747,1.773550409,1,8888416.0,0,13.01329333,13.95423094,55.17883968,75.03037911,6.15399288,0.502316284,683.8323904,1.17309541,16.94767517,-2.052532673,6.767653712,8,50.65514383,0,1,1,285,8889936.0,1,3,1.959312711,0.963336765,,,,5.583113869,1.447912127,84.38269074,0,248.1245833,1943.457128,1,-7.129763617,-32.39623349,-0.999629175,76.53203963,0.450416627,-14.90218298,27.32435737,-26.13718526,-9.908452494,4.013906774,3.906303875,-122.6992676,-3.081041921,-1.300858997,50.0,5.490698191,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
758,3.096426652,1,8889922.0,0,16.14708909,15.09155565,57.74176235,80.82828431,5.25527469,0.504181519,1334.617934,-2.103627712,0.539927371,-2.204172511,5.207029921,1,54.5546119,2,1,5,28,8900989.0,1,4,2.4637885980000003,-0.5150216639999999,,,,6.339354636,1.5117308669999998,90.57717802,0,185.8831169,2069.800364,2,-6.991681342000001,-29.72018263,-1.487599396,82.75276777,0.4253569,-1.61184291,28.95565176,-26.62495069,-0.923466466,3.179221603,5.043666098,-131.5543857,-4.505390772,-1.310302716,50.0,6.181523324,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
760,-12.47457814,0,8883670.0,0,7.62345724,11.30156408,13.02754262,85.94055493,5.92456599,0.093532104,,0.28532266,12.7456147,-2.134972737,4.734136508,2,11.30388322,2,1,4,40,8889927.0,1,2,2.525669461,0.489190965,,,,5.522051847,1.408748506,90.49034813,0,249.4954085,2320.244717,1,-6.184349417999999,-29.74464752,-0.557555397,81.57315899,0.422617512,-13.10017397,32.36466141,-27.44119058,-7.6125769660000016,2.7502875710000003,4.490283075,-131.4997299,-2.2419950180000003,-1.245356502,50.0,5.460855773,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
761,-9.763240459,1,8888946.0,0,22.96456872,18.49533625,9.258431612999999,103.1339635,5.224977424,0.060460815,,-1.698876524,8.549165777999999,-3.28916253,13.46456932,2,6.680194962000001,0,1,1,44,8900989.0,1,4,1.718117971,-0.7418511740000001,,,,6.445412286,1.640883787,91.12361615,0,212.3503103,2107.429481,2,-7.064597402,-21.22865477,-3.138784611,83.0699737,0.423929705,-9.605293165,29.17889591,-18.08445751,-5.460374139,8.00958776,7.274682897000001,-132.0675393,-8.036868131,-1.3440620840000002,50.0,6.140172344,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
778,4.307591479,3,8888946.0,0,26.80704576,22.15459155,117.7973545,101.1234991,5.894596373,0.919299927,3133.247214,-0.826260497,10.662961,-2.8449003960000003,15.69551582,1,114.1326402,2,0,6,42,10000733.0,1,5,1.876176657,-0.543791702,98.44213432,0.922113162,49.08305354,5.9860831260000005,1.210716883,90.61820504,1,214.1359162,2233.2603440000007,1,-6.269807695,-18.72797691,-2.740668302,81.85019046,0.422278514,-11.52832861,31.43558953,-15.99749002,-6.675419957999999,9.366953821000001,6.186959582999999,-131.494931,-6.912813887,-0.987973735,50.0,5.754763819,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
779,-22.62371301,0,8889930.0,1,22.46413659,12.8899651,7.205467708,70.78458962,5.759708711,0.062289429,,-2.067187306,7.345161475,-3.452423719,13.59188113,1,6.407833986,2,1,7,45,10000733.0,1,3,2.575341721,-1.4089462659999998,,,,5.976695376,1.195858098,91.20732918,0,208.3306409,2197.582064,2,-5.677473223,-20.55386213,-1.810456974,82.35057935,0.420571465,-8.83619453,31.74530071,-18.36174999,-5.050476975,7.894653702999999,7.736509506,-132.3292622,-4.881034487,-0.914350917,50.0,5.814309767,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
819,-3.325136273,1,8889930.0,1,17.28860851,16.24918865,24.94801682,100.8110485,5.073636906,0.17022522,,-1.226390261,15.79535325,-4.166029344,11.99983665,5,19.54667228,0,0,1,181,8893496.0,1,3,1.880566297,-0.53497708,,,,5.914448202999999,2.082689395,85.56360049,0,232.6897619,2138.732316,1,-6.975863719,-27.84068217,-1.812728426,77.41224279,0.454290872,-14.74843207,27.35558186,-21.61526757,-9.59451934,6.868962604,8.469471871,-123.9070415,-4.911585996,-1.699631549,50.0,5.720947783,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
820,-4.948357173,0,8889453.0,0,11.41263399,11.91906491,33.66650652,85.38614316,5.227614231,0.26492370600000004,,0.066108257,11.5471171,-2.087566435,13.91916207,6,30.66992157,1,1,3,204,8889942.0,1,2,3.578452561,0.105715162,,,,6.687158813,1.106509949,88.16951931,1,219.6083769,2265.706245,1,-5.546403477999999,-23.04057347,-1.263567708,80.12157043,0.43755832,-11.07133313,27.96574971,-19.43994248,-6.709277663,7.716925543999999,4.25568507,-128.0519734,-3.648287607,-0.922809339,50.0,6.553971534,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
843,-5.377647142000001,1,8900165.0,0,14.80193151,17.32583294,22.34908526,92.41784906,5.941621852999999,0.155704956,,-0.016006701,12.74931512,-2.416451282,5.299244984,1,20.37946509,1,1,2,4,8889936.0,1,2,2.242325276,0.356261414,,,,5.340081952,1.536352594,85.83121476,0,247.2940586,1952.203258,0,-6.506430362000001,-32.41786541,-0.426865524,78.69395172,0.442018783,-11.93496587,25.1028722,-27.46641088,-7.559391504,2.981732557,4.873483821000001,-124.8574478,-1.936721349,-1.351229412,50.0,5.287812734,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
854,-14.12446955,0,8889937.0,0,14.85966531,18.63227874,8.754854297,100.7723771,7.409414696,0.055067749000000006,,-1.104493589,0.341399203,-1.170586562,13.23149948,6,7.268852653,1,2,15,260,8883200.0,1,6,2.070035541,0.270116036,,,,6.01668453,1.297517902,87.61764469,0,181.474435,2054.028459,2,-6.471985697999999,-20.9811114,-2.435456833,80.38380527,0.420983067,-0.866610896,26.69908721,-18.59513726,-0.525500722,8.234061812,2.601986956,-127.71880159999998,-5.909392352999999,-1.234483835,50.0,5.879513155,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
856,-17.12289236,1,8899327.0,0,14.48107631,18.12743328,10.13432976,94.6342942,7.185276677999999,0.067105103,,-0.8930169309999999,6.706207056,-2.185668912,6.591341334,7,8.957577494,2,1,5,294,8883200.0,1,4,2.734195959,0.210898742,,,,5.936336924,1.63272602,82.22180316,0,225.33524280000003,1433.005184,2,-6.791282979,-32.59517941,-0.536016281,75.45259397,0.45054676,-6.40616216,23.58243146,-26.54144863,-4.413014219,3.880130249,4.422282111,-119.8487326,-1.859980581,-1.508354934,50.0,5.8951409460000015,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
857,0.458067082,1,8889937.0,0,19.20528399,20.51763047,43.6271389,88.65545854,7.418716301,0.341832886,,-0.223374871,2.729537834,-0.752275638,17.64744244,8,42.24858675,1,0,4,338,8883200.0,1,3,2.173012767,0.977579116,,,,6.070797677000001,1.428481593,87.06202182,1,188.77633380000003,2017.622213,1,-6.026135002,-17.02516001,-2.746939728,79.71965507,0.423803695,-2.881645488,26.56436114,-14.5236388,-1.771829651,10.85266022,1.60479577,-126.8900567,-6.471215881,-1.3887806740000002,50.0,5.918370109,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
861,3.588390132,0,8888760.0,1,15.8222271,12.87369866,104.6140638,95.77816971,5.519735627,0.826400757,2355.341929,-1.5317164680000002,7.263764742,-2.891968108,14.56980229,2,101.1849369,2,0,3,65,8898678.0,1,1,2.2321310530000003,-0.406507568,,,,6.40994497,1.694006888,91.82709011,0,206.4487175,2452.857498,0,-6.332299927,-19.21994737,-2.750088015,83.51482829999998,0.418373343,-8.444573932,30.24976444,-16.84602057,-4.727175505,8.580454032,6.472891594,-133.22753219999998,-7.088824399,-1.447265873,50.0,6.157795423,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
875,3.779663691,1,8888760.0,1,15.16941952,12.01151475,86.37283629,92.67370035,4.81677009,0.691553345,2360.099556,2.889418725,0.27108634800000003,2.839414941,0.31293456,1,83.25906371,1,1,2,33,2211242.0,0,6,1.2359914090000002,-0.641064318,,,,5.286806616000001,-3.3550965839999995,73.27187968,0,216.6819784,2105.676218,2,-9.406432144,-53.92363271,0.466965235,67.41753799,0.530050948,0.765960973,18.68580734,-32.1408919,0.670748087,0.029035114,-5.282583817,-106.33609140000002,-0.833617603,3.0730513530000003,50.0,5.287929504,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
878,1.499401616,3,8888760.0,1,21.9053076,19.07524727,75.94517053,93.99128271,5.490492214,0.589727173,2604.85176,0.083236185,-17.26210468,3.322821367,8.293277182,3,72.76904466,1,0,2,103,2211242.0,0,5,2.491930101,-1.162046876,,,,5.60256107,-2.835032383,83.46316333,0,115.7651602,2331.13429,1,-6.534168883,-32.76559138,-0.40575083,75.63107509999998,0.461184823,15.03727561,26.01748144,-25.49081105,10.22969276,4.54653277,-6.476069606,-121.1327942,-1.91618304,2.555711748,50.0,5.545280135,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
882,3.907503421,1,8889924.0,0,17.89821199,16.35529549,77.62759238,94.84449037,5.43640199,0.591356812,1701.078702,0.562417724,-20.34528753,4.37494211,13.55430289,4,74.05856154,1,2,3,152,2211242.0,0,4,1.917761618,-0.549457549,,,,5.631896152,-2.958234209,82.76045482,0,123.7490673,2376.303131,2,-6.747340145,-28.46180793,-1.42917344,74.83131474,0.4665298570000001,17.54794788,25.72927992,-21.15097825,12.19591827,7.66109322,-8.518969627,-119.90928390000002,-3.916374392,2.584688386,50.0,5.485974681,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
902,-8.787102538,1,8889924.0,0,15.89383533,22.0278968,15.4216913,85.91497629999998,6.49250896,0.114889526,,1.485823755,13.20293597,-1.049285215,5.981132715,3,13.3269025,0,1,1,81,8894836.0,1,6,2.356443023,1.039714638,,,,6.454380797000001,0.902677482,87.32338654,0,245.5061845,2177.015264,2,-7.482821877,-30.25580702,-1.716906227,78.94956477,0.433258683,-12.28179158,30.52987364,-25.94824593,-7.657816899,3.881848691,1.958429202,-127.0361391,-4.6525075010000005,-0.8350852040000001,50.0,6.3210137610000015,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
914,4.437038118,0,8901359.0,1,19.30847849,13.86422531,130.0065819,92.78002011,5.709089765,1.125050659,3198.485967,-0.666044553,11.44960116,-2.805014308,18.3657387,2,128.5200966,1,0,4,35,8899328.0,1,2,2.240409803,0.06464449900000001,104.3766623,2.360561365,34.71957825,5.977318709,1.725572453,90.59570673,0,211.8955245,2198.008312,1,-5.524362227999999,-15.68776607,-2.603242365,83.28663253,0.420003033,-12.10082766,26.18882234,-13.62979742,-6.851444466,10.49968733,6.057005262000001,-131.6279929,-6.529245488,-1.49800509,50.0,5.749542029,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
916,-12.20838351,2,8882950.0,1,14.22542688,11.35902737,10.75043624,106.03486370000002,5.761499927999999,0.060971069,,-2.055036981,8.765004797000001,-3.69706972,12.842530900000002,3,10.26421074,0,1,1,61,8899328.0,1,4,2.010628004,-0.830026066,,,,5.89911698,1.884911638,91.15136812,0,214.2475145,1998.887904,1,-6.212085455,-20.98276756,-2.293447465,83.35473628,0.418593362,-10.16571828,28.29952466,-18.82270333,-5.737794515,7.535844821,8.250868432999999,-132.2940612,-6.021352384,-1.58410979,50.0,5.69629359,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
922,-0.145097747,1,8888763.0,1,14.88952281,12.76852773,50.20906298,86.33119387,6.227977566,0.403596802,2277.650773,-3.877511967,-11.16385903,-1.783913797,-7.53704217,5,46.6503542,1,1,3,130,8901352.0,1,3,2.800502986,-0.6852519420000001,,,,6.161594424,1.891225878,77.67192659999998,0,56.12474925,,1,-8.680602548,-52.46036984,1.094867767,72.78520718,0.482400198,7.443171488,17.73544951,-37.91118482,5.653416732,-4.357607802,3.825715873,-113.175517,0.750313421,-1.752549314,50.0,6.2166607670000005,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
926,-0.284860018,1,8889922.0,0,23.0020478,22.23942638,35.15414456,94.78483891,6.38049076,0.250206909,,-3.921723253,-10.98554173,-1.835385071,-5.094147113,6,32.11320434,2,1,4,159,8901352.0,1,4,1.598993844,-0.452699428,,,,6.054730527,2.151560018,79.22510037,0,65.29881272,,2,-9.601052004,-48.79294797,-0.423399798,73.05833042,0.475780105,7.365621119,22.5526158,-35.75796227,5.498850415,-2.67559315,3.983559355,-115.3314963,-2.131100284,-2.014468674,50.0,6.001535361,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
931,3.625084905,0,8889937.0,0,22.72808742,21.64320177,79.68969336,95.92276604,6.369133633,0.618012085,2317.664855,-1.88387622,12.01950208,-4.254126114,13.32445741,1,78.27646125,2,1,4,34,8892522.0,1,1,2.6789795990000003,0.8252952579999999,,,,5.739743787,3.683228388,88.82999847,0,226.4102881,2328.887062,0,-5.554220412,-22.22348124,-1.314746332,79.54662667,0.429119973,-13.18146503,31.49468265,-19.39220799,-8.031519036,7.788026264,9.053092258,-128.5677406,-3.589368799,-3.381399276,50.0,5.634473591,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
936,-12.93528519,1,8889924.0,0,13.54648125,14.9222334,11.8438581,76.87131496,6.029939757,0.103572388,,-3.35396997,4.959689008,-4.309082952,15.67836965,3,8.606465047,2,1,4,112,8892522.0,1,3,2.838066575,0.142635696,,,,5.648053867000001,3.705851769,87.40938358,0,199.4071481,2282.199963,1,-5.055812859,-20.75654259,-1.176318501,79.96303146,0.4344405770000001,-6.267965424,25.20406012,-17.81646141,-3.845946208,8.809638236,9.337773754,-126.6880178,-3.220310538,-3.371881438,50.0,5.544808184,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
940,3.557686097,2,8888946.0,1,17.04418606,13.85781126,117.1764837,104.3996814,5.771356151,0.866762085,1987.394376,0.5829539770000001,-9.887723719,2.501093887,15.81142043,5,110.6085033,2,1,8,198,8880672.0,0,4,1.163958878,0.084363787,105.2840662,0.654254972,31.86241466,5.969106626,-1.374169771,88.09345403,0,144.7603779,1941.327153,1,-7.186509123,-20.79658105,-3.308128673,79.86705817,0.435471291,9.904584059,28.41601575,-16.640762699999996,6.067346084,9.515373946,-5.130698433,-127.5395832,-8.020461317,1.173937868,50.0,5.683308485,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
944,-1.300978267,0,8880671.0,1,17.99648858,17.98485453,38.00184953,100.3234244,5.85920566,0.268128052,,0.495641253,13.90443198,-2.230851436,19.14942217,1,36.63898362,0,0,2,6,8889927.0,1,2,2.244539162,0.367299742,,,,5.712936717000001,1.207631574,91.77880563,0,218.7721308,2281.198123,1,-5.189111432,-14.7069029,-2.452367919,82.21095856,0.418785298,-14.46222586,33.35781332,-12.57259426,-8.238748085,11.16643079,4.516276315,-132.8903749,-6.076080085,-1.035167917,50.0,5.505871647,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
948,-7.204915581,2,8880671.0,1,15.36731975,15.12415439,18.0860822,106.0062331,6.051332694,0.117681274,,-0.334508354,13.18527238,-2.911188222,9.870071122,2,16.1377481,2,1,5,56,8889927.0,1,3,2.651296122,-0.11936264,,,,5.4611817710000015,1.4143347119999998,89.96381645,0,238.2968383,2182.9740030000007,0,-5.499101377000001,-24.83353904,-0.78709739,81.25327362,0.423993156,-13.72697507,30.33969825,-22.59922958,-8.056353421,5.619455505,6.0475236,-130.4566756,-2.604125058,-1.195308538,50.0,5.386785747999999,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
957,2.1023361940000003,1,8889924.0,0,13.75234799,14.08664311,43.53575378,74.92169065,6.091668625,0.400940552,,-1.11537266,15.21856634,-4.071401946,8.828823468,7,38.34445745,0,2,2,237,8892525.0,1,4,1.415254547,0.697890357,,,,5.498744416,3.1335110630000003,86.78628436,0,245.0488987,2180.785686,2,-7.188427155,-28.29835658,-1.839298599,79.01221578,0.438548369,-15.05395262,26.73549791,-23.65173743,-9.451356589,5.350581572,8.315161539,-125.7447821,-4.953017163999999,-2.8279977510000003,50.0,5.341936131000001,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
964,-3.364454326,1,8888760.0,1,19.49084277,18.03329432,27.10900316,96.09318123,5.615970196,0.192002563,,-2.140322341,5.641934955,-3.234465874,13.10764824,1,25.52263833,1,1,2,17,8880674.0,1,2,2.543572923,-0.8458686009999999,,,,5.863693091,1.677358392,89.50859308,0,206.5737089,2356.058048,0,-5.783254867,-22.66412508,-1.533817707,80.68577084,0.430468873,-6.770325985,30.31541033,-19.57317297,-4.034353592,7.508706049,7.05805956,-129.56955200000002,-4.231650882,-1.405248006,50.0,5.71850424,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
977,-7.000521684,2,8888605.0,0,20.73550339,22.21207783,24.55644435,87.33570337,6.386318137000001,0.188341675,,0.852812391,11.62522951,-1.443989594,17.2190108,4,21.95224046,0,1,1,95,8889936.0,1,4,3.350456195,0.285266129,,,,5.530818208,0.58665442,84.33743223,0,217.4018534,2047.433098,1,-4.5759141780000006,-21.93678556,-0.402425296,75.67124957,0.450370099,-10.23074638,28.25872339,-17.83721679,-6.868500727000001,9.625156922999999,2.619485337,-122.4020157,-1.41643222,-0.48810473,50.0,5.4918469320000005,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1001,4.161105013,2,8889922.0,0,18.80186034,16.71439172,96.49515655,97.38019567,6.84347282,0.736537476,1799.0598350000002,-1.596501819,10.16253692,-3.588534246,4.317198837,5,92.76738621,2,1,3,200,641978.0,1,5,2.594701718,0.117802241,,,,6.221566439,2.505184076,82.989365,0,255.53588080000003,1794.766792,2,-7.423183067999999,-34.81681212,-0.751558355,76.16934302,0.450244794,-9.803574891,23.42127657,-28.29785795,-6.658726999,2.632763593,7.204560957999999,-120.57434840000002,-2.546119802,-2.279261732,50.0,6.160967966,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1010,-32.90386594,2,1000001146.0,1,20.77135766,19.49980958,3.187782692,76.58846514,6.1046379910000015,0.035444946,,0.226921097,15.32662824,-2.762660722,9.210423213,3,2.03430563,1,1,3,87,8889927.0,1,5,2.3188171840000003,-0.041963276,,,,5.59034906,1.164034258,91.25175664,0,243.6455923,2155.563892,2,-5.932794935,-24.28397653,-1.334692721,82.90201404,0.416540868,-16.12012577,29.89835329,-22.62182076,-9.13711549,5.414337941,5.703726815,-132.4046143,-3.891369221,-0.959985484,50.0,5.475174285,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1032,-9.107830206000001,1,8889924.0,0,11.07616865,19.25759151,11.89107756,63.16331072,5.869573767,0.117440796,,-2.155082155,-8.936604739,-0.417602562,-8.940526598,6,9.93105324,0,1,3,258,8893140.0,1,4,1.898902491,1.153658917,,,,5.510587637,2.32700409,76.86284587,0,38.70550934,2286.280049,2,-9.437610897999999,-56.6140516,1.315047578,70.25330683,0.496947089,5.851454737999999,22.12299048,-38.66345405,4.685782422,-5.196646573,1.155733244,-111.6531051,0.723426585,-2.2878930580000003,50.0,5.583723374,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
