,Angle,Balls,BatterId,BatterSide,Bearing,Direction,Distance,ExitSpeed,Extension,HangTime,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult,3B,5_6_Hole,SS,Up_the_Middle,2B,3_4_Hole,1B,cluster #
31,-4.7619655860000005,2,8886496.0,1,2.589496754,4.368062239,17.30505773,63.18426337,5.483437706,0.176884155,,0.219844898,11.42929431,-1.923141147,9.489572737,3,16.59255867,2,1,3,57,8889942.0,1,4,1.6869233419999998,0.425323294,,,,6.072923089,1.272607285,87.32290698,0,230.1935193,2141.30846,1,-7.393954945,-27.89157261,-2.201585209,79.54724959999999,0.440045739,-10.76880725,27.74408337,-22.93915873,-6.850884398,5.875039002,3.870758945,-126.8144268,-5.823338126,-1.11182891,50.0,5.861389354,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
34,-22.97925358,1,8889924.0,0,-15.45844902,-10.14257143,7.401167627,64.11313447,7.060187654,0.060234985,,0.7148998870000001,13.901694699999998,-1.969984094,7.962750364,3,7.072957631,2,1,3,65,8886499.0,1,2,2.205366316,1.0645997109999998,,,,5.189684488,1.695487027,79.35024298,0,240.0723161,,0,-6.763607605,-34.60059833,-0.111101549,72.28164393,0.4695581820000001,-11.31744545,23.52056152,-26.10929278,-8.642546906,4.631339866999999,3.665078759,-115.61389640000002,-0.999892845,-1.5818303619999998,50.0,5.171513601,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
40,-17.81009322,3,8889949.0,1,2.290037351,1.47206149,7.811279767,99.04140799,6.246178251,0.045490723,,1.248133739,-8.187482587,2.79645475,9.49912718,6,7.811279767,2,0,6,171,999826.0,0,7,2.179206228,-0.446122477,,,,5.748867262,-2.3446663290000003,86.59838302,0,139.3438193,1902.378852,2,-6.5264247110000015,-27.12829996,-1.417477395,79.4718926,0.435586815,8.430565258,25.35646018,-23.2016953,5.291960284,5.632046681,-5.911055864,-125.9677488,-3.922529507,2.141011192,50.0,5.6300227,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
44,-1.074590083,0,999804.0,1,1.913357595,2.491261559,56.44082777,95.78511071,6.616089546,0.41053894,1441.208974,-0.8819340240000001,5.98608225,-2.022607732,12.17747657,1,53.70803442,0,1,2,8,8889935.0,1,2,3.183620499,0.356917128,,,,5.3792741820000005,1.710960455,90.26663778,0,206.1193512,2430.030333,1,-4.481826893,-21.00501549,-0.4859067520000001,82.61963224,0.414596869,-6.784868955,27.76965923,-20.13099776,-3.936892788,6.9879315470000005,4.472686188,-131.4863407,-1.7153713730000002,-1.576352906,50.0,5.33749962,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
46,-1.455820484,0,1110024.0,1,5.033932694,5.215057245,56.35559803,102.1286498,6.053872735,0.38210022,1722.76463,-0.91382021,7.848658682999999,-2.393295424,13.81958816,2,51.43638663,0,1,1,45,8889935.0,1,2,2.916421585,-0.110188986,,,,5.518132576,1.452084264,89.02998531,0,209.5355866,2376.452031,1,-4.874997564,-21.05208189,-0.91468712,81.50101049,0.425018556,-8.358564502,26.72715288,-18.99643444,-4.947975037,7.800682245,5.166230328,-129.53286029999998,-2.734064782,-1.270539733,50.0,5.4357480670000005,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
47,3.240776691,3,8882062.0,0,-0.20747910100000005,-1.058487664,59.04902298,65.77088647,6.7441178210000015,0.643738403,1507.399452,-2.507665446,-0.7975646359999999,-2.355404771,14.27152579,2,53.79847709,2,1,4,60,8889935.0,1,6,2.756409588,-0.547459927,,,,5.38615477,1.67181147,90.59987303,0,176.80824130000005,2303.685224,2,-4.720539907,-18.56486525,-1.1840594009999998,82.90447161,0.412429031,-0.382851551,28.30661049,-17.60483863,-0.220376235,8.386299147999999,5.449064825,-131.9360737,-3.24535295,-1.5170549919999998,50.0,5.30116254,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
49,2.428517873,1,8889937.0,0,-0.6215923879999999,-0.15242743,84.42473247,103.4824025,6.868858875,0.597114868,510.466644,0.4549333920000001,8.866456739,-1.260886296,4.100216689,2,84.42473247,0,0,2,67,999810.0,1,2,2.14802724,0.81033845,,,,5.396253625,1.220690969,87.30221127,0,245.0035258,1935.340578,0,-6.764241974,-31.6527001,-0.669735133,78.71989275,0.430355401,-8.661950786,31.03232097,-28.12141994,-5.512302974,2.57901682,2.5708890980000003,-127.1204197,-2.296913939,-1.144025087,50.0,5.342277323999999,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
50,-9.220963081,1,1110014.0,1,4.2415590289999985,5.052527858,14.96614443,63.15326483,6.2987903560000005,0.139869995,,-3.296235674,-17.66070878,0.070451458,-6.672828349,3,13.03680687,2,1,5,106,8889935.0,1,4,2.326586788,0.024837889,,,,5.6347874760000005,1.43166062,79.33864838,0,69.41915986,2591.251432,2,-8.595353345,-50.64497241,0.990098603,72.41691277,0.477265827,12.95182328,24.09784913,-37.47296521,9.921971245,-4.059327981,0.326257519,-115.4726884,0.652857545,-1.4283414819999998,50.0,5.6830456,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
51,-14.2906421,1,8886500.0,1,-7.862233871,-8.900766894,8.478398461,99.30353405,6.916729267999999,0.052152099999999986,,-0.577573326,11.27884469,-2.740544608,11.48858091,4,8.478398461,0,2,2,127,8889935.0,1,3,1.752552947,-0.118555599,,,,5.426022073,1.438598005,87.62377166,0,224.3904113,2173.93856,1,-6.363416751,-23.45270827,-1.885303359,80.22376445,0.425442606,-11.66462015,26.71980488,-20.71479421,-7.251279666,7.123614571,5.814762123,-127.550192,-4.808037829,-1.271201163,50.0,5.29950966,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
55,-8.780737127,1,999804.0,1,-4.567981704,-5.4404580220000005,17.38414798,102.292876,5.86809138,0.108873901,,-0.185268992,13.50752825,-2.719358619,2.8745185760000003,6,16.42297509,0,1,1,212,8889952.0,1,3,2.389335423,-0.183514311,,,,5.367468613,1.218390445,86.28195694,0,257.8439168,1917.800343,1,-6.553265145,-34.43233367,-0.116983189,79.40122888,0.439608238,-12.80632797,24.36366334,-29.64521557,-8.181621173,1.6156039080000002,5.533049048,-125.5083791,-1.348274072,-1.00631461,50.0,5.337934591000001,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
57,3.63538131,1,8889935.0,1,-4.524569582,-5.122169706,85.78324688,97.46305942,6.207528998,0.643390503,693.1361477,-3.425204508,-10.79422651,-1.383227135,0.13225799300000002,7,83.77555351,0,0,1,265,8886498.0,1,5,2.119038294,-0.792481361,,,,5.568571699,1.383778192,84.00034229,0,90.89662947,,2,-7.538053929,-38.87560189,-0.227383319,77.22676440000002,0.449518511,8.308154068,24.64223412,-31.96713704,5.555927805,0.138368335,3.2644695130000003,-122.3020246,-1.6066501009999998,-1.274715661,50.0,5.531936086,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
58,-6.534485144,0,8889917.0,1,6.086266952000001,4.708891699,17.86823836,99.12140326,7.020701729,0.117614136,,-0.554969012,5.9597837999999985,-1.702571997,16.43978597,9,16.18535261,1,0,3,336,1110017.0,1,2,1.980007555,-0.520860742,,,,5.701504549,0.529978046,89.57555116,1,199.8917067,1965.891271,1,-5.785275778,-16.93922392,-2.539347815,81.70064552,0.4158227470000001,-6.600921235,28.80753196,-15.04957842,-3.916852021,10.16131129,3.724021481,-130.4245394,-6.220905234,-0.428623869,50.0,5.541412518,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
60,3.812163657,0,8882669.0,0,0.37918693,0.63915261,67.59904770000001,77.89631182,5.767232223,0.6272528079999999,577.011977,0.648624071,14.24164448,-2.013074985,7.060956158,1,57.94238475,2,1,5,27,8889952.0,1,2,1.688363694,0.365903969,,,,5.763571282999999,1.053080447,88.1423764,0,243.5195768,1889.319277,1,-7.133987638,-28.66583344,-1.810583439,81.58981587,0.430198126,-13.67516933,24.17523828,-25.05056815,-8.167151667,4.254319892,4.036050895,-128.2423145,-5.005577744,-0.895437492,50.0,5.596457332000001,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
64,4.215421887,1,8882922.0,1,12.99447444,8.925858288999999,133.7480371,99.89307203,5.973427764,1.045397949,1139.208654,-1.69832411,7.897648147999999,-3.190948557,17.29470949,2,133.7480371,0,1,1,40,8889947.0,1,3,2.54071689,-0.025589305,107.5093894,2.7879378260000003,23.27344681,5.810714052000001,2.277096953,87.1281395,0,204.5004579,2043.017261,1,-5.462345335,-19.64404401,-1.7584531680000002,78.99988525,0.437434101,-8.438908778,27.98147215,-16.24979461,-5.25235615,9.911216645,6.809178233,-126.53290420000002,-4.50018672,-2.029169396,50.0,5.660709018,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
69,-12.85140535,0,8882922.0,1,-0.329765109,1.582075025,14.28879025,84.62272242,6.274636656,0.108303833,,-1.182131129,7.914657836,-2.689610892,16.06846257,4,13.00374854,2,1,3,127,8889947.0,1,1,3.062969782,0.445213601,,,,5.981088432000001,2.266402407,88.77953465,0,206.1762161,2083.52457,0,-5.072288365,-19.15175251,-1.432632311,80.26544077,0.427137322,-8.636698656,29.94168537,-16.74568539,-5.185319397,9.262913294,5.826594916,-129.0494946,-3.801524691000001,-2.071806035,50.0,5.8660250660000015,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
72,-5.907213144,2,8889921.0,1,-7.723301985,-7.974367861,23.97312767,87.90514287,5.093084258999999,0.172505493,,-1.854971484,-5.532960595,-0.824577175,-10.31622634,6,21.41196927,1,1,2,204,8882937.0,1,6,2.61976954,0.204254043,,,,5.556944203,1.442376364,76.48552881,0,28.31418491,2006.381351,2,-8.891407264,-59.76738455,2.1673372840000003,69.91385902,0.506127287,3.291846659,21.4015398,-39.69605007,2.6577912340000003,-6.073159461,1.772717701,-111.0499635,2.319026765,-1.360348036,50.0,5.715902345,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
73,-38.46440442,3,8882922.0,1,13.01030778,3.030458142,4.702872284,81.80699735,6.880050719,0.031442261,,-2.0508945130000003,13.48245072,-4.635565434,15.47553788,7,3.943379597,0,1,1,219,8891138.0,1,6,2.320637154,-0.913225606,,,,5.61139014,2.195934758,90.19694001,0,221.0052938,1925.962387,2,-5.396110534,-17.87140553,-1.970004376,81.83843166,0.415622963,-15.41892913,29.73118241,-16.21681549,-8.95047367,9.262951611,10.26021155,-130.9591847,-4.994320933,-1.907448585,50.0,5.479965437000001,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
76,-25.76430291,0,8889937.0,0,9.083994123,6.352297358,6.523406789,84.33645607,6.14713586,0.05335022,,-1.336188219,14.55943267,-4.094348341,12.60000634,8,5.558017763,0,0,1,274,8882942.0,1,2,2.962203079,-0.358001353,,,,5.728133344,2.217894809,87.18535355,0,229.04898030000004,1857.394547,1,-5.3766209960000015,-24.07212382,-0.820366238,79.03114249,0.435852546,-14.7709416,27.90265232,-20.71895477,-9.183255277999999,7.121756577999999,8.623079371000001,-126.5767436,-2.5404560430000003,-1.913884787,50.0,5.653273849,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
77,-15.42368498,1,8882903.0,0,-9.603131382,-2.161727389,7.895949366,65.96829340000001,5.54941124,0.071069946,,0.7984400009999999,16.91779617,-2.367958794,1.736117242,9,6.682892765,0,1,1,288,8889927.0,1,2,1.916775824,1.067064621,,,,5.519179607000001,1.870946972,88.94297243,0,264.0282121,1973.347934,0,-7.150731325,-33.99258971,-0.8230321859999999,81.46651916,0.43020967,-16.36708849,27.38542622,-30.21691351,-9.687550834,1.158412828,4.765139432,-129.2806375,-3.025978124,-1.677352179,50.0,5.425764506,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
82,2.410836998,0,8891689.0,1,-3.284523007,-3.942808501,73.04002893,86.21600285,5.373950235,0.615458374,996.1897527,-1.181903123,-8.783995591,0.454948096,-11.13723042,2,71.49278050000002,1,0,2,51,8889942.0,1,3,3.383257855,0.764040701,,,,5.989960128,1.069569717,76.06410052,0,38.37870067,2040.944183,2,-8.580496663,-60.18809405,2.568082686,70.10706425,0.5040746389999999,5.915987502,19.42955736,-40.35079134,4.773459207,-6.5976049020000005,-0.61178052,-110.5480319,3.135582867,-1.104122488,50.0,6.177745167,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
84,-7.694104682000001,3,8889937.0,0,7.863709012,9.378606684,22.4630586,98.16508058,5.952167133,0.148505249,,1.062625498,-11.60734071,3.260865361,25.14057089,2,20.32471669,0,0,1,60,8891759.0,0,6,2.942263934,0.518539637,,,,6.655286856,-1.54123022,78.58006058,0,155.25451930000003,,2,-6.027879074,-20.51013991,-2.156442839,70.99259642,0.486289946,9.522638936,23.55323742,-13.56695847,7.32664002,14.31614196,-6.172980539,-114.0475157,-4.875330076,1.288634497,50.0,6.472411652999999,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
85,-27.74957234,0,8891690.0,1,0.209171294,-0.109771682,6.152508442999999,59.02275804,5.575176404,0.041216431,,-0.123220232,15.02701024,-2.947156361,5.641285897,5,5.102682178999999,2,1,5,125,8889942.0,1,2,1.4491250569999998,-0.032427815,,,,5.755760809,1.470021688,80.67490725,0,249.28601150000003,1993.145706,1,-8.320780521,-38.11543493,-1.20860841,73.47857517,0.476095309,-12.29353672,24.16852828,-27.51547903,-8.937816397,3.386937383,5.567669487000001,-117.1288245,-3.647423135,-1.226215377,50.0,5.627197914,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
92,-13.65396121,3,8881866.0,1,6.812950547000001,6.08295643,12.94283494,98.43610025,6.422330062,0.078289185,,-1.087388664,13.749437900000002,-3.720054627,9.423320962,1,11.83168624,2,1,3,9,8889936.0,1,6,2.664501491,-0.41466092,,,,5.142347345,1.863421226,86.27737998,0,235.475348,2056.852533,2,-5.503653779,-27.92806277,-0.163411798,77.52606761,0.43987053,-13.78182975,29.81029698,-23.971708300000003,-8.835951535,5.258770592,7.763462465,-125.3069499,-1.137758623,-1.604591682,50.0,5.118063617,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
93,-27.30458812,1,8881863.0,0,-3.907491818,9.415447765,5.659944908,77.89036868,6.025183317000001,0.039290161,,0.405790031,13.8507483,-2.226534188,8.497548433,2,5.229898677,1,1,2,26,8889936.0,1,2,2.031206664,1.03741237,,,,5.283538259,1.946035095,85.30187414,0,238.3616217,2139.735581,0,-6.497432166,-30.09221782,-0.803477801,77.08848333,0.447103009,-12.64965672,28.33482796,-24.69157977,-8.253044921,4.881804495,4.405531282,-123.9844625,-2.641681136,-1.779555768,50.0,5.204552168999999,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
95,-1.880048466,1,8889924.0,0,11.859197300000002,11.22050749,44.41980695,101.0421965,6.266686385,0.299028931,,-0.910492454,2.5381146340000003,-1.395594221,13.969984,3,39.65035028,0,1,1,72,680739.0,1,2,2.7804049610000003,-0.028361035,,,,5.756660823,1.046848379,86.37807269,0,190.2721116,2138.253204,0,-5.565904347000001,-23.36692167,-1.1158304490000002,77.80480573,0.43978527,-2.91089814,29.70741514,-19.55700596,-1.854649351,8.038821265,2.987262341,-125.6294269,-3.123303796,-0.944973706,50.0,5.66286968,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
101,-5.842226347,0,8892229.0,1,-5.6948096439999984,-6.658870072999999,22.22331786,94.72915245,6.338280779,0.143965454,,-0.265813745,16.52248219,-3.422054239,5.302070122,5,20.40017055,1,1,3,118,8889936.0,1,2,2.292678703,-0.14320435199999998,,,,5.349957528,1.633860879,85.3886318,0,252.0958871,2185.274879,1,-6.59964118,-32.83356202,-0.34823800200000005,77.09748590000002,0.444464412,-15.64623583,28.54051846,-27.52705044,-10.20381191,3.0305752310000003,6.952590669,-124.0575365,-1.680820438,-1.392850449,50.0,5.309165366,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
104,-1.048433266,2,8881863.0,0,-0.419545336,-0.075487968,54.09199741,90.39217941,6.213921432,0.408832397,,-1.1076046309999998,11.12824919,-3.219021749,11.98221803,6,49.3471159,2,0,4,162,8889936.0,1,5,2.768315214,-0.325046009,,,,5.159637463999999,1.7210009830000002,85.78787543,0,222.7995021,1947.456285,2,-5.137125554,-25.67628291,-0.27227297100000003,77.90228940000002,0.441675218,-11.01598003,26.82013015,-21.80922562,-7.04800112,6.631392162999999,6.688084114,-124.7040962,-1.34454344,-1.485581409,50.0,5.126387825,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
105,-2.604567878,0,8889937.0,0,4.018160465,4.803910511000001,44.0405013,98.31241029,6.695362005,0.305889282,,0.572916911,15.65221613,-2.425178766,8.520395222000001,6,38.41080128,0,0,1,165,8881865.0,1,1,2.922277329,0.765744517,,,,5.143295131,1.680113399,80.13875977,0,241.3259292,,0,-5.800150583,-33.74453919,0.6458037329999999,72.98722298,0.467909236,-12.90448481,23.35826516,-25.95145202,-9.42794088,4.546192513,4.553878878,-116.66506499999998,0.481459664,-1.525317259,50.0,5.172642825,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
109,-0.819378168,3,8881863.0,0,-10.38789436,-10.18420116,45.13998086,95.70128741,6.745806864,0.321957397,,1.425402008,-18.97053295,5.071320391,7.609393176,9,42.89196754,0,1,1,244,8891135.0,0,5,2.581653851,0.690120815,,,,5.326925384,-2.37349289,83.89585266,0,111.9521195,1986.395433,1,-6.180452459,-31.49290896,-0.131797239,75.46771486,0.450062348,18.08519848,27.8998219,-25.84847845,12.27832077,4.294527314,-10.32109615,-121.7079403,-1.077320643,2.047806545,50.0,5.30602463,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
116,-2.860411715,2,8888946.0,0,5.863754255,7.421077676,25.99592372,99.71121003,7.008104156,0.172709351,,-1.202777409,1.090082293,-1.413038606,11.24877753,3,25.29239468,1,2,3,91,8882675.0,1,3,2.066795127,0.469552515,,,,5.460157515,1.663232576,85.21281324,0,185.5181142,1974.857979,0,-6.3128191970000005,-25.72889021,-1.3738788480000002,77.57274441,0.437664454,-1.616143237,27.06710675,-21.73719802,-1.045530367,6.7519041139999985,3.035746394,-124.146117,-3.605886261,-1.577498685,50.0,5.367616933,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
117,-7.246997886,1,8889935.0,1,3.193074241,0.664484749,17.01276772,80.96852886,5.808778675,0.133639526,,-2.944275155,-4.341933996,-2.134732865,-4.280889854,4,15.45786357,0,0,2,117,8882675.0,1,3,2.305902916,-0.7170589820000001,,,,5.41836954,1.630554108,79.03839277,0,45.68511392,,1,-7.997785431,-48.49485324,0.998103437,73.63600482,0.47857636,2.457255468,18.84154371,-35.61769275,1.810321315,-2.537018462,4.417248129,-115.0594751,0.572261796,-1.45312291,50.0,5.471013068,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
118,-2.523732239,1,8889922.0,0,0.492157758,1.385989176,28.40819268,98.47364666,6.89768413,0.19647522,,-0.857315015,2.257625753,-1.290722659,14.70600369,4,26.8993037,0,2,3,119,8882675.0,1,2,2.234738781,0.513921826,,,,5.4712837620000006,1.501563986,84.51930488,1,188.7071689,,0,-5.830172768,-22.84962901,-1.462225445,77.27384226,0.441071564,-2.503880311,25.28781188,-18.92969582,-1.636321839,8.655375231,2.718384758,-123.1525942,-3.715117073,-1.421247734,50.0,5.371017522000001,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
121,-19.0835681,0,8889937.0,0,-12.03366256,-10.11143927,6.558611049,100.7008821,6.76639177,0.043355103,,-0.873548364,3.53474136,-1.547499612,11.47891719,5,6.023234501,0,1,1,137,8882675.0,1,1,2.212191927,0.340053813,,,,5.437803333,1.458830696,84.96797398,0,197.0665613,1926.49241,0,-6.054268831,-25.58087884,-1.197387124,78.34779252,0.438150217,-3.703274637,23.48770891,-21.71734,-2.371862095,6.697280946,3.25340896,-123.8411577,-3.256834539,-1.359382519,50.0,5.34973219,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
